"","AniId","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacId","LacRemarks","LacColostrumDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","avg_daily_yield","early_lactation_yield","mid_lactation_yield","delta_early_mid_yield","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","AniLifeNumber","entry_code","entry_date","exit_code","exit_date","AniGenId","AniBirthday","AniMotherLifeNumber","still_milking","est_deliver_total_milk_L","est_deliver_avg_daily_yield","est_deliver_early_lactation_yield","est_deliver_mid_lactation_yield","est_deliver_delta_lactation_yield"
"72","69",2,2,2015-01-08,402,"NULL",2015-01-15,2015-01-09,2015-11-23,318,13156.116504,42.612578,996.990276,2775.1456,1778.155324,3.880094,2.671065,2015-11-23,51,"FR4401572100","N",2011-11-03,"B",2018-11-13,2,2011-11-03,"",FALSE,12616.715727336,40.865462302,956.113674684,2661.3646304,1705.250955716
"73","34",3,2,2015-01-11,403,"NULL",2015-01-18,2015-01-11,2015-07-27,197,7251.067961,37.911675,1132.135907,2715.922301,1583.786394,5.101969,3.156666,2015-07-27,NA,"FR4401572053",NA,NA,NA,NA,NA,2010-02-08,NA,FALSE,6953.774174599,36.357296325,1085.718334813,2604.569486659,1518.851151846
"74","155",2,2,2015-01-15,405,"NULL",2015-01-21,2015-01-15,2016-01-27,377,14197.475728,38.788859,1143.398042,2890.097057,1746.699015,4.313306,2.922089,2016-01-27,NA,"FR4401572092",NA,NA,NA,NA,NA,2011-08-05,NA,FALSE,13615.379223152,37.198515781,1096.518722278,2771.603077663,1675.084355385
"75","46",2,3,2015-01-24,407,"NULL",2015-01-30,2015-01-24,2015-11-03,283,10386.893203,37.803886,918.058239,2677.281519,1759.22328,4.587429,3.123661,2015-11-03,NA,"FR4401572069",NA,NA,NA,NA,NA,2010-10-03,NA,FALSE,9961.030581677,36.253926674,880.417851201,2567.512976721,1687.09512552
"76","107",1,1,2015-01-29,408,"NULL",2015-02-02,2015-01-29,2016-02-22,389,11551.84466,30.587146,845.631053,1983.495118,1137.864065,4.699384,3.066769,2016-02-22,88,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",FALSE,11078.21902894,29.333073014,810.960179827,1902.171818162,1091.211638335
"77","73",2,2,2015-01-29,410,"NULL",2015-02-04,2015-01-29,2015-09-02,216,8635.92233,41.180555,1166.893189,2752.815505,1585.922316,4.238248,2.806175,2015-09-02,134,"FR4401572104","N",2011-12-06,"B",2018-03-14,2,2011-12-06,"",FALSE,8281.84951447,39.492152245,1119.050568251,2639.950069295,1520.899501044
"78","101",1,1,2015-01-29,412,"NULL",2015-02-04,2015-01-30,2016-05-25,481,16818.543689,36.01476,845.825231,2285.145601,1439.32037,5.491701,3.143298,2016-05-25,64,"FR4401572122","N",2012-11-24,"B",2017-01-31,2,2012-11-24,"",FALSE,16128.983397751,34.53815484,811.146396529,2191.454631359,1380.30823483
"79","45",3,2,2015-01-31,421,"NULL",2015-02-07,2015-01-31,2015-07-13,163,5368.058252,33.920858,869.708725,2057.961134,1188.252409,3.770914,2.890853,2015-07-13,NA,"FR4401572068",NA,NA,NA,NA,NA,2010-09-15,NA,FALSE,5147.967863668,32.530102822,834.050667275,1973.584727506,1139.534060231
"80","66",2,2,2015-02-04,422,"NULL",2015-02-11,2015-02-06,2016-06-28,508,18390.388349,37.287598,936.504841,2164.951433,1228.446592,4.550259,2.956546,2016-06-28,NA,"FR4401572097",NA,NA,NA,NA,NA,2011-10-18,NA,FALSE,17636.382426691,35.758806482,898.108142519,2076.188424247,1178.080281728
"81","102",1,1,2015-02-16,424,"NULL",2015-02-23,2015-02-17,2015-04-29,71,2003.786407,29.069014,786.504839,1217.281532,430.776693,3.786666,2.895416,2015-04-29,NA,"FR4401572123",NA,NA,NA,NA,NA,2012-11-27,NA,FALSE,1921.631164313,27.877184426,754.258140601,1167.372989188,413.114848587
"82","50",3,3,2015-02-20,426,"NULL",2015-02-26,2015-02-20,2015-09-30,222,8195.631067,38.024774,974.466003,2472.038804,1497.572801,4.450852,2.985067,2015-09-30,NA,"FR4401572077",NA,NA,NA,NA,NA,2011-02-17,NA,FALSE,7859.610193253,36.465758266,934.512896877,2370.685213036,1436.172316159
"83","12",6,2,2015-03-02,428,"NULL",2015-03-09,2015-03-02,2016-05-20,445,18014.077669,41.695505,1154.563091,3029.514534,1874.951443,4.594035,3.179013,2016-05-20,95,"FR4401571277","N",2006-09-17,"B",2017-04-25,2,2006-09-17,"",FALSE,17275.500484571,39.985989295,1107.226004269,2905.304438106,1798.078433837
"84","79",5,2,2015-03-09,430,"NULL",2015-03-17,2015-03-09,2015-08-24,168,7176.699029,44,1200.097073,2989.029098,1788.932025,2.986508,2.787337,2015-08-24,NA,"FR4403902667",NA,NA,NA,NA,NA,2006-11-22,NA,FALSE,6882.454368811,42.196,1150.893093007,2866.478904982,1715.585811975
"85","70",2,2,2015-03-18,432,"NULL",2015-03-25,2015-03-18,2015-12-14,271,9986.990291,37.957933,1221.262121,2750.388322,1529.126201,4.970257,3.274963,2015-12-14,71,"FR4401572101","N",2011-11-08,"B",2018-03-14,2,2011-11-08,"",FALSE,9577.523689069,36.401657747,1171.190374039,2637.622400798,1466.432026759
"86","105",1,1,2015-03-24,434,"NULL",2015-04-01,2015-03-25,2015-04-29,35,823.883495,24.245714,626.019406,197.864074,-428.155332,4.318055,3.410277,2015-04-29,NA,"FR4401572126",NA,NA,NA,NA,NA,2012-12-23,NA,FALSE,790.104271705,23.251639726,600.352610354,189.751646966,-410.600963388
"87","106",1,1,2015-04-03,436,"NULL",2015-04-10,2015-04-03,2016-07-18,472,13843.883495,30.210169,679.514548,2081.165018,1401.65047,4.691148,2.991891,2016-07-18,43,"FR4401572128","N",2012-12-26,"B",2020-01-28,2,2012-12-26,"",FALSE,13276.284271705,28.971552071,651.654451532,1995.837252262,1344.18280073
"88","111",1,1,2015-04-04,438,"NULL",2015-04-11,2015-04-04,2016-01-11,282,6665.145631,24.344326,628.737847,1572.23298,943.495133,4.659929,3.257314,2016-01-11,65,"FR4401572135","N",2013-04-19,"B",2024-12-23,2,2013-04-19,"FR4401572002",FALSE,6391.874660129,23.346208634,602.959595273,1507.77142782,904.811832547
"89","109",1,1,2015-04-06,439,"NULL",2015-04-13,2015-04-06,2016-03-28,357,9933.68932,28.660224,825.242702,1839.999967,1014.757265,4.476759,3.178938,2016-03-28,163,"FR4401572132","N",2013-03-09,"B",2017-08-01,2,2013-03-09,"",FALSE,9526.40805788,27.485154816,791.407751218,1764.559968353,973.152217135
"90","108",1,1,2015-04-07,441,"NULL",2015-04-14,2015-04-07,2016-01-28,296,7828.058252,27.239527,713.689306,1785.631041,1071.941735,4.873198,3.009595,2016-01-28,54,"FR4401572131","N",2013-03-05,"M",2018-05-06,2,2013-03-05,"",FALSE,7507.107863668,26.122706393,684.428044454,1712.420168319,1027.992123865
"91","112",1,1,2015-04-11,442,"NULL",2015-04-18,2015-04-11,2016-02-14,309,10301.747572,34.339158,753.49513,2158.05822,1404.56309,4.105895,3.144006,2016-02-14,43,"FR4401572136","N",2013-05-04,"B",2020-05-25,2,2013-05-04,"FR4401572056",FALSE,9879.375921548,32.931252522,722.60182967,2069.57783298,1346.97600331
"92","59",3,3,2015-05-13,444,"NULL",2015-05-20,2015-05-13,2016-07-11,425,16670.970873,40.402588,1137.572796,2727.378612,1589.805816,3.981806,2.903985,2016-07-11,45,"FR4401572089",NA,NA,"B",2021-07-19,2,2011-07-23,"FR4401571283",FALSE,15987.461067207,38.746081892,1090.932311364,2615.556088908,1524.623777544
"93","81",2,2,2015-05-13,445,"NULL",2015-05-20,2015-05-13,2016-02-25,288,8655.728155,30.95625,983.398045,2250.582497,1267.184452,6.09256,3.414602,2016-02-25,144,"FR4401572107","N",2012-03-24,"B",2018-02-06,2,2012-03-24,"",FALSE,8300.843300645,29.68704375,943.078725155,2158.308614623,1215.229889468
"94","77",2,2,2015-05-18,447,"NULL",2015-05-25,2015-05-18,2016-06-03,382,13203.106796,35.6,1133.786395,2398.737836,1264.951441,4.412898,3.191488,2016-06-03,84,"FR4401572111","N",2012-05-06,"M",2019-10-27,2,2012-05-06,"",FALSE,12661.779417364,34.1404,1087.301152805,2300.389584724,1213.088431919
"95","153",2,3,2015-05-29,449,"NULL",2015-06-05,2015-05-29,2016-08-10,439,16063.30097,37.688382,1119.999983,2723.106762,1603.106779,4.255438,3.058634,2016-08-10,51,"FR4401572102","N",2011-11-18,"B",2017-07-18,2,2011-11-18,"",FALSE,15404.70563023,36.143158338,1074.079983697,2611.459384758,1537.379401061
"96","41",3,2,2015-06-03,451,"NULL",2015-06-10,2015-06-03,2016-04-25,327,13385.436893,42.162079,1286.990278,3080.582492,1793.592214,5.343058,3.177461,2016-04-25,NA,"FR4401572063",NA,NA,NA,NA,NA,2010-07-23,NA,FALSE,12836.633980387,40.433433761,1234.223676602,2954.278609828,1720.054933226
"97","53",3,3,2015-06-10,453,"NULL",2015-06-16,2015-06-10,2016-05-18,343,12796.019417,38.425364,1049.029107,2929.223274,1880.194167,4.324098,2.97311,2016-05-18,191,"FR4401572082","N",2011-05-14,"B",2020-02-11,2,2011-05-14,"",FALSE,12271.382620903,36.849924076,1006.018913613,2809.125119766,1803.106206153
"98","114",1,1,2015-07-02,454,"NULL",2015-07-10,2015-07-03,2016-06-10,343,10512.912621,31.569387,797.961153,2099.514532,1301.553379,4.553343,3.200813,2016-06-10,NA,"FR4401572138",NA,NA,NA,NA,NA,2013-07-01,NA,FALSE,10081.883203539,30.275042133,765.244745727,2013.434436188,1248.189690461
"99","75",2,2,2015-07-14,456,"NULL",2015-07-21,2015-07-14,2016-08-29,412,15631.84466,39.079611,1109.029113,2766.116475,1657.087362,4.410321,2.941403,2016-08-29,121,"FR4401572106","N",2012-02-22,"B",2017-10-30,2,2012-02-22,"",FALSE,14990.93902894,37.477346949,1063.558919367,2652.705699525,1589.146780158
"100","116",1,1,2015-07-23,458,"NULL",2015-07-30,2015-07-23,2016-06-15,328,9521.45631,29.899695,667.281537,1898.155309,1230.873772,4.762492,3.079635,2016-06-15,39,"FR4401572140","N",2013-08-22,"B",2022-12-26,2,2013-08-22,"FR4401571288",FALSE,9131.07660129,28.673807505,639.922993983,1820.330941331,1180.407947348
"101","119",1,1,2015-07-24,459,"NULL",2015-07-31,2015-07-25,2015-12-14,142,3189.514563,23.135211,588.3495,1417.864048,829.514548,4.504895,3.242517,2015-12-14,NA,"FR4401572143",NA,NA,NA,NA,NA,2013-09-04,NA,FALSE,3058.744465917,22.186667349,564.2271705,1359.731622032,795.504451532
"102","52",3,3,2015-07-30,461,"NULL",2015-08-06,2015-07-30,2016-07-11,347,12044.174757,35.75072,1264.854352,2695.825216,1430.970864,4.770552,3.276717,2016-07-11,70,"FR4401572080","N",2011-04-21,"B",2019-11-19,2,2011-04-21,"",FALSE,11550.363591963,34.28494048,1212.995323568,2585.296382144,1372.301058576
"103","82",2,2,2015-08-10,463,"NULL",2015-08-17,2015-08-10,2016-07-28,353,12172.621359,35.517847,1084.27183,2357.572789,1273.300959,4.083365,2.916539,2016-07-28,93,"FR4401572109","N",2012-04-14,"B",2017-10-30,2,2012-04-14,"",FALSE,11673.543883281,34.061615273,1039.81668497,2260.912304651,1221.095619681
"104","64",3,3,2015-08-11,465,"NULL",2015-08-18,2015-08-11,2016-07-11,335,13436.601941,41.312537,1236.990278,3093.300944,1856.310666,3.896656,2.582579,2016-07-11,47,"FR4401572094","N",2011-09-04,"B",2017-03-21,2,2011-09-04,"",FALSE,12885.701261419,39.618722983,1186.273676602,2966.475605296,1780.201928694
"105","39",4,3,2015-08-19,466,"NULL",2015-08-26,2015-08-20,2015-10-07,48,2019.2233,43.329166,1145.72814,873.495136,-272.233004,4.734583,2.933541,2015-10-07,NA,"FR4401572060",NA,NA,NA,NA,NA,2010-07-08,NA,FALSE,1936.4351447,41.552670194,1098.75328626,837.681835424,-261.071450836
"106","118",1,1,2015-08-19,467,"NULL",2015-08-26,2015-08-20,2016-06-28,313,10244.660194,33.71246,688.446586,2071.650457,1383.203871,3.464786,2.938885,2016-06-28,45,"FR4401572142","N",2013-08-29,"B",2020-11-02,2,2013-08-29,"",FALSE,9824.629126046,32.33024914,660.220275974,1986.712788263,1326.492512289
"107","99",2,2,2015-08-24,469,"NULL",2015-08-31,2015-08-27,2015-12-01,96,1968.640776,21.121875,473.495131,1309.223269,835.728138,5.259791,3.5875,2015-12-01,234,"FR4401572120","N",2012-11-03,"B",2017-06-13,2,2012-11-03,"",FALSE,1887.926504184,20.255878125,454.081830629,1255.545114971,801.463284342
"108","51",3,3,2015-08-28,471,"NULL",2015-09-04,2015-08-28,2016-09-06,375,16552.912621,45.465333,1357.378626,3106.79609,1749.417464,3.970774,2.910101,2016-09-06,NA,"FR4401572079",NA,NA,NA,NA,NA,2011-03-18,NA,FALSE,15874.243203539,43.601254347,1301.726102334,2979.41745031,1677.691347976
"109","76",2,2,2015-08-29,473,"NULL",2015-09-05,2015-08-29,2016-10-04,402,13792.524271,35.339054,1076.407752,2447.184435,1370.776683,4.624459,3.00527,2016-10-04,99,"FR4401572108","N",2012-04-12,"B",2018-03-14,2,2012-04-12,"",FALSE,13227.030775889,33.890152786,1032.275034168,2346.849873165,1314.574838997
"110","97",2,2,2015-09-02,476,"NULL",2015-09-09,2015-09-02,2016-09-06,370,12993.980582,36.172432,1014.757268,2503.106769,1488.349501,4.381164,3.004212,2016-09-06,64,"FR4401572115","N",2012-07-08,"B",2020-11-02,2,2012-07-08,"",FALSE,12461.227378138,34.689362288,973.152220012,2400.479391471,1427.327171459
"111","117",1,1,2015-09-07,477,"NULL",2015-09-14,2015-09-08,2015-10-03,25,309.320388,12.744,309.320374,0,-309.320374,5.51,3.370384,2015-10-03,NA,"FR4401572141",NA,NA,NA,NA,NA,2013-08-27,NA,FALSE,296.638252092,12.221496,296.638238666,0,-296.638238666
"112","123",1,1,2015-09-14,479,"NULL",2015-09-21,2015-09-14,2016-09-21,373,12633.68932,34.886595,783.300956,2158.252399,1374.951443,3.703428,2.978928,2016-09-21,51,"FR4401572149","N",2013-10-06,"B",2020-01-28,2,2013-10-06,"",FALSE,12115.70805788,33.456244605,751.185616804,2069.764050641,1318.578433837
"113","124",1,1,2015-09-16,481,"NULL",2015-09-23,2015-09-16,2016-05-02,229,6407.475728,28.81965,796.504841,1843.786378,1047.281537,4.015521,2.759782,2016-05-02,110,"FR4401572150","N",2013-10-07,"B",2019-03-05,2,2013-10-07,"",FALSE,6144.769223152,27.63804435,763.848142519,1768.191136502,1004.342993983
"114","23",5,3,2015-09-20,482,"NULL",2015-09-27,2015-09-20,2016-11-03,410,15573.30097,39.12317,1119.223286,2872.621332,1753.398046,4.67967,3.073516,2016-11-03,47,"FR4401572023","N",2008-10-13,"B",2018-01-16,2,2008-10-13,"",FALSE,14934.79563023,37.51912003,1073.335131274,2754.843857388,1681.508726114
"115","138",1,1,2015-10-07,485,"NULL",2015-10-14,2015-10-08,2016-08-29,326,9028.640776,28.526073,665.922318,1740.194148,1074.27183,5.055156,3.02996,2016-08-29,47,"FR4401572154","N",2013-11-18,"B",2021-12-27,2,2013-11-18,"FR4401572065",FALSE,8658.466504184,27.356504007,638.619502962,1668.846187932,1030.22668497
"116","120",1,1,2015-10-18,487,"NULL",2015-11-03,2015-10-18,2016-07-28,284,7892.330097,28.623591,796.990277,1850.970845,1053.980568,4.878373,2.969837,2016-07-28,54,"FR4401572144","N",2013-09-04,"B",2020-11-24,2,2013-09-04,"FR4401572035",FALSE,7568.744563023,27.450023769,764.313675643,1775.081040355,1010.767364712
"117","42",4,3,2015-10-27,489,"NULL",2015-11-03,2015-10-28,2016-09-28,336,13239.320388,40.584821,1215.922316,2905.533952,1689.611636,3.94644,3.150847,2016-09-28,55,"FR4401572064",NA,NA,NA,NA,NA,2010-08-04,NA,FALSE,12696.508252092,38.920843339,1166.069501044,2786.407059968,1620.337558924
"118","38",4,3,2015-11-02,491,"NULL",2015-11-09,2015-11-03,2016-06-07,217,7308.058252,34.688018,1058.932024,2339.320358,1280.388334,5.263271,3.426267,2016-06-07,NA,"FR4401572059",NA,NA,NA,NA,NA,2010-06-04,NA,FALSE,7008.427863668,33.265809262,1015.515811016,2243.408223322,1227.892412306
"119","115",1,1,2015-11-03,492,"NULL",2015-11-10,2015-11-04,2016-03-16,133,2912.330097,22.554135,566.699015,1306.213562,739.514547,4.069179,3.296865,2016-03-16,239,"FR4401572139","N",2013-08-18,"B",2019-01-14,2,2013-08-18,"",FALSE,2792.924563023,21.629415465,543.464355385,1252.658805958,709.194450573
"120","113",1,1,2015-11-07,494,"NULL",2015-11-09,2015-11-07,2016-11-14,373,10370.582524,28.637265,557.087364,1616.116473,1059.029109,3.723377,3.060977,2016-11-14,63,"FR4401572137","P",2015-06-11,"B",2020-09-07,2,2013-06-23,"FR4435728574",FALSE,9945.388640516,27.463137135,534.246782076,1549.855697607,1015.608915531
"121","47",4,3,2015-11-08,495,"NULL",2015-11-15,2015-11-09,2016-09-06,302,11602.427184,39.571192,1271.553386,2893.203852,1621.650466,4.602991,2.91491,2016-09-06,57,"FR4401572070","N",2010-10-20,"B",2017-09-12,2,2010-10-20,"",FALSE,11126.727669456,37.948773128,1219.419697174,2774.582494068,1555.162796894
"122","121",1,1,2015-11-17,497,"NULL",2015-11-18,2015-11-17,2016-09-21,309,7431.553398,24.771844,682.524258,1747.475699,1064.951441,3.875648,2.914305,2016-09-21,53,"FR4401572145","N",2013-09-13,"B",2018-11-13,2,2013-09-13,"",FALSE,7126.859708682,23.756198396,654.540763422,1675.829195341,1021.288431919
"123","56",3,3,2015-11-20,498,"NULL",2015-11-25,2015-11-20,2016-08-13,267,8906.990291,34.360299,1038.155326,2556.990261,1518.834935,4.556572,3.139342,2016-08-13,NA,"FR4401572086","N",2011-06-28,"B",2017-01-31,2,2011-06-28,"",FALSE,8541.803689069,32.951526741,995.590957634,2452.153660299,1456.562702665
"124","60",3,3,2015-12-05,499,"NULL",2015-12-10,2015-12-05,2016-11-23,354,11685.53398,34.000282,1202.330083,2667.961135,1465.631052,4.265252,3.069696,2016-11-23,118,"FR4401572090","N",2011-08-01,"B",2018-01-16,2,2011-08-01,"",FALSE,11206.42708682,32.606270438,1153.034549597,2558.574728465,1405.540178868
"125","61",3,3,2015-12-08,500,"NULL",2015-12-14,2015-12-08,2016-10-14,311,12731.941747,42.166881,1362.524256,3148.543662,1786.019406,4.217076,3.135128,2016-10-14,40,"FR4401572091","N",2011-08-04,"B",2017-10-30,2,2011-08-04,"",FALSE,12209.932135373,40.438038879,1306.660761504,3019.453371858,1712.792610354
"126","110",1,1,2015-12-08,502,"NULL",2015-12-12,2015-12-09,2017-01-31,419,12871.165048,31.640334,735.242705,2168.349487,1433.106782,4.740351,3.217148,2017-01-31,NA,"FR4401572134","N",2013-04-19,"B",2017-01-31,2,2013-04-19,"",FALSE,12343.447281032,30.343080306,705.097754095,2079.447158033,1374.349403938
"127","48",4,3,2015-12-15,505,"NULL",2015-12-21,2015-12-15,2015-12-19,4,3.980582,1.025,3.980582,0,-3.980582,0.503333,4.506666,2015-12-19,NA,"FR4401572072",NA,NA,NA,NA,NA,2010-12-31,NA,FALSE,3.817378138,0.982975,3.817378138,0,-3.817378138
"128","126",1,1,2015-12-26,506,"NULL",2015-12-29,2015-12-26,2016-10-26,305,9987.961165,33.729836,854.368914,2178.640745,1324.271831,4.130909,3.023693,2016-10-26,39,"FR4401572152","N",2013-10-17,"B",2020-03-17,2,2013-10-17,"",FALSE,9578.454757235,32.346912724,819.339788526,2089.316474455,1269.976685929
"129","36",4,3,2016-01-01,507,"NULL",2016-01-08,2016-01-01,2016-10-26,299,11389.029126,39.23311,996.699013,2757.766961,1761.067948,4.724327,3.469766,2016-10-26,49,"FR4401572055","N",2010-03-10,"B",2019-05-07,2,2010-03-10,"",FALSE,10922.078931834,37.62455249,955.834353467,2644.698515599,1688.864162132
"130","49",3,3,2016-01-12,509,"NULL",2016-01-19,2016-01-12,2016-11-22,315,12120.970873,39.63365,1312.815518,3045.533953,1732.718435,3.652375,2.97075,2016-11-22,NA,"FR4401572073",NA,NA,NA,NA,NA,2010-12-28,NA,FALSE,11624.011067207,38.00867035,1258.990081762,2920.667060927,1661.676979165
"131","69",3,3,2016-01-13,511,"NULL",2016-01-20,2016-01-13,2016-12-24,346,14521.262135,43.228034,1329.999985,3150.485408,1820.485423,3.758918,2.746918,2016-12-24,228,"FR4401572100","N",2011-11-03,"B",2018-11-13,2,2011-11-03,"",FALSE,13925.890387465,41.455684606,1275.469985615,3021.315506272,1745.845520657
"132","73",3,3,2016-01-14,513,"NULL",2016-01-19,2016-01-14,2016-11-14,305,10690,36.100655,1179.320372,2634.660164,1455.339792,4.242468,2.846645,2016-11-14,51,"FR4401572104","N",2011-12-06,"B",2018-03-14,2,2011-12-06,"",FALSE,10251.71,34.620528145,1130.968236748,2526.639097276,1395.670860528
"133","98",2,2,2016-01-16,515,"NULL",2016-01-23,2016-01-16,2016-12-14,333,14294.563106,44.214414,1104.271829,3075.048517,1970.776688,3.851162,3.275406,2016-12-14,NA,"FR4401572119","N",2012-10-21,"B",2017-07-18,2,2012-10-21,"",FALSE,13708.486018654,42.401623026,1058.996684011,2948.971527803,1889.974843792
"134","29",5,4,2016-02-03,517,"",2016-02-10,2016-02-03,2017-06-06,489,18531.067961,39.032719,1403.689303,3215.825217,1812.135914,4.912119,3.137788,2017-06-06,59,"FR4401572038","N",2009-06-02,"B",2018-09-11,2,2009-06-02,"",FALSE,17771.294174599,37.432377521,1346.138041577,3083.976383103,1737.838341526
"135","142",1,1,2016-02-09,518,"NULL",2016-02-14,2016-02-09,2016-12-24,319,9153.30097,29.554545,973.689306,1945.825213,972.135907,4.479617,3.227452,2016-12-24,70,"FR4401572155","N",2013-11-24,"B",2019-10-01,2,2013-11-24,"FR4401572101",FALSE,8778.01563023,28.342808655,933.768044454,1866.046379267,932.278334813
"136","125",1,1,2016-02-10,519,"NULL",2016-02-14,2016-02-10,2017-02-13,369,10778.058252,30.085094,819.320374,2122.330066,1303.009692,4.81375,3.397596,2017-02-13,205,"FR4401572151","N",2013-10-08,"B",2021-12-27,2,2013-10-08,"FR4401572064",FALSE,10336.157863668,28.851605146,785.728238666,2035.314533294,1249.586294628
"137","70",3,4,2016-02-22,521,"NULL",2016-02-29,2016-02-23,2016-11-23,274,9526.796116,35.812408,1268.058238,2843.786379,1575.728141,4.551367,3.339059,2016-11-23,93,"FR4401572101","N",2011-11-08,"B",2018-03-14,2,2011-11-08,"",FALSE,9136.197475244,34.344099272,1216.067850242,2727.191137461,1511.123287219
"138","145",1,1,2016-02-23,523,"NULL",2016-02-27,2016-02-24,2017-02-13,355,8448.640776,24.512957,709.029115,1468.93201,759.902895,5.09567,3.366546,2017-02-13,30,"FR4401572156","N",2013-12-08,"B",2022-10-24,2,2013-12-08,"FR4401572020",FALSE,8102.246504184,23.507925763,679.958921285,1408.70579759,728.746876305
"139","130",1,1,2016-02-25,524,"NULL",2016-03-01,2016-02-25,2016-11-09,258,7314.466019,29.201162,776.601926,1948.543662,1171.941736,4.031652,3.113913,2016-11-09,74,"FR4401572153","N",2013-10-27,"B",2021-03-01,2,2013-10-27,"FR4401571216",FALSE,7014.572912221,28.003914358,744.761247034,1868.653371858,1123.892124824
"140","31",5,3,2016-03-06,525,"NULL",2016-03-13,2016-03-06,2017-03-10,369,13502.718446,37.690514,1366.601928,3111.067931,1744.466003,4.466486,3.39854,2017-03-10,183,"FR4401572045","N",2009-09-25,"B",2018-07-24,2,2009-09-25,"",FALSE,12949.106989714,36.145202926,1310.571248952,2983.514145829,1672.942896877
"141","151",1,1,2016-03-10,527,"NULL",2016-03-15,2016-03-10,2017-03-08,363,8578.349514,24.340771,618.058238,1580.291232,962.232994,3.900611,3.048777,2017-03-08,133,"FR4401572158","N",2014-01-08,"B",2021-01-11,2,2014-01-08,"FR4401571277",FALSE,8226.637183926,23.342799389,592.717850242,1515.499291488,922.781441246
"142","111",2,3,2016-03-16,528,"NULL",2016-03-23,2016-03-16,2016-12-24,283,7763.980582,28.257597,910.291248,2003.592198,1093.30095,4.244049,3.368429,2016-12-24,84,"FR4401572135","N",2013-04-19,"B",2024-12-23,2,2013-04-19,"FR4401572002",FALSE,7445.657378138,27.099035523,872.969306832,1921.444917882,1048.47561105
"143","108",2,2,2016-03-22,530,"NULL",2016-03-29,2016-03-22,2016-12-04,257,8609.902912,34.506614,1075.922313,2367.378612,1291.456299,4.214736,2.968526,2016-12-04,71,"FR4401572131","N",2013-03-05,"M",2018-05-06,2,2013-03-05,"",FALSE,8256.896892608,33.091842826,1031.809498167,2270.316088908,1238.506590741
"144","112",2,2,2016-03-28,532,"",2016-04-04,2016-03-28,2017-04-20,388,12475.825242,33.118814,1164.660179,2646.407735,1481.747556,4.273975,3.548633,2017-04-20,145,"FR4401572136","N",2013-05-04,"B",2020-05-25,2,2013-05-04,"FR4401572056",FALSE,11964.316407078,31.760942626,1116.909111661,2537.905017865,1420.995906204
"145","147",1,1,2016-04-13,533,"NULL",2016-04-14,2016-04-13,2017-03-04,325,7558.349514,23.954153,749.611634,1745.82521,996.213576,5.30238,3.55619,2017-03-04,252,"FR4401572157","N",2013-12-11,"B",2021-03-01,2,2013-12-11,"FR4401571293",FALSE,7248.457183926,22.972032727,718.877557006,1674.24637639,955.368819384
"146","122",1,1,2016-04-17,534,"",2016-04-24,2016-04-18,2017-06-06,414,12975.92233,32.283091,827.669887,2057.864045,1230.194158,4.594042,3.420921,2017-06-06,46,"FR4401572148","N",2013-10-04,"B",2021-11-22,2,2013-10-04,"FR4401572039",FALSE,12443.90951447,30.959484269,793.735421633,1973.491619155,1179.756197522
"147","301",1,1,2016-05-15,537,"",2016-05-20,2016-05-15,2017-06-19,400,15102.427184,38.88875,790.679596,2463.495117,1672.815521,3.626991,3.286548,2017-06-19,44,"FR1442982480","A",2015-11-04,"B",2021-12-27,2,2014-02-09,"FR5008263260",FALSE,14483.227669456,37.29431125,758.261732564,2362.491817203,1604.230084639
"148","107",2,3,2016-05-20,538,"",2016-05-27,2016-05-20,2017-08-01,438,13483.592233,31.70799,1136.893188,2386.407741,1249.514553,4.549266,3.353394,2017-08-01,58,"FR4401572129","N",2013-02-05,"B",2019-11-19,2,2013-02-05,"",FALSE,12930.764951447,30.40796241,1090.280567292,2288.565023619,1198.284456327
"149","157",1,1,2016-05-26,540,"NULL",2016-06-02,2016-05-26,2017-03-18,296,7660.873786,26.65777,678.349496,1763.689291,1085.339795,3.947378,3.46864,2017-03-18,42,"FR4401572159","N",2014-01-31,"B",2021-06-09,2,2014-01-31,"FR4401572099",FALSE,7346.777960774,25.56480143,650.537166664,1691.378030069,1040.840863405
"150","169",1,1,2016-05-27,542,"",2016-06-30,2016-05-27,2017-07-19,418,12646.990291,31.163636,901.262119,2311.165018,1409.902899,3.770291,3.295728,2017-07-19,49,"FR4401572160","N",2014-05-23,"B",2022-03-21,2,2014-05-23,"FR4401572089",FALSE,12128.463689069,29.885926924,864.310372121,2216.407252262,1352.096880141
"151","81",3,3,2016-07-18,545,"",2016-07-25,2016-07-18,2017-07-17,364,10004.466019,28.30934,1000.679597,2260.873759,1260.194162,5.754358,3.815384,2017-07-17,53,"FR4401572107","N",2012-03-24,"B",2018-02-06,2,2012-03-24,"",FALSE,9594.282912221,27.14865706,959.651733523,2168.177934881,1208.526201358
