CowID,RemLactation_LacNumber,CalculatedLactationCycle,LacCalvingDate,milk_production_start_date,milk_production_end_date,lactation_duration,total_milk_production,mean_fat_percent,mean_protein_percent,dry_off_date,dry_off_interval,still_milking,AniLifeNumber
247,3,4,2021-10-19 00:00:00.000,2021-10-20 00:00:00.000,2022-08-26 00:00:00.000,310,11298.6,5.516205,3.546945,2022-08-26 00:00:00.000,NULL,1,FR 4404288294
252,4,4,2022-08-20 00:00:00.000,2022-08-20 00:00:00.000,2023-05-19 00:00:00.000,272,10399.5,4.098351,3.310366,2023-05-19 00:00:00.000,NULL,1,FR 4404288298
252,3,3,2021-09-07 00:00:00.000,2021-09-07 00:00:00.000,2022-07-08 00:00:00.000,304,12448.3,3.904000,3.176524,2022-07-08 00:00:00.000,43,0,FR 4404288298
252,2,2,2020-08-24 00:00:00.000,2020-08-25 00:00:00.000,2021-03-02 00:00:00.000,189,7566.4,3.388736,3.134894,2021-03-02 00:00:00.000,189,0,FR 4404288298
252,1,1,2019-08-20 00:00:00.000,2019-08-20 00:00:00.000,2020-07-17 00:00:00.000,332,9261.3,3.942696,3.261848,2020-07-17 00:00:00.000,39,0,FR 4404288298
259,1,1,2019-08-01 00:00:00.000,2019-08-01 00:00:00.000,2020-06-19 00:00:00.000,323,9070.2,3.504876,3.053858,2020-06-19 00:00:00.000,61,0,FR 4404288302
259,2,2,2020-08-18 00:00:00.000,2020-08-19 00:00:00.000,2021-06-28 00:00:00.000,313,10928.8,3.582611,3.143885,2021-06-28 00:00:00.000,47,0,FR 4404288302
259,3,3,2021-08-13 00:00:00.000,2021-08-14 00:00:00.000,2022-05-27 00:00:00.000,286,10462.7,3.547526,3.120592,2022-05-27 00:00:00.000,76,0,FR 4404288302
259,4,4,2022-08-10 00:00:00.000,2022-08-11 00:00:00.000,2023-06-02 00:00:00.000,295,12932.7,3.804256,3.152939,2023-06-02 00:00:00.000,52,0,FR 4404288302
259,5,5,2023-07-23 00:00:00.000,2023-07-24 00:00:00.000,2024-05-10 00:00:00.000,291,12038.8,3.916575,3.246815,2024-05-10 00:00:00.000,119,0,FR 4404288302
259,6,6,2024-09-05 00:00:00.000,2024-09-06 00:00:00.000,2024-09-19 00:00:00.000,13,639.4,4.662142,3.751428,2024-09-19 00:00:00.000,NULL,1,FR 4404288302
260,1,1,2019-10-08 00:00:00.000,2019-10-08 00:00:00.000,2020-11-23 00:00:00.000,412,9383.1,3.877191,3.343462,2020-11-23 00:00:00.000,NULL,1,FR 4404288300
261,1,1,2019-09-06 00:00:00.000,2019-09-06 00:00:00.000,2020-07-16 00:00:00.000,314,9719.7,4.717238,3.219301,2020-07-16 00:00:00.000,46,0,FR 4404288303
261,2,3,2020-08-31 00:00:00.000,2020-08-31 00:00:00.000,2021-04-10 00:00:00.000,222,7789.5,4.413721,3.182062,2021-04-10 00:00:00.000,NULL,1,FR 4404288303
262,1,1,2020-01-09 00:00:00.000,2020-01-10 00:00:00.000,2020-05-11 00:00:00.000,122,2294.7,3.963902,3.507723,2020-05-11 00:00:00.000,NULL,1,FR 4404288304
263,1,1,2017-08-31 00:00:00.000,2017-08-31 00:00:00.000,2017-09-01 00:00:00.000,1,9.5,7.370000,3.320000,2017-09-01 00:00:00.000,NULL,1,
264,1,1,2020-01-02 00:00:00.000,2020-01-02 00:00:00.000,2020-10-19 00:00:00.000,291,8464.4,3.698219,3.297294,2020-10-19 00:00:00.000,39,0,FR 4404288305
264,2,2,2020-11-27 00:00:00.000,2020-11-27 00:00:00.000,2021-09-01 00:00:00.000,278,8483.4,3.516630,3.406451,2021-09-01 00:00:00.000,58,0,FR 4404288305
264,3,3,2021-10-28 00:00:00.000,2021-10-29 00:00:00.000,2022-10-14 00:00:00.000,350,13990.0,3.561737,3.310484,2022-10-14 00:00:00.000,73,0,FR 4404288305
264,4,4,2022-12-26 00:00:00.000,2022-12-26 00:00:00.000,2023-10-20 00:00:00.000,298,12919.1,3.876856,3.320668,2023-10-20 00:00:00.000,81,0,FR 4404288305
264,5,5,2024-01-09 00:00:00.000,2024-01-09 00:00:00.000,2024-09-19 00:00:00.000,254,12307.8,3.620313,3.354784,2024-09-19 00:00:00.000,NULL,1,FR 4404288305
265,1,1,2019-10-22 00:00:00.000,2019-10-24 00:00:00.000,2020-07-29 00:00:00.000,279,7694.7,3.533285,2.979928,2020-07-29 00:00:00.000,62,0,FR 4404288306
265,2,2,2020-09-29 00:00:00.000,2020-09-29 00:00:00.000,2021-09-22 00:00:00.000,358,15268.2,3.461727,2.978384,2021-09-22 00:00:00.000,90,0,FR 4404288306
265,3,3,2021-12-20 00:00:00.000,2021-12-21 00:00:00.000,2022-12-23 00:00:00.000,367,14259.7,3.756820,2.984972,2022-12-23 00:00:00.000,107,0,FR 4404288306
265,4,4,2023-04-09 00:00:00.000,2023-04-09 00:00:00.000,2024-01-26 00:00:00.000,292,10995.9,4.123412,3.171604,2024-01-26 00:00:00.000,103,0,FR 4404288306
265,5,5,2024-05-08 00:00:00.000,2024-05-08 00:00:00.000,2024-09-18 00:00:00.000,133,5739.2,3.405671,3.166940,2024-09-18 00:00:00.000,NULL,1,FR 4404288306
272,4,4,2022-10-17 00:00:00.000,2022-10-18 00:00:00.000,2022-12-05 00:00:00.000,48,1840.4,3.335510,3.323061,2022-12-05 00:00:00.000,NULL,1,FR 4404288310
272,3,3,2021-11-20 00:00:00.000,2021-11-20 00:00:00.000,2022-08-19 00:00:00.000,272,14296.0,2.192527,2.890915,2022-08-19 00:00:00.000,60,0,FR 4404288310
272,2,2,2020-11-04 00:00:00.000,2020-11-04 00:00:00.000,2021-09-17 00:00:00.000,317,13373.1,2.442169,2.935597,2021-09-17 00:00:00.000,64,0,FR 4404288310
272,1,1,2019-10-20 00:00:00.000,2019-10-21 00:00:00.000,2020-09-21 00:00:00.000,336,11723.1,2.660237,2.933946,2020-09-21 00:00:00.000,44,0,FR 4404288310
273,1,1,2019-11-16 00:00:00.000,2019-11-17 00:00:00.000,2020-10-23 00:00:00.000,341,12101.5,4.244093,3.086637,2020-10-23 00:00:00.000,57,0,FR 4404288311
273,2,2,2020-12-19 00:00:00.000,2020-12-19 00:00:00.000,2021-10-12 00:00:00.000,297,10296.0,4.048859,3.221006,2021-10-12 00:00:00.000,67,0,FR 4404288311
273,3,3,2021-12-18 00:00:00.000,2021-12-18 00:00:00.000,2022-10-28 00:00:00.000,314,14921.7,4.639111,2.964888,2022-10-28 00:00:00.000,NULL,1,FR 4404288311
274,1,1,2019-11-03 00:00:00.000,2019-11-03 00:00:00.000,2020-04-09 00:00:00.000,158,4372.0,4.066918,3.417861,2020-04-09 00:00:00.000,NULL,1,FR 4404288312
276,1,1,2019-12-28 00:00:00.000,2019-12-28 00:00:00.000,2020-10-08 00:00:00.000,285,8785.4,3.131643,3.120839,2020-10-08 00:00:00.000,59,0,FR 4404288314
276,2,2,2020-12-06 00:00:00.000,2020-12-06 00:00:00.000,2021-10-04 00:00:00.000,302,9155.4,3.224290,3.196996,2021-10-04 00:00:00.000,59,0,FR 4404288314
276,3,3,2021-12-01 00:00:00.000,2021-12-02 00:00:00.000,2022-10-28 00:00:00.000,330,14465.4,3.282537,3.226797,2022-10-28 00:00:00.000,57,0,FR 4404288314
276,4,4,2022-12-24 00:00:00.000,2022-12-24 00:00:00.000,2023-11-17 00:00:00.000,328,13350.1,3.772066,3.369331,2023-11-17 00:00:00.000,50,0,FR 4404288314
276,5,5,2024-01-05 00:00:00.000,2024-01-06 00:00:00.000,2024-09-19 00:00:00.000,257,12057.6,3.649379,3.461511,2024-09-19 00:00:00.000,NULL,1,FR 4404288314
277,1,1,2019-12-25 00:00:00.000,2019-12-25 00:00:00.000,2020-10-02 00:00:00.000,282,8520.4,4.181519,3.405830,2020-10-02 00:00:00.000,NULL,1,FR 4404288308
278,1,1,2020-01-20 00:00:00.000,2020-01-20 00:00:00.000,2020-10-19 00:00:00.000,273,6778.1,4.975583,3.697007,2020-10-19 00:00:00.000,70,0,FR 4404288315
278,2,2,2020-12-28 00:00:00.000,2020-12-28 00:00:00.000,2021-02-20 00:00:00.000,54,2361.7,4.415636,3.586000,2021-02-20 00:00:00.000,NULL,1,FR 4404288315
279,1,1,2019-11-12 00:00:00.000,2019-11-12 00:00:00.000,2020-09-15 00:00:00.000,308,7507.0,3.925922,3.259967,2020-09-15 00:00:00.000,52,0,FR 4404288316
279,2,2,2020-11-05 00:00:00.000,2020-11-06 00:00:00.000,2021-10-15 00:00:00.000,343,11530.1,3.797725,3.176938,2021-10-15 00:00:00.000,64,0,FR 4404288316
279,3,3,2021-12-18 00:00:00.000,2021-12-18 00:00:00.000,2023-01-06 00:00:00.000,384,14896.5,4.270831,3.294701,2023-01-06 00:00:00.000,NULL,1,FR 4404288316
280,1,1,2020-02-09 00:00:00.000,2020-02-09 00:00:00.000,2020-11-23 00:00:00.000,288,7711.1,4.769134,3.473183,2020-11-23 00:00:00.000,29,0,FR 4404288317
280,2,2,2020-12-22 00:00:00.000,2020-12-22 00:00:00.000,2021-10-15 00:00:00.000,297,9936.4,4.690939,3.481208,2021-10-15 00:00:00.000,63,0,FR 4404288317
280,3,3,2021-12-17 00:00:00.000,2021-12-17 00:00:00.000,2022-10-14 00:00:00.000,301,12896.0,4.719635,3.374238,2022-10-14 00:00:00.000,52,0,FR 4404288317
280,4,4,2022-12-05 00:00:00.000,2022-12-05 00:00:00.000,2023-09-29 00:00:00.000,298,12510.0,5.149866,3.479230,2023-09-29 00:00:00.000,66,0,FR 4404288317
280,5,5,2023-12-04 00:00:00.000,2023-12-04 00:00:00.000,2024-09-19 00:00:00.000,290,12694.7,5.120515,3.584810,2024-09-19 00:00:00.000,NULL,1,FR 4404288317
283,1,1,2020-02-22 00:00:00.000,2020-02-23 00:00:00.000,2021-01-20 00:00:00.000,332,10004.0,4.454759,3.404457,2021-01-20 00:00:00.000,NULL,1,FR 4404288319
286,1,1,2020-01-28 00:00:00.000,2020-01-28 00:00:00.000,2020-10-24 00:00:00.000,270,6243.8,4.403470,3.299179,2020-10-24 00:00:00.000,136,0,FR 4404288320
286,2,2,2021-03-08 00:00:00.000,2021-03-09 00:00:00.000,2021-12-08 00:00:00.000,274,8780.2,4.374436,3.272218,2021-12-08 00:00:00.000,120,0,FR 4404288320
286,3,3,2022-04-06 00:00:00.000,2022-04-07 00:00:00.000,2023-01-27 00:00:00.000,295,9675.9,4.634695,3.304628,2023-01-27 00:00:00.000,NULL,1,FR 4404288320
288,1,1,2020-01-25 00:00:00.000,2020-01-25 00:00:00.000,2020-09-28 00:00:00.000,247,8846.2,3.970846,3.260443,2020-09-28 00:00:00.000,NULL,1,FR 4404288321
289,1,1,2020-10-17 00:00:00.000,2020-10-17 00:00:00.000,2021-11-09 00:00:00.000,388,13989.7,4.579125,3.432776,2021-11-09 00:00:00.000,57,0,FR 4404288318
289,2,2,2022-01-05 00:00:00.000,2022-01-05 00:00:00.000,2023-04-22 00:00:00.000,472,18650.5,5.226448,3.427293,2023-04-22 00:00:00.000,136,0,FR 4404288318
289,3,3,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,2024-08-17 00:00:00.000,347,14915.6,5.150057,3.545890,2024-08-17 00:00:00.000,NULL,1,FR 4404288318
291,1,1,2020-01-02 00:00:00.000,2020-01-02 00:00:00.000,2020-11-23 00:00:00.000,326,9275.9,4.440091,3.355290,2020-11-23 00:00:00.000,48,0,FR 4404288322
291,2,2,2021-01-10 00:00:00.000,2021-01-10 00:00:00.000,2021-02-20 00:00:00.000,41,1926.3,3.862380,3.678333,2021-02-20 00:00:00.000,NULL,1,FR 4404288322
292,1,1,2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,2020-10-19 00:00:00.000,277,5552.5,4.871191,3.194440,2020-10-19 00:00:00.000,76,0,FR 4404288323
292,2,2,2021-01-02 00:00:00.000,2021-01-03 00:00:00.000,2021-02-20 00:00:00.000,48,2286.1,4.849795,3.125918,2021-02-20 00:00:00.000,NULL,1,FR 4404288323
293,1,1,2020-10-09 00:00:00.000,2020-10-09 00:00:00.000,2021-07-27 00:00:00.000,291,9037.2,4.337020,3.530856,2021-07-27 00:00:00.000,44,0,FR 4404288324
293,2,2,2021-09-09 00:00:00.000,2021-09-09 00:00:00.000,2022-11-14 00:00:00.000,431,13900.8,5.081180,3.547638,2022-11-14 00:00:00.000,NULL,1,FR 4404288324
295,1,1,2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,2020-09-15 00:00:00.000,222,4691.3,3.593363,3.227399,2020-09-15 00:00:00.000,155,0,FR 4404288327
295,2,2,2021-02-16 00:00:00.000,2021-02-17 00:00:00.000,2021-11-25 00:00:00.000,281,9229.5,4.139858,3.260673,2021-11-25 00:00:00.000,65,0,FR 4404288327
295,3,3,2022-01-28 00:00:00.000,2022-01-29 00:00:00.000,2022-02-11 00:00:00.000,13,242.1,5.663571,3.517857,2022-02-11 00:00:00.000,NULL,1,FR 4404288327
296,1,1,2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,2021-02-25 00:00:00.000,381,10368.8,4.434214,3.379005,2021-02-25 00:00:00.000,64,0,FR 4404288328
296,2,2,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000,2022-02-04 00:00:00.000,280,10406.4,4.413214,3.295857,2022-02-04 00:00:00.000,NULL,1,FR 4404288328
297,1,1,2020-03-12 00:00:00.000,2020-03-12 00:00:00.000,2020-11-23 00:00:00.000,256,6548.6,3.839101,3.276054,2020-11-23 00:00:00.000,150,0,FR 4404288329
297,2,2,2021-04-22 00:00:00.000,2021-04-22 00:00:00.000,2021-10-19 00:00:00.000,180,5835.7,3.868176,3.194530,2021-10-19 00:00:00.000,NULL,1,FR 4404288329
299,1,1,2020-02-24 00:00:00.000,2020-02-26 00:00:00.000,2020-11-23 00:00:00.000,271,4839.2,3.539117,3.411911,2020-11-23 00:00:00.000,NULL,1,FR 4404288331
300,1,1,2020-06-13 00:00:00.000,2020-06-13 00:00:00.000,2021-04-13 00:00:00.000,304,6425.4,4.895704,3.553639,2021-04-13 00:00:00.000,73,0,FR 4404288332
300,2,2,2021-06-25 00:00:00.000,2021-06-25 00:00:00.000,2022-05-08 00:00:00.000,317,8533.2,4.847327,3.524716,2022-05-08 00:00:00.000,NULL,1,FR 4404288332
307,1,1,2020-06-21 00:00:00.000,2020-06-22 00:00:00.000,2021-05-17 00:00:00.000,329,10795.6,3.755272,3.099969,2021-05-17 00:00:00.000,50,0,FR 4404288339
307,2,2,2021-07-04 00:00:00.000,2021-07-06 00:00:00.000,2022-07-29 00:00:00.000,388,17225.6,3.660359,2.954755,2022-07-29 00:00:00.000,61,0,FR 4404288339
307,3,3,2022-09-27 00:00:00.000,2022-09-28 00:00:00.000,2023-12-20 00:00:00.000,448,18611.3,4.429933,3.162048,2023-12-20 00:00:00.000,NULL,1,FR 4404288339
308,1,1,2020-06-24 00:00:00.000,2020-06-24 00:00:00.000,2020-10-02 00:00:00.000,100,1829.6,4.153663,3.465049,2020-10-02 00:00:00.000,NULL,1,FR 4404288340
309,1,1,2020-06-16 00:00:00.000,2020-06-16 00:00:00.000,2021-05-18 00:00:00.000,336,8633.5,4.051364,3.278902,2021-05-18 00:00:00.000,55,0,FR 4404288341
309,2,2,2021-07-11 00:00:00.000,2021-07-12 00:00:00.000,2022-06-13 00:00:00.000,336,13016.3,3.843086,3.175459,2022-06-13 00:00:00.000,62,0,FR 4404288341
309,3,3,2022-08-13 00:00:00.000,2022-08-14 00:00:00.000,2023-06-28 00:00:00.000,318,12427.4,4.107420,3.339458,2023-06-28 00:00:00.000,88,0,FR 4404288341
309,4,4,2023-09-24 00:00:00.000,2023-09-24 00:00:00.000,2024-03-22 00:00:00.000,180,5283.9,3.962762,3.525303,2024-03-22 00:00:00.000,NULL,1,FR 4404288341
311,1,1,2020-08-26 00:00:00.000,2020-08-26 00:00:00.000,2021-09-01 00:00:00.000,371,9007.0,3.353440,3.146747,2021-09-01 00:00:00.000,58,0,FR 4404288343
311,2,2,2021-10-28 00:00:00.000,2021-10-29 00:00:00.000,2022-08-26 00:00:00.000,301,10957.4,3.013145,3.062284,2022-08-26 00:00:00.000,70,0,FR 4404288343
311,3,3,2022-11-04 00:00:00.000,2022-11-04 00:00:00.000,2023-07-21 00:00:00.000,259,8755.7,3.446370,3.191776,2023-07-21 00:00:00.000,NULL,1,FR 4404288343
312,1,1,2020-05-09 00:00:00.000,2020-05-10 00:00:00.000,2021-02-15 00:00:00.000,281,7385.9,4.290925,3.468007,2021-02-15 00:00:00.000,58,0,FR 4404288344
312,2,2,2021-04-14 00:00:00.000,2021-04-14 00:00:00.000,2022-03-25 00:00:00.000,345,10840.9,4.792347,3.469014,2022-03-25 00:00:00.000,50,0,FR 4404288344
312,3,3,2022-05-14 00:00:00.000,2022-05-14 00:00:00.000,2023-05-19 00:00:00.000,370,12478.8,4.831428,3.565121,2023-05-19 00:00:00.000,83,0,FR 4404288344
312,4,4,2023-08-10 00:00:00.000,2023-08-10 00:00:00.000,2024-08-02 00:00:00.000,358,14287.8,4.519607,3.553613,2024-08-02 00:00:00.000,NULL,1,FR 4404288344
314,1,1,2020-08-31 00:00:00.000,2020-08-31 00:00:00.000,2021-07-13 00:00:00.000,316,11238.7,4.423753,3.550757,2021-07-13 00:00:00.000,55,0,FR 4404288346
314,2,2,2021-09-05 00:00:00.000,2021-09-06 00:00:00.000,2022-07-08 00:00:00.000,305,14248.0,4.700718,3.402647,2022-07-08 00:00:00.000,52,0,FR 4404288346
314,3,3,2022-08-29 00:00:00.000,2022-08-29 00:00:00.000,2023-06-05 00:00:00.000,280,13182.7,4.940142,3.597686,2023-06-05 00:00:00.000,NULL,1,FR 4404288346
316,4,5,2023-12-25 00:00:00.000,2023-12-25 00:00:00.000,2024-09-18 00:00:00.000,268,11092.0,5.267472,3.469256,2024-09-18 00:00:00.000,NULL,1,FR 4404288348
316,3,4,2022-09-19 00:00:00.000,2022-09-19 00:00:00.000,2023-08-18 00:00:00.000,333,12565.1,5.360988,3.466706,2023-08-18 00:00:00.000,129,0,FR 4404288348
316,2,3,2021-10-02 00:00:00.000,2021-10-03 00:00:00.000,2022-07-22 00:00:00.000,292,11718.9,4.909658,3.318907,2022-07-22 00:00:00.000,59,0,FR 4404288348
316,1,1,2020-07-26 00:00:00.000,2020-07-27 00:00:00.000,2021-08-09 00:00:00.000,378,9451.7,4.972204,3.502580,2021-08-09 00:00:00.000,55,0,FR 4404288348
317,1,1,2020-09-19 00:00:00.000,2020-09-19 00:00:00.000,2021-07-27 00:00:00.000,311,7735.4,4.383974,3.522051,2021-07-27 00:00:00.000,58,0,FR 4404288349
317,2,2,2021-09-22 00:00:00.000,2021-09-23 00:00:00.000,2022-08-05 00:00:00.000,316,12953.7,4.234984,3.333501,2022-08-05 00:00:00.000,56,0,FR 4404288349
317,3,3,2022-09-30 00:00:00.000,2022-09-30 00:00:00.000,2023-08-18 00:00:00.000,322,13862.2,4.518482,3.425108,2023-08-18 00:00:00.000,63,0,FR 4404288349
317,4,4,2023-10-20 00:00:00.000,2023-10-20 00:00:00.000,2024-08-24 00:00:00.000,309,13856.5,4.652354,3.516161,2024-08-24 00:00:00.000,NULL,1,FR 4404288349
318,1,1,2020-12-06 00:00:00.000,2020-12-07 00:00:00.000,2021-11-02 00:00:00.000,330,10405.4,4.525468,3.311661,2021-11-02 00:00:00.000,NULL,1,FR 4404288350
319,1,1,2020-09-08 00:00:00.000,2020-09-08 00:00:00.000,2021-06-17 00:00:00.000,282,8265.1,3.889575,3.481943,2021-06-17 00:00:00.000,55,0,FR 4404288351
319,2,2,2021-08-11 00:00:00.000,2021-08-11 00:00:00.000,2023-01-06 00:00:00.000,513,18409.7,4.099630,3.390350,2023-01-06 00:00:00.000,190,0,FR 4404288351
319,3,3,2023-07-15 00:00:00.000,2023-07-15 00:00:00.000,2024-09-19 00:00:00.000,432,18918.4,4.456397,3.434826,2024-09-19 00:00:00.000,NULL,1,FR 4404288351
322,1,1,2020-10-07 00:00:00.000,2020-10-08 00:00:00.000,2021-08-13 00:00:00.000,309,9135.2,4.449677,3.290709,2021-08-13 00:00:00.000,61,0,FR 4404288352
322,2,2,2021-10-12 00:00:00.000,2021-10-13 00:00:00.000,2022-11-11 00:00:00.000,394,13871.4,4.849746,3.242512,2022-11-11 00:00:00.000,66,0,FR 4404288352
322,3,3,2023-01-16 00:00:00.000,2023-01-16 00:00:00.000,2024-03-08 00:00:00.000,417,14963.8,5.409665,3.282057,2024-03-08 00:00:00.000,142,0,FR 4404288352
322,4,4,2024-07-28 00:00:00.000,2024-07-28 00:00:00.000,2024-09-19 00:00:00.000,53,2142.4,4.464629,3.264259,2024-09-19 00:00:00.000,NULL,1,FR 4404288352
323,1,1,2020-09-04 00:00:00.000,2020-09-05 00:00:00.000,2021-07-13 00:00:00.000,311,6094.6,5.234551,3.657820,2021-07-13 00:00:00.000,84,0,FR 4404288353
323,2,3,2021-10-05 00:00:00.000,2021-10-05 00:00:00.000,2022-07-06 00:00:00.000,274,8089.0,5.078654,3.277745,2022-07-06 00:00:00.000,NULL,1,FR 4404288353
324,1,1,2020-10-15 00:00:00.000,2020-10-15 00:00:00.000,2021-10-12 00:00:00.000,362,10392.4,4.227430,3.310193,2021-10-12 00:00:00.000,72,0,FR 4404288354
324,2,2,2021-12-23 00:00:00.000,2021-12-23 00:00:00.000,2023-01-27 00:00:00.000,400,13674.3,4.671695,3.415336,2023-01-27 00:00:00.000,183,0,FR 4404288354
324,3,3,2023-07-28 00:00:00.000,2023-07-29 00:00:00.000,2024-09-18 00:00:00.000,417,15442.5,4.925143,3.526124,2024-09-18 00:00:00.000,NULL,1,FR 4404288354
325,1,1,2020-09-24 00:00:00.000,2020-09-24 00:00:00.000,2021-10-27 00:00:00.000,398,10755.0,3.749547,3.368266,2021-10-27 00:00:00.000,60,0,FR 4404288355
325,2,2,2021-12-25 00:00:00.000,2021-12-26 00:00:00.000,2022-02-15 00:00:00.000,51,2223.2,3.580384,3.557307,2022-02-15 00:00:00.000,NULL,1,FR 4404288355
327,3,3,2023-08-07 00:00:00.000,2023-08-07 00:00:00.000,2024-08-09 00:00:00.000,368,13522.2,5.087100,3.752222,2024-08-09 00:00:00.000,NULL,1,FR 4404288357
327,2,2,2022-08-30 00:00:00.000,2022-08-31 00:00:00.000,2023-06-02 00:00:00.000,275,9582.0,5.142753,3.768188,2023-06-02 00:00:00.000,66,0,FR 4404288357
327,1,1,2021-09-05 00:00:00.000,2021-09-06 00:00:00.000,2022-07-08 00:00:00.000,305,10766.0,4.502026,3.589575,2022-07-08 00:00:00.000,54,0,FR 4404288357
328,1,1,2021-01-02 00:00:00.000,2021-01-03 00:00:00.000,2021-10-08 00:00:00.000,278,8085.3,4.344784,3.617050,2021-10-08 00:00:00.000,61,0,FR 4404288358
328,2,2,2021-12-08 00:00:00.000,2021-12-08 00:00:00.000,2022-09-16 00:00:00.000,282,12548.3,4.501766,3.508162,2022-09-16 00:00:00.000,57,0,FR 4404288358
328,3,3,2022-11-11 00:00:00.000,2022-11-12 00:00:00.000,2023-09-08 00:00:00.000,300,13070.9,5.040465,3.600797,2023-09-08 00:00:00.000,33,0,FR 4404288358
328,4,4,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,2024-05-10 00:00:00.000,212,5235.5,5.417934,3.863474,2024-05-10 00:00:00.000,NULL,1,FR 4404288358
330,1,1,2020-12-03 00:00:00.000,2020-12-03 00:00:00.000,2021-09-22 00:00:00.000,293,9350.5,3.449353,3.263129,2021-09-22 00:00:00.000,NULL,1,FR 4404283159
331,1,1,2020-11-03 00:00:00.000,2020-11-03 00:00:00.000,2021-11-25 00:00:00.000,387,9947.9,4.640206,3.536701,2021-11-25 00:00:00.000,56,0,FR 4404288360
331,2,2,2022-01-20 00:00:00.000,2022-01-20 00:00:00.000,2023-01-27 00:00:00.000,372,12572.0,5.015174,3.427104,2023-01-27 00:00:00.000,156,0,FR 4404288360
331,3,3,2023-07-02 00:00:00.000,2023-07-02 00:00:00.000,2024-08-09 00:00:00.000,404,15592.9,5.249333,3.486839,2024-08-09 00:00:00.000,NULL,1,FR 4404288360
333,1,1,2021-01-18 00:00:00.000,2021-01-18 00:00:00.000,2021-12-17 00:00:00.000,333,10982.5,4.401736,3.326107,2021-12-17 00:00:00.000,55,0,FR 4404288362
333,2,2,2022-02-10 00:00:00.000,2022-02-10 00:00:00.000,2022-12-09 00:00:00.000,302,13476.6,4.635214,3.211485,2022-12-09 00:00:00.000,52,0,FR 4404288362
333,3,3,2023-01-30 00:00:00.000,2023-01-30 00:00:00.000,2023-12-01 00:00:00.000,305,14214.1,4.815228,3.102156,2023-12-01 00:00:00.000,56,0,FR 4404288362
333,4,4,2024-01-26 00:00:00.000,2024-01-26 00:00:00.000,2024-09-18 00:00:00.000,236,11128.0,4.857288,3.296737,2024-09-18 00:00:00.000,NULL,1,FR 4404288362
334,1,1,2020-10-06 00:00:00.000,2020-10-06 00:00:00.000,2021-07-13 00:00:00.000,280,6562.9,4.355658,3.410747,2021-07-13 00:00:00.000,58,0,FR 4404283104
334,2,2,2021-09-09 00:00:00.000,2021-09-09 00:00:00.000,2022-07-29 00:00:00.000,323,10888.5,4.512037,3.345864,2022-07-29 00:00:00.000,57,0,FR 4404283104
334,3,3,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,2023-09-04 00:00:00.000,345,11677.8,4.898786,3.470867,2023-09-04 00:00:00.000,109,0,FR 4404283104
334,4,4,2023-12-21 00:00:00.000,2023-12-22 00:00:00.000,2024-09-19 00:00:00.000,272,10726.4,4.730879,3.574871,2024-09-19 00:00:00.000,NULL,1,FR 4404283104
336,1,1,2021-04-26 00:00:00.000,2021-05-04 00:00:00.000,2022-02-25 00:00:00.000,297,9287.5,3.779090,3.461919,2022-02-25 00:00:00.000,66,0,FR 4404288363
336,2,2,2022-05-01 00:00:00.000,2022-05-02 00:00:00.000,2023-09-04 00:00:00.000,490,16584.5,4.627372,3.696761,2023-09-04 00:00:00.000,NULL,1,FR 4404288363
341,2,1,2018-11-01 00:00:00.000,2018-11-23 00:00:00.000,2019-09-13 00:00:00.000,294,6474.2,4.628067,3.400813,2019-09-13 00:00:00.000,60,0,FR 4401572223
341,3,2,2019-11-11 00:00:00.000,2019-11-12 00:00:00.000,2020-10-08 00:00:00.000,331,9496.0,4.387048,3.370843,2020-10-08 00:00:00.000,65,0,FR 4401572223
341,4,3,2020-12-11 00:00:00.000,2020-12-12 00:00:00.000,2022-01-07 00:00:00.000,391,12308.9,4.574719,3.380306,2022-01-07 00:00:00.000,82,0,FR 4401572223
341,5,4,2022-03-30 00:00:00.000,2022-03-30 00:00:00.000,2023-06-09 00:00:00.000,436,16619.3,4.870755,3.330915,2023-06-09 00:00:00.000,NULL,1,FR 4401572223
342,4,4,2022-07-05 00:00:00.000,2022-07-05 00:00:00.000,2023-07-31 00:00:00.000,391,13696.5,4.895816,3.463367,2023-07-31 00:00:00.000,NULL,1,FR 4401572222
342,3,3,2021-05-19 00:00:00.000,2021-05-20 00:00:00.000,2022-05-06 00:00:00.000,351,13613.0,4.548437,3.399204,2022-05-06 00:00:00.000,60,0,FR 4401572222
342,2,2,2020-03-11 00:00:00.000,2020-03-11 00:00:00.000,2021-04-01 00:00:00.000,386,13224.4,4.687227,3.463082,2021-04-01 00:00:00.000,49,0,FR 4401572222
343,1,1,2018-11-07 00:00:00.000,2018-11-23 00:00:00.000,2019-08-27 00:00:00.000,277,7078.4,4.803417,3.192841,2019-08-27 00:00:00.000,51,0,FR 4401572219
343,2,2,2019-10-17 00:00:00.000,2019-10-17 00:00:00.000,2020-08-21 00:00:00.000,309,10649.4,5.004870,3.177870,2020-08-21 00:00:00.000,62,0,FR 4401572219
