"","AniId","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacId","LacRemarks","LacColostrumDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","avg_daily_yield","early_lactation_yield","mid_lactation_yield","delta_early_mid_yield","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","AniLifeNumber","AniActive","AniGenId","AniBirthday","AniMotherLifeNumber","category","customer_id","date","entry_code","entry_date","exit_code","exit_date","month","year","still_milking","est_deliver_total_milk_L","est_deliver_avg_daily_yield","est_deliver_early_lactation_yield","est_deliver_mid_lactation_yield","est_deliver_delta_lactation_yield","age_at_calving","n_insem","first_pregnancy","n_insem_flag","n_failed_insem","last_lactation","calving_to_insem_days","n_failed_pregnancies","calving_interval_days","calving_interval_reason"
"41",103,1,1,2017-03-08,495,"NULL",2017-03-15,2017-03-09,2017-03-31,22,478.155339,22.386363,478.155329,0,-478.155329,3.905909,3.823181,2017-03-31,NA,"FR4404288187",FALSE,2,2014-12-16,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-08,"N",2014-12-16,"E",2017-03-31,3,2017,FALSE,458.550970101,21.468522117,458.550960511,0,-458.550960511,26,NA,TRUE,"first pregnancy",NA,TRUE,NA,0,NA,"no subsequent calving"
"42",129,2,2,2017-03-09,496,"Ord 706004044",2017-03-16,2017-03-09,2018-03-30,386,11937.76699,31.854663,1034.951439,2174.757251,1139.805812,4.855621,3.207797,2018-03-30,NA,"FR4968695856",FALSE,2,2013-12-20,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-04-03,"A",2014-01-06,"B",2018-07-30,4,2016,FALSE,11448.31854341,30.548621817,992.518430001,2085.592203709,1093.073773708,38,4,FALSE,"recorded",3,TRUE,103,3,NA,"no subsequent calving"
"43",61,2,2,2017-03-11,497,"",2017-03-18,2017-03-11,2018-04-12,397,9787.281553,25.392695,923.689304,1832.232981,908.543677,4.969095,3.608517,2018-04-12,NA,"FR4404288142",FALSE,2,2013-11-03,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-11-18,"N",2013-11-03,"B",2018-07-30,11,2015,FALSE,9386.003009327,24.351594505,885.818042536,1757.111428779,871.293386243,40,1,FALSE,"recorded",0,TRUE,140,0,NA,"no subsequent calving"
"44",88,1,1,2017-03-12,499,"",2017-03-19,2017-03-13,2017-12-12,274,6594.368932,24.789051,651.747559,1795.048508,1143.300949,4.685927,3.283272,2017-12-12,66,"FR4404288171",FALSE,2,2014-09-07,"FR4952860131","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-12,"N",2014-09-07,"E",2022-10-17,3,2017,FALSE,6323.999805788,23.772699909,625.025909081,1721.451519172,1096.425610091,30,1,TRUE,"recorded",0,FALSE,59,0,340,"recorded"
"45",107,1,1,2017-03-13,500,"NULL",2017-03-20,2017-03-14,2017-03-31,17,311.553398,18.87647,311.55339,0,-311.55339,4.752777,3.707777,2017-03-31,NA,"FR4404288191",FALSE,2,2015-02-03,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-13,"N",2015-02-03,"E",2017-03-31,3,2017,FALSE,298.779708682,18.10253473,298.77970101,0,-298.77970101,25,NA,TRUE,"first pregnancy",NA,TRUE,NA,0,NA,"no subsequent calving"
"46",87,1,1,2017-03-19,501,"NULL",2017-03-26,2017-03-20,2017-03-31,11,273.980582,25.654545,273.980577,0,-273.980577,3.7025,3.8,2017-03-31,NA,"FR4404288170",FALSE,2,2014-08-23,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-18,"N",2014-08-23,"E",2017-03-31,3,2017,FALSE,262.747378138,24.602708655,262.747373343,0,-262.747373343,30,NA,TRUE,"first pregnancy",NA,TRUE,NA,0,NA,"no subsequent calving"
"47",65,2,2,2017-03-29,502,"REFORME ->  vide",2017-04-05,2017-03-29,2018-06-15,443,13293.592233,30.908352,1050.970861,2291.553371,1240.58251,4.168716,3.422094,2018-06-15,NA,"FR4404288146",FALSE,2,2013-12-02,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-12-15,"N",2013-12-02,"B",2018-12-03,12,2015,FALSE,12748.554951447,29.641109568,1007.881055699,2197.599682789,1189.71862709,39,7,FALSE,"recorded",6,TRUE,85,5,NA,"no subsequent calving"
"48",108,1,1,2017-03-30,504,"Ord 706004044",2017-04-06,2017-03-31,2018-03-30,364,11280.970873,31.921428,737.864064,1909.126182,1171.262118,3.510191,3.244767,2018-03-30,48,"FR4404288192",FALSE,2,2015-02-27,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-03-30,"N",2015-02-27,"B",2019-02-04,3,2017,FALSE,10818.451067207,30.612649452,707.611637376,1830.852008538,1123.240371162,25,1,TRUE,"recorded",0,FALSE,133,0,413,"recorded"
"49",53,2,2,2017-04-02,505,"",2017-04-09,2017-04-03,2018-03-12,343,10573.106796,31.750145,876.213576,2288.15531,1411.941734,4.959156,3.080348,2018-03-12,56,"FR4404288133",FALSE,2,2013-08-20,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-11-15,"N",2013-08-20,"B",2019-12-02,11,2015,FALSE,10139.609417364,30.448389055,840.288819384,2194.34094229,1354.052122906,43,1,FALSE,"recorded",0,FALSE,118,0,400,"recorded"
"50",109,1,1,2017-04-11,508,"",2017-04-16,2017-04-12,2018-05-14,397,10983.68932,28.496725,705.825231,2009.902885,1304.077654,4.118165,3.521909,2018-05-14,56,"FR4404288193",FALSE,2,2015-03-22,"FR4404288096","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-04-11,NA,NA,"E",2021-08-09,4,2017,FALSE,10533.35805788,27.328359275,676.886396529,1927.496866715,1250.610470186,24,5,TRUE,"recorded",4,FALSE,71,4,454,"recorded"
"51",123,4,2,2017-04-09,509,"Ordo :706004044",2017-04-16,2017-04-09,2017-11-10,215,7551.553398,36.177209,1315.145615,2724.75725,1409.611635,3.379444,3.103379,2017-11-10,NA,"FR4954667338",FALSE,2,2012-09-20,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"A",2012-10-09,"B",2018-05-28,1,2015,FALSE,7241.939708682,34.693943431,1261.224644785,2613.04220275,1351.817557965,54,2,FALSE,"recorded",1,TRUE,155,1,NA,"no subsequent calving"
"52",69,2,2,2017-04-24,510,"",2017-05-01,2017-04-24,2018-09-24,518,15850.679611,31.51776,1065.339787,2505.728127,1440.38834,5.149768,3.214161,2018-09-24,61,"FR4404288150",FALSE,2,2014-01-16,"FR4404288029","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-05-16,"N",2014-01-16,"B",2020-12-28,5,2016,FALSE,15200.801746949,30.22553184,1021.660855733,2402.993273793,1381.33241806,39,6,FALSE,"recorded",5,FALSE,161,5,579,"recorded"
"53",106,1,1,2017-04-26,511,"",2017-05-03,2017-04-26,2018-10-05,527,12113.398058,23.675142,667.669888,1554.563079,886.893191,4.240378,3.376496,2018-10-05,NA,"FR4404288190",FALSE,2,2015-01-03,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-04-26,"N",2015-01-03,"B",2019-02-04,4,2017,FALSE,11616.748737622,22.704461178,640.295422592,1490.825992761,850.530570169,27,NA,TRUE,"first pregnancy",NA,TRUE,NA,0,NA,"no subsequent calving"
"54",113,3,2,2017-05-03,513,"UBROSTAR + Orbeaseal (bouchon)
RIEN pour autres quartiers",2017-05-07,2017-05-03,2018-06-15,408,14924.368932,37.676715,1333.398042,2773.592202,1440.19416,4.490048,3.219706,2018-06-15,59,"FR4454691592",FALSE,2,2012-09-14,"FR4454691394","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"A",2014-10-01,"B",2021-11-22,1,2015,FALSE,14312.469805788,36.131969685,1278.728722278,2659.874921718,1381.14619944,55,3,FALSE,"recorded",2,FALSE,118,2,467,"recorded"
"55",3,7,2,2017-05-20,516,"",2017-05-27,2017-05-20,2018-05-06,351,13202.038834,38.741025,506.504845,2313.689292,1807.184447,3.81318,3.311489,2018-05-06,49,"FR4404288019",FALSE,2,2008-11-28,"FR4404281402","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-12-28,1,2015,FALSE,12660.755241806,37.152642975,485.738146355,2218.828031028,1733.089884673,101,3,FALSE,"recorded",2,FALSE,66,2,400,"recorded"
"56",112,3,2,2017-05-23,518,"",2017-05-30,2017-05-23,2018-04-12,324,8105.339805,25.766975,894.56309,1873.883466,979.320376,4.383107,3.048584,2018-04-12,NA,"FR4947438444",FALSE,2,2011-05-30,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"A",2013-08-28,"B",2018-12-03,1,2015,FALSE,7773.020872995,24.710529025,857.88600331,1797.054243894,939.168240584,71,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"57",131,1,1,2017-05-25,520,"",2017-06-01,2017-05-25,2018-05-14,354,8991.165048,26.160734,810.097072,1773.398027,963.300955,5.379014,3.471267,2018-05-14,56,"FR4404288194",FALSE,2,2015-04-01,"FR4950954270","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-05-25,"N",2015-04-01,"B",2024-01-03,5,2017,FALSE,8622.527281032,25.088143906,776.883092048,1700.688707893,923.805615845,25,4,TRUE,"recorded",3,FALSE,60,3,410,"recorded"
"58",132,1,1,2017-05-25,521,"",2017-06-01,2017-05-25,2018-06-01,372,8780.679611,24.312096,722.718434,1687.86405,965.145616,4.230187,3.177801,2018-06-01,78,"FR4404288195",FALSE,2,2015-04-03,"FR4963097404","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-05-25,"N",2015-04-03,"B",2024-01-03,5,2017,FALSE,8420.671746949,23.315300064,693.086978206,1618.66162395,925.574645744,25,3,TRUE,"recorded",2,FALSE,95,1,450,"recorded"
"59",25,4,2,2017-06-05,522,"mort à suite d'une caillette mal placé.cause changement de silo de méteil",2017-06-12,2017-06-08,2018-01-29,235,7576.990291,33.209787,586.990279,2022.524241,1435.533962,4.813601,3.447415,2018-01-29,NA,"FR4404288094",FALSE,2,2011-12-19,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2011-12-19,"M",2018-01-31,1,2015,FALSE,7266.333689069,31.848185733,562.923677561,1939.600747119,1376.677069558,65,3,FALSE,"recorded",2,TRUE,95,2,NA,"no subsequent calving"
"60",72,2,2,2017-06-08,524,"",2017-06-13,2017-06-08,2018-03-12,277,9174.563106,34.114801,1056.116489,2342.524246,1286.407757,3.955143,3.392482,2018-03-12,57,"FR4404288154",FALSE,2,2014-04-12,"FR4404288102","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-04-03,"N",2014-04-12,"M",2020-12-27,4,2016,FALSE,8798.406018654,32.716094159,1012.815712951,2246.480751914,1233.665038963,37,1,FALSE,"recorded",0,FALSE,56,0,334,"recorded"
"61",68,2,2,2017-06-11,525,"",2017-06-18,2017-06-12,2018-06-01,354,10376.699029,30.19209,853.786393,1998.737835,1144.951442,4.230591,3.42169,2018-06-01,74,"FR4404288149",FALSE,2,2014-01-14,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-06-10,"N",2014-01-14,"E",2019-12-31,6,2016,FALSE,9951.254368811,28.95421431,818.781150887,1916.789583765,1098.008432878,40,4,FALSE,"recorded",3,FALSE,78,3,429,"recorded"
"62",126,3,2,2017-06-19,527,"",2017-06-26,2017-06-19,2018-05-14,329,9731.941747,30.467781,1132.232994,2256.213563,1123.980569,4.570333,3.385878,2018-05-14,62,"FR4958880363",FALSE,2,2012-09-27,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-03,"A",2012-10-08,"E",2019-12-31,1,2015,FALSE,9332.932135373,29.218601979,1085.811441246,2163.708806917,1077.897365671,56,3,FALSE,"recorded",2,FALSE,90,2,391,"recorded"
"63",27,4,2,2017-06-19,530,"",2017-06-26,2017-06-19,2018-04-12,297,7722.718446,26.782491,746.893188,1800.485408,1053.59222,4.331543,3.610369,2018-04-12,55,"FR4404288098",FALSE,2,2012-01-20,"FR4404288040","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-01-20,"E",2023-01-30,1,2015,FALSE,7406.086989714,25.684408869,716.270567292,1726.665506272,1010.39493898,64,1,FALSE,"recorded",0,FALSE,74,0,352,"recorded"
"64",120,4,2,2017-06-26,534,"+ Obturateur Mamiseal",2017-07-03,2017-06-26,2018-09-05,436,12116.893203,28.62477,970.679597,2174.174725,1203.495128,3.878489,3.451052,2018-09-05,66,"FR4950954269",FALSE,2,2011-11-03,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"A",2011-11-29,"M",2019-04-02,1,2015,FALSE,11620.100581677,27.45115443,930.881733523,2085.033561275,1154.151827752,67,4,FALSE,"recorded",3,FALSE,150,3,502,"recorded"
"65",64,2,2,2017-07-01,538,"",2017-07-05,2017-07-01,2018-04-12,285,8132.718446,29.391929,1013.883481,2092.815506,1078.932025,5.14,3.523951,2018-04-12,109,"FR4404288145",FALSE,2,2013-11-22,"FR4404288068","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-06-06,"N",2013-11-22,"E",2022-11-15,6,2016,FALSE,7799.276989714,28.186859911,972.314258279,2007.010070254,1034.695811975,43,3,FALSE,"recorded",2,FALSE,72,2,394,"recorded"
"66",78,2,2,2017-07-08,540,"",2017-07-15,2017-07-08,2018-05-06,302,8432.135922,28.758609,855.82523,1821.553365,965.728135,5.011617,3.514587,2018-05-06,46,"FR4404288161",FALSE,2,2014-05-27,"FR4404288092","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-06-14,"N",2014-05-27,"B",2022-05-09,6,2016,FALSE,8086.418349198,27.579506031,820.73639557,1746.869677035,926.133281465,37,1,FALSE,"recorded",0,FALSE,68,0,348,"recorded"
"67",59,2,2,2017-07-11,541,"",2017-07-18,2017-07-11,2018-06-01,325,11870.291262,37.619692,994.757268,2278.834923,1284.077655,4.169846,3.270552,2018-06-01,59,"FR4404288140",FALSE,2,2013-10-27,"FR4404288035","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-06-12,"N",2013-10-27,"E",2023-01-30,6,2016,FALSE,11383.609320258,36.077284628,953.972220012,2185.402691157,1231.430471145,44,2,FALSE,"recorded",1,FALSE,76,1,384,"recorded"
"68",70,2,2,2017-07-11,542,"",2017-07-18,2017-07-12,2018-10-02,447,13319.805825,30.69217,936.213579,2121.262102,1185.048523,4.776919,3.474508,2018-10-02,76,"FR4404288151",FALSE,2,2014-03-10,"FR4950954269","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-03-26,"N",2014-03-10,"B",2020-12-28,3,2016,FALSE,12773.693786175,29.43379103,897.828822261,2034.290355818,1136.461533557,40,4,FALSE,"recorded",3,FALSE,125,2,524,"recorded"
"69",73,2,2,2017-07-19,544,"",2017-07-23,2017-07-19,2018-05-23,308,9953.203883,33.285064,1041.456295,2228.252399,1186.796104,4.176893,3.352588,2018-05-23,59,"FR4404288155",FALSE,2,2014-04-14,"FR4404288093","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-08-13,NA,NA,"B",2020-08-05,8,2016,FALSE,9545.122523797,31.920376376,998.756586905,2136.894050641,1138.137463736,39,2,FALSE,"recorded",1,FALSE,68,1,367,"recorded"
"70",19,4,2,2017-07-22,546,"",2017-07-26,2017-07-22,2018-01-02,164,5952.815533,37.386585,1084.271829,2352.23298,1267.961151,3.831062,3.398375,2018-01-02,NA,"FR4404288081",FALSE,2,2011-07-06,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2011-07-06,"B",2018-01-02,1,2015,FALSE,5708.750096147,35.853735015,1039.816684011,2255.79142782,1215.974743809,72,4,FALSE,"recorded",3,TRUE,59,3,NA,"no subsequent calving"
"71",110,3,2,2017-07-25,548,"",2017-07-28,2017-07-25,2018-09-24,426,15671.747572,37.891784,1161.359206,2412.718417,1251.359211,4.907892,3.231381,2018-09-24,66,"FR4404658920",FALSE,2,2013-02-14,"FR4404658792","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-08-01,"A",2015-08-01,"E",2023-01-30,8,2015,FALSE,15029.205921548,36.338220856,1113.743478554,2313.796961903,1200.053483349,53,7,FALSE,"recorded",6,FALSE,63,6,492,"recorded"
"72",76,2,2,2017-07-28,549,"",2017-08-01,2017-07-28,2018-07-30,367,11904.854368,33.411444,1124.368917,2322.330071,1197.961154,3.829836,3.23557,2018-07-30,58,"FR4404288158",FALSE,2,2014-05-09,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-07-22,"N",2014-05-09,"B",2019-07-29,7,2016,FALSE,11416.755338912,32.041574796,1078.269791403,2227.114538089,1148.844746686,38,3,FALSE,"recorded",2,FALSE,69,2,425,"recorded"
"73",75,2,2,2017-08-08,550,"",2017-08-14,2017-08-08,2018-06-01,297,8555.242718,29.669696,938.932025,1912.038804,973.106779,4.948456,3.437281,2018-06-01,52,"FR4404288157",FALSE,2,2014-05-09,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2016-08-18,"N",2014-05-09,"B",2019-09-02,8,2016,FALSE,8204.477766562,28.453238464,900.435811975,1833.645213036,933.209401061,38,1,FALSE,"recorded",0,FALSE,73,0,349,"recorded"
"74",137,1,1,2017-08-10,552,"",2017-08-17,2017-08-11,2018-10-02,417,10781.165048,26.629736,595.145614,1611.165022,1016.019408,3.74177,3.022392,2018-10-02,69,"FR4404288200",FALSE,2,2015-05-26,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-08-10,"N",2015-05-26,"E",2019-12-31,8,2017,FALSE,10339.137281032,25.537916824,570.744643826,1545.107256098,974.362612272,26,6,TRUE,"recorded",5,FALSE,60,5,487,"recorded"
"75",144,1,1,2017-08-11,555,"",2017-08-18,2017-08-11,2018-12-26,502,14898.446601,30.568525,729.902897,1932.912595,1203.009698,4.78151,2.995964,2018-12-26,59,"FR4404288207",FALSE,2,2015-08-11,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-08-11,"N",2015-08-11,"M",2019-08-30,8,2017,FALSE,14287.610290359,29.315215475,699.976878223,1853.663178605,1153.686300382,24,3,TRUE,"recorded",2,FALSE,132,1,561,"recorded"
"76",124,4,2,2017-08-10,556,"Ordo :706004044",2017-08-17,2017-08-11,2017-11-10,91,1860.194174,21.054945,751.165033,1068.932009,317.766976,5.690108,3.900217,2017-11-10,NA,"FR4956691421",FALSE,2,2011-10-26,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"A",2014-04-25,"M",2017-12-14,1,2015,FALSE,1783.926212866,20.191692255,720.367266647,1025.105796631,304.738529984,69,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"77",116,4,2,2017-08-12,558,"Reformes",2017-08-19,2017-08-12,2018-01-12,153,4375.145631,29.453594,837.087364,1915.339775,1078.252411,4.284805,3.316428,2018-01-12,NA,"FR4912264927",FALSE,2,2012-08-22,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"A",2014-10-09,"B",2018-05-28,1,2015,FALSE,4195.764660129,28.245996646,802.766782076,1836.810844225,1034.044062149,59,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"78",135,1,1,2017-08-12,560,"",2017-08-19,2017-08-12,2018-06-28,320,8059.029126,25.94,624.854356,1518.834918,893.980562,4.880747,3.482928,2018-06-28,49,"FR4404288198",FALSE,2,2015-05-22,"FR4404288094","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-08-12,"N",2015-05-22,"E",2022-11-15,8,2017,FALSE,7728.608931834,24.87646,599.235327404,1456.562686362,857.327358958,26,3,TRUE,"recorded",2,FALSE,58,2,369,"recorded"
"79",138,1,1,2017-08-12,562,"",2017-08-19,2017-08-13,2018-05-22,282,7175.53398,26.20851,579.126202,1527.281523,948.155321,4.096325,3.2506,2018-05-22,NA,"FR4404288201",FALSE,2,2015-06-04,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-08-12,"N",2015-06-04,"M",2018-09-04,8,2017,FALSE,6881.33708682,25.13396109,555.382027718,1464.662980557,909.280952839,26,1,TRUE,"recorded",0,TRUE,61,0,NA,"no subsequent calving"
"80",118,4,2,2017-08-12,564,"",2017-08-19,2017-08-13,2018-04-12,242,6342.233009,26.993801,931.35921,1847.475697,916.116487,6.484609,3.316543,2018-04-12,117,"FR4945368325",FALSE,2,2012-05-25,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"A",2014-05-20,"B",2019-09-02,1,2015,FALSE,6082.201455631,25.887055159,893.17348239,1771.729193423,878.555711033,62,2,FALSE,"recorded",1,FALSE,68,1,360,"recorded"
"81",139,2,1,2017-08-23,572,"",2017-08-30,2017-08-23,2018-06-15,296,9350.485436,32.537162,1069.611635,2026.990262,957.378627,2.721144,2.947407,2018-06-15,49,"FR4404288202",FALSE,2,2015-06-14,"FR4404288106","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-08-15,"N",2015-06-14,"B",2021-11-22,8,2017,FALSE,8967.115533124,31.203138358,1025.757557965,1943.883661258,918.126103293,26,1,FALSE,"recorded",0,FALSE,69,0,345,"recorded"
"82",141,2,1,2017-08-21,574,"",2017-08-28,2017-08-21,2018-07-30,343,8778.640776,26.361516,722.038821,1589.514531,867.47571,4.334796,3.492063,2018-07-30,67,"FR4404288204",FALSE,2,2015-06-19,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-08-21,"N",2015-06-19,"M",2018-10-22,8,2017,FALSE,8418.716504184,25.280693844,692.435229339,1524.344435229,831.90920589,26,2,FALSE,"recorded",1,FALSE,105,1,409,"recorded"
"83",23,5,2,2017-08-23,576,"",2017-08-30,2017-08-23,2018-09-19,392,11715.436893,30.782908,1039.80581,2296.310651,1256.504841,3.79491,3.279058,2018-09-19,102,"FR4404288088",FALSE,2,2011-10-01,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2011-10-01,"M",2019-08-26,1,2015,FALSE,11235.103980387,29.520808772,997.17377179,2202.161914309,1204.988142519,70,4,FALSE,"recorded",3,FALSE,82,2,493,"recorded"
"84",142,1,1,2017-08-20,578,"",2017-08-27,2017-08-20,2018-04-12,235,4311.359223,18.896595,571.262117,1197.864047,626.60193,4.409067,3.398262,2018-04-12,107,"FR4404288205",FALSE,2,2015-06-27,"FR4956691421","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-08-20,"N",2015-06-27,"B",2021-05-03,8,2017,FALSE,4134.593494857,18.121834605,547.840370203,1148.751621073,600.91125087,25,1,TRUE,"recorded",0,FALSE,64,0,342,"recorded"
"85",21,5,1,2017-08-25,579,"Reforme problème de pattes",2017-09-01,2017-08-25,2017-08-25,0,3.883495,NA,3.883495,0,-3.883495,6.79,3.65,2017-08-25,NA,"FR4404288083",FALSE,2,2011-07-15,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2011-07-15,"B",2018-01-02,1,2015,FALSE,3.724271705,NA,3.724271705,0,-3.724271705,73,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"86",117,3,2,2017-08-26,581,"",2017-09-02,2017-08-27,2018-06-01,278,10106.407766,37.444604,1040.970863,2467.184436,1426.213573,4.552544,3.578207,2018-06-01,73,"FR4935590346",FALSE,2,2012-09-06,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"A",2012-10-09,"B",2019-09-02,1,2015,FALSE,9692.045047594,35.909375236,998.291057617,2366.029874124,1367.738816507,59,1,FALSE,"recorded",0,FALSE,75,0,352,"recorded"
"87",173,1,1,2017-08-27,582,"",2017-09-30,2017-08-28,2018-06-15,291,7456.893203,26.393814,583.106781,1440.77667,857.669889,3.965616,3.311883,2018-06-15,52,"FR4944526074",FALSE,2,2015-08-19,"FR4944525691","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-08-27,"A",2015-08-31,"B",2021-11-22,8,2017,FALSE,7151.160581677,25.311667626,559.199402979,1381.70482653,822.505423551,24,1,TRUE,"recorded",0,FALSE,75,0,344,"recorded"
"88",172,1,1,2017-08-27,584,"Bouchons
Pas d'Antibio",2017-10-01,2017-08-28,2018-06-28,304,7938.932038,26.898355,610.485421,1647.766959,1037.281538,4.65659,3.45095,2018-06-28,51,"FR4944526073",FALSE,2,2015-08-14,"FR4944525689","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2017-08-27,"A",2015-08-31,"E",2022-11-15,8,2017,FALSE,7613.435824442,25.795522445,585.455518739,1580.208513681,994.752994942,24,1,TRUE,"recorded",0,FALSE,79,0,356,"recorded"
"89",111,3,2,2017-08-28,586,"",2017-09-04,2017-08-29,2018-06-28,303,10573.68932,35.943564,1112.718432,2400.582497,1287.864065,4.516151,3.326546,2018-06-28,53,"FR4404658938",FALSE,2,2013-06-22,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-08-01,"A",2015-08-01,"B",2019-09-02,8,2015,FALSE,10140.16805788,34.469877876,1067.096976288,2302.158614623,1235.061638335,50,2,FALSE,"recorded",1,FALSE,78,1,357,"recorded"
"90",13,5,2,2017-08-28,588,"",2017-09-03,2017-08-29,2018-08-25,361,10255.145631,29.259833,937.961149,1381.553368,443.592219,3.577928,3.231823,2018-08-25,NA,"FR4404288069",FALSE,2,2010-12-16,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2010-12-16,"B",2019-02-04,1,2015,FALSE,9834.684660129,28.060179847,899.504741891,1324.909679912,425.404938021,80,5,FALSE,"recorded",4,TRUE,64,2,NA,"no subsequent calving"
"91",31,4,2,2017-08-31,590,"",2017-09-05,2017-08-31,2018-10-23,418,12459.2233,30.700956,920.679597,2180.582494,1259.902897,3.985369,3.344319,2018-10-23,93,"FR4404288102",FALSE,2,2012-04-09,"FR4404281420","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015,FALSE,11948.3951447,29.442216804,882.931733523,2091.178611746,1208.246878223,64,8,FALSE,"recorded",7,FALSE,67,7,511,"recorded"
"92",263,1,1,2017-08-31,591,"",2017-09-07,2017-08-31,2017-09-01,1,9.2233,9.5,9.2233,0,-9.2233,7.37,3.32,2017-09-01,NA,"",TRUE,1,2016-11-13,"FR4404288127",NA,NA,NA,"N",2016-11-13,NA,NA,NA,NA,FALSE,8.8451447,9.1105,8.8451447,0,-8.8451447,9,NA,TRUE,"first pregnancy",NA,FALSE,NA,0,NA,"no subsequent calving"
"93",50,3,2,2017-09-04,593,"",2017-09-08,2017-09-05,2018-04-12,219,6043.592233,28.4242,1258.834936,2436.310648,1177.475712,4.7942,3.377077,2018-04-12,NA,"FR4404288130",FALSE,2,2013-08-08,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-10-04,"N",2013-08-08,"B",2018-05-28,10,2015,FALSE,5795.804951447,27.2588078,1207.222703624,2336.421911432,1129.199207808,48,4,FALSE,"recorded",3,TRUE,63,3,NA,"no subsequent calving"
"94",4,7,2,2017-09-05,595,"",2017-09-12,2017-09-06,2018-08-22,350,9269.126213,27.277714,848.446588,2075.048513,1226.601925,4.139316,3.474444,2018-08-22,56,"FR4404288028",FALSE,2,2009-05-19,"","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2009-05-19,"B",2020-04-20,1,2015,FALSE,8889.092038267,26.159327726,813.660277892,1989.971523967,1176.311246075,99,2,FALSE,"recorded",1,FALSE,72,0,407,"recorded"
