AniLifeNumber,Month,mdpMonthlyMilkYield_Liters
FR 4404288416,2023-06,1119.417475
FR 4404288417,2023-06,1147.475728
FR 4404288418,2023-06,1010.582524
FR 4404288422,2023-06,1375.922330
FR 4404288423,2023-06,1125.728155
FR 4404288424,2023-06,976.504854
FR 4404288426,2023-06,1295.922330
FR 4404288429,2023-06,1028.349514
FR 4404288430,2023-06,1167.378640
FR 4404288431,2023-06,1262.815533
FR 4404288432,2023-06,1341.650485
FR 4404288435,2023-06,1211.941747
FR 4404288437,2023-06,1252.718446
FR 4404288440,2023-06,358.932038
FR 4404288445,2023-06,1108.446601
FR 4404288448,2023-06,36.213592
FR 4404288450,2023-06,1241.262135
FR 4404288451,2023-06,1095.825242
FR 4404288454,2023-06,969.708737
FR 4404288459,2023-06,1045.533980
FR 4404288460,2023-06,1133.398058
FR 4404288461,2023-06,470.776699
FR 4404288462,2023-06,84.951456
FR 4404288463,2023-06,1161.747572
FR 4404288465,2023-06,823.009708
FR 4404288466,2023-06,1045.242718
FR 4404288467,2023-06,961.456310
FR 4404288468,2023-06,961.941747
FR 4404288469,2023-06,877.572815
FR 4404288470,2023-06,862.718446
FR 4404288471,2023-06,997.572815
FR 4404288472,2023-06,1110.291262
FR 4404288473,2023-06,1278.932038
FR 4404288474,2023-06,931.262135
FR 4404288475,2023-06,1063.592233
FR 4404288476,2023-06,1106.796116
FR 4404288477,2023-06,983.106796
FR 4404288478,2023-06,771.747572
FR 4404288479,2023-06,1148.252427
FR 4404288480,2023-06,1071.067961
FR 4404288481,2023-06,1045.339805
FR 4404288482,2023-06,1210.000000
FR 4404288483,2023-06,536.116504
FR 4404288484,2023-06,1210.873786
FR 4404288485,2023-06,1079.320388
FR 4404288486,2023-06,1136.310679
FR 4404288487,2023-06,889.417475
FR 4404288488,2023-06,1287.669902
FR 4404288490,2023-06,911.941747
FR 4404288491,2023-06,1183.300970
FR 4404288492,2023-06,1304.368932
FR 4404288493,2023-06,957.281553
FR 4404288494,2023-06,986.504854
FR 4404288495,2023-06,983.009708
FR 4404288496,2023-06,1117.669902
FR 4404288497,2023-06,1075.728155
FR 4404288498,2023-06,900.194174
FR 4404288500,2023-06,758.349514
FR 4404288502,2023-06,1033.689320
FR 4404288503,2023-06,1095.728155
FR 4404288504,2023-06,970.194174
FR 4404288505,2023-06,1047.864077
FR 4404288506,2023-06,887.669902
FR 4404659023,2023-06,930.000000
FR 4954409921,2023-06,1090.000000
FR 4401572219,2023-07,977.766990
FR 4401572222,2023-07,772.330097
FR 4404283104,2023-07,845.145631
FR 4404288180,2023-07,1207.669902
FR 4404288185,2023-07,1016.601941
FR 4404288194,2023-07,975.436893
FR 4404288195,2023-07,1043.009708
FR 4404288210,2023-07,1345.339805
FR 4404288220,2023-07,1165.825242
FR 4404288222,2023-07,910.970873
FR 4404288237,2023-07,1421.553398
FR 4404288239,2023-07,818.737864
FR 4404288251,2023-07,1147.864077
FR 4404288261,2023-07,1199.223300
FR 4404288262,2023-07,831.650485
FR 4404288270,2023-07,216.407766
FR 4404288276,2023-07,1190.097087
FR 4404288279,2023-07,584.271844
FR 4404288283,2023-07,1088.058252
FR 4404288286,2023-07,1004.563106
FR 4404288288,2023-07,848.834951
FR 4404288289,2023-07,864.174757
FR 4404288302,2023-07,254.854368
FR 4404288305,2023-07,1000.776699
FR 4404288306,2023-07,1345.631067
FR 4404288314,2023-07,1170.970873
FR 4404288317,2023-07,1177.669902
FR 4404288339,2023-07,1337.281553
FR 4404288343,2023-07,331.067961
FR 4404288348,2023-07,747.281553
FR 4404288349,2023-07,1072.524271
FR 4404288351,2023-07,694.271844
FR 4404288352,2023-07,1133.203883
FR 4404288354,2023-07,66.310679
FR 4404288358,2023-07,1214.854368
FR 4404288360,2023-07,1430.000000
FR 4404288362,2023-07,1479.126213
FR 4404288363,2023-07,778.058252
FR 4404288376,2023-07,186.019417
FR 4404288379,2023-07,300.582524
FR 4404288388,2023-07,1011.456310
FR 4404288389,2023-07,1269.902912
FR 4404288390,2023-07,791.359223
FR 4404288391,2023-07,1046.893203
FR 4404288393,2023-07,1368.834951
FR 4404288395,2023-07,12.135922
FR 4404288400,2023-07,1412.427184
FR 4404288406,2023-07,184.174757
FR 4404288407,2023-07,1161.650485
FR 4404288408,2023-07,1203.398058
FR 4404288409,2023-07,1008.932038
FR 4404288410,2023-07,166.019417
FR 4404288411,2023-07,1092.233009
FR 4404288412,2023-07,1064.271844
FR 4404288413,2023-07,1769.126213
FR 4404288414,2023-07,1500.970873
FR 4404288416,2023-07,1131.941747
FR 4404288417,2023-07,1129.611650
FR 4404288418,2023-07,998.737864
FR 4404288422,2023-07,1338.834951
FR 4404288423,2023-07,1104.368932
FR 4404288424,2023-07,996.116504
FR 4404288426,2023-07,1670.873786
FR 4404288428,2023-07,57.572815
FR 4404288429,2023-07,1009.805825
FR 4404288430,2023-07,1185.728155
FR 4404288431,2023-07,1241.650485
FR 4404288432,2023-07,1249.417475
FR 4404288434,2023-07,995.631067
FR 4404288435,2023-07,1173.980582
FR 4404288437,2023-07,1224.757281
FR 4404288440,2023-07,1069.708737
FR 4404288441,2023-07,1362.815533
FR 4404288443,2023-07,1057.669902
FR 4404288445,2023-07,1093.495145
FR 4404288448,2023-07,1214.951456
FR 4404288450,2023-07,1362.912621
FR 4404288451,2023-07,1108.932038
FR 4404288458,2023-07,971.165048
FR 4404288459,2023-07,1104.563106
FR 4404288460,2023-07,1158.834951
FR 4404288461,2023-07,351.650485
FR 4404288463,2023-07,66.310679
FR 4404288465,2023-07,822.524271
FR 4404288467,2023-07,988.349514
FR 4404288468,2023-07,944.660194
FR 4404288469,2023-07,509.708737
FR 4404288470,2023-07,900.291262
FR 4404288471,2023-07,779.126213
FR 4404288472,2023-07,1091.844660
FR 4404288473,2023-07,1278.737864
FR 4404288474,2023-07,875.631067
FR 4404288475,2023-07,1097.766990
FR 4404288476,2023-07,1166.407766
FR 4404288477,2023-07,940.000000
FR 4404288478,2023-07,773.883495
FR 4404288479,2023-07,1171.262135
FR 4404288480,2023-07,1090.194174
FR 4404288481,2023-07,1050.000000
FR 4404288482,2023-07,1228.640776
FR 4404288484,2023-07,1164.077669
FR 4404288485,2023-07,1043.300970
FR 4404288486,2023-07,1112.038834
FR 4404288487,2023-07,883.883495
FR 4404288488,2023-07,1300.097087
FR 4404288490,2023-07,999.902912
FR 4404288491,2023-07,1176.990291
FR 4404288492,2023-07,1352.815533
FR 4404288493,2023-07,974.368932
FR 4404288494,2023-07,981.650485
FR 4404288495,2023-07,1017.864077
FR 4404288496,2023-07,1065.242718
FR 4404288497,2023-07,1038.834951
FR 4404288498,2023-07,901.359223
FR 4404288500,2023-07,964.951456
FR 4404288502,2023-07,1067.572815
FR 4404288503,2023-07,1014.077669
FR 4404288504,2023-07,983.592233
FR 4404288505,2023-07,1053.300970
FR 4404288506,2023-07,1036.019417
FR 4404288507,2023-07,719.611650
FR 4404288513,2023-07,13.980582
FR 4404659023,2023-07,857.475728
FR 4954409906,2023-07,1175.922330
FR 4954409921,2023-07,1010.970873
FR 4401572219,2023-08,443.300970
FR 4404283104,2023-08,702.233009
FR 4404288139,2023-08,2.233009
FR 4404288180,2023-08,1027.475728
FR 4404288185,2023-08,858.932038
FR 4404288194,2023-08,742.330097
FR 4404288195,2023-08,830.873786
FR 4404288210,2023-08,1147.766990
FR 4404288220,2023-08,1009.902912
FR 4404288222,2023-08,852.135922
FR 4404288237,2023-08,1223.300970
FR 4404288251,2023-08,833.300970
FR 4404288261,2023-08,1031.456310
FR 4404288262,2023-08,692.427184
FR 4404288270,2023-08,1147.281553
FR 4404288276,2023-08,1005.145631
FR 4404288283,2023-08,935.242718
FR 4404288286,2023-08,839.223300
FR 4404288288,2023-08,747.669902
FR 4404288289,2023-08,708.252427
FR 4404288302,2023-08,1582.135922
FR 4404288305,2023-08,873.689320
FR 4404288306,2023-08,1024.174757
FR 4404288314,2023-08,973.009708
FR 4404288317,2023-08,961.941747
FR 4404288339,2023-08,1117.572815
FR 4404288344,2023-08,867.766990
FR 4404288348,2023-08,392.912621
FR 4404288349,2023-08,499.514563
FR 4404288351,2023-08,1626.116504
FR 4404288352,2023-08,982.621359
FR 4404288354,2023-08,1198.349514
FR 4404288357,2023-08,975.533980
FR 4404288358,2023-08,988.349514
FR 4404288360,2023-08,1584.757281
FR 4404288362,2023-08,1176.019417
FR 4404288363,2023-08,680.194174
FR 4404288376,2023-08,101.553398
FR 4404288379,2023-08,677.669902
FR 4404288388,2023-08,828.737864
FR 4404288389,2023-08,1077.378640
FR 4404288390,2023-08,386.116504
FR 4404288391,2023-08,1003.980582
FR 4404288393,2023-08,1086.990291
FR 4404288395,2023-08,604.660194
FR 4404288400,2023-08,1243.203883
FR 4404288402,2023-08,188.543689
FR 4404288404,2023-08,169.611650
FR 4404288406,2023-08,16.116504
FR 4404288407,2023-08,669.029126
FR 4404288408,2023-08,815.922330
FR 4404288409,2023-08,299.514563
FR 4404288410,2023-08,1406.310679
FR 4404288411,2023-08,811.456310
FR 4404288412,2023-08,887.766990
FR 4404288413,2023-08,1564.466019
FR 4404288414,2023-08,1314.174757
FR 4404288416,2023-08,995.145631
FR 4404288417,2023-08,961.941747
FR 4404288418,2023-08,819.223300
FR 4404288422,2023-08,1158.252427
FR 4404288423,2023-08,874.563106
FR 4404288424,2023-08,873.883495
FR 4404288426,2023-08,1452.621359
FR 4404288428,2023-08,1240.097087
FR 4404288429,2023-08,749.417475
FR 4404288430,2023-08,937.572815
FR 4404288431,2023-08,1085.339805
FR 4404288432,2023-08,1075.922330
FR 4404288434,2023-08,1375.048543
FR 4404288435,2023-08,1060.291262
FR 4404288437,2023-08,1019.514563
FR 4404288439,2023-08,1224.271844
FR 4404288440,2023-08,1002.427184
FR 4404288441,2023-08,1389.320388
FR 4404288442,2023-08,412.427184
FR 4404288443,2023-08,1597.669902
FR 4404288445,2023-08,929.805825
FR 4404288448,2023-08,1267.961165
FR 4404288450,2023-08,1179.029126
FR 4404288451,2023-08,950.485436
FR 4404288455,2023-08,128.446601
FR 4404288458,2023-08,1369.320388
FR 4404288459,2023-08,792.718446
FR 4404288460,2023-08,1004.368932
FR 4404288461,2023-08,1142.621359
FR 4404288465,2023-08,736.407766
FR 4404288466,2023-08,99.514563
FR 4404288467,2023-08,869.611650
FR 4404288468,2023-08,800.194174
FR 4404288470,2023-08,805.825242
FR 4404288471,2023-08,717.087378
FR 4404288472,2023-08,998.737864
FR 4404288473,2023-08,1130.970873
FR 4404288474,2023-08,785.922330
FR 4404288475,2023-08,1015.533980
FR 4404288476,2023-08,1008.737864
FR 4404288477,2023-08,823.009708
FR 4404288478,2023-08,702.038834
FR 4404288479,2023-08,613.592233
FR 4404288480,2023-08,955.631067
FR 4404288481,2023-08,896.310679
FR 4404288482,2023-08,1112.427184
FR 4404288484,2023-08,1031.067961
FR 4404288485,2023-08,981.553398
FR 4404288486,2023-08,1036.407766
FR 4404288487,2023-08,820.873786
FR 4404288488,2023-08,1211.844660
FR 4404288490,2023-08,964.660194
FR 4404288491,2023-08,1080.097087
FR 4404288492,2023-08,1198.349514
FR 4404288493,2023-08,879.223300
FR 4404288494,2023-08,909.611650
FR 4404288495,2023-08,937.184466
FR 4404288496,2023-08,1059.029126
FR 4404288497,2023-08,978.058252
FR 4404288498,2023-08,829.320388
FR 4404288500,2023-08,948.446601
FR 4404288502,2023-08,974.174757
FR 4404288503,2023-08,887.572815
FR 4404288504,2023-08,944.563106
FR 4404288505,2023-08,932.427184
FR 4404288506,2023-08,1039.902912
FR 4404288507,2023-08,1031.067961
FR 4404288511,2023-08,464.757281
FR 4404288518,2023-08,503.689320
FR 4404288526,2023-08,27.669902
FR 4404659023,2023-08,699.029126
FR 4954409906,2023-08,1510.388349
FR 4954409920,2023-08,24.854368
FR 4954409921,2023-08,482.815533
FR 4404283104,2023-09,103.689320
FR 4404288139,2023-09,981.941747
FR 4404288180,2023-09,630.194174
FR 4404288185,2023-09,725.631067
FR 4404288194,2023-09,397.378640
FR 4404288195,2023-09,140.194174
FR 4404288210,2023-09,835.339805
FR 4404288220,2023-09,828.349514
FR 4404288222,2023-09,172.135922
FR 4404288237,2023-09,985.631067
FR 4404288251,2023-09,167.669902
FR 4404288261,2023-09,877.281553
FR 4404288262,2023-09,18.932038
FR 4404288270,2023-09,1115.728155
FR 4404288276,2023-09,850.873786
FR 4404288279,2023-09,778.834951
FR 4404288283,2023-09,780.970873
FR 4404288286,2023-09,687.669902
FR 4404288288,2023-09,231.650485
FR 4404288289,2023-09,129.126213
FR 4404288302,2023-09,1540.776699
FR 4404288305,2023-09,669.902912
FR 4404288306,2023-09,1009.805825
FR 4404288314,2023-09,710.388349
FR 4404288317,2023-09,729.514563
FR 4404288318,2023-09,752.912621
FR 4404288339,2023-09,959.708737
FR 4404288341,2023-09,99.611650
FR 4404288344,2023-09,1415.145631
FR 4404288351,2023-09,1501.844660
FR 4404288352,2023-09,736.796116
FR 4404288354,2023-09,1161.359223
FR 4404288357,2023-09,1346.407766
FR 4404288358,2023-09,238.155339
FR 4404288360,2023-09,1340.388349
FR 4404288362,2023-09,969.708737
FR 4404288363,2023-09,107.378640
FR 4404288376,2023-09,1096.116504
FR 4404288388,2023-09,477.184466
FR 4404288389,2023-09,944.174757
FR 4404288391,2023-09,801.262135
FR 4404288393,2023-09,858.155339
FR 4404288395,2023-09,1207.572815
FR 4404288400,2023-09,1193.009708
FR 4404288401,2023-09,288.737864
FR 4404288402,2023-09,1194.271844
FR 4404288404,2023-09,1146.213592
FR 4404288406,2023-09,910.873786
FR 4404288409,2023-09,52.135922
FR 4404288410,2023-09,1228.155339
FR 4404288411,2023-09,95.339805
FR 4404288412,2023-09,830.873786
FR 4404288413,2023-09,1333.883495
FR 4404288414,2023-09,1143.786407
FR 4404288416,2023-09,876.504854
FR 4404288417,2023-09,771.456310
FR 4404288418,2023-09,668.349514
FR 4404288422,2023-09,933.980582
FR 4404288423,2023-09,447.864077
FR 4404288424,2023-09,773.883495
FR 4404288426,2023-09,826.019417
FR 4404288428,2023-09,1130.776699
FR 4404288429,2023-09,358.058252
FR 4404288430,2023-09,953.689320
FR 4404288431,2023-09,956.893203
FR 4404288432,2023-09,904.174757
FR 4404288434,2023-09,1268.155339
FR 4404288435,2023-09,972.621359
FR 4404288437,2023-09,783.786407
FR 4404288439,2023-09,1253.106796
FR 4404288440,2023-09,901.747572
FR 4404288441,2023-09,1098.932038
FR 4404288442,2023-09,1407.766990
FR 4404288443,2023-09,1340.970873
FR 4404288445,2023-09,800.194174
FR 4404288448,2023-09,1137.378640
FR 4404288450,2023-09,1002.524271
FR 4404288451,2023-09,815.145631
FR 4404288454,2023-09,377.281553
FR 4404288455,2023-09,513.495145
FR 4404288456,2023-09,761.941747
FR 4404288458,2023-09,1281.941747
FR 4404288459,2023-09,174.466019
FR 4404288460,2023-09,879.611650
FR 4404288461,2023-09,1100.000000
FR 4404288465,2023-09,256.699029
FR 4404288466,2023-09,1108.155339
FR 4404288467,2023-09,671.262135
FR 4404288468,2023-09,664.660194
FR 4404288469,2023-09,740.291262
FR 4404288470,2023-09,725.631067
FR 4404288471,2023-09,182.524271
FR 4404288472,2023-09,923.300970
FR 4404288473,2023-09,976.116504
FR 4404288474,2023-09,723.300970
FR 4404288475,2023-09,625.436893
FR 4404288476,2023-09,941.456310
FR 4404288477,2023-09,699.417475
FR 4404288478,2023-09,650.970873
FR 4404288480,2023-09,819.805825
FR 4404288481,2023-09,363.398058
FR 4404288482,2023-09,968.058252
FR 4404288484,2023-09,907.669902
FR 4404288485,2023-09,938.446601
FR 4404288486,2023-09,970.873786
FR 4404288487,2023-09,836.019417
FR 4404288488,2023-09,1086.990291
FR 4404288490,2023-09,929.611650
FR 4404288491,2023-09,1009.611650
FR 4404288492,2023-09,1063.592233
FR 4404288493,2023-09,813.300970
FR 4404288494,2023-09,820.582524
FR 4404288495,2023-09,871.456310
FR 4404288496,2023-09,1128.349514
FR 4404288497,2023-09,972.718446
FR 4404288498,2023-09,794.077669
FR 4404288500,2023-09,960.970873
FR 4404288502,2023-09,911.067961
FR 4404288503,2023-09,665.533980
FR 4404288504,2023-09,900.000000
FR 4404288505,2023-09,872.233009
FR 4404288506,2023-09,974.271844
FR 4404288507,2023-09,456.990291
FR 4404288511,2023-09,1199.223300
FR 4404288512,2023-09,278.640776
FR 4404288514,2023-09,453.203883
FR 4404288515,2023-09,846.601941
FR 4404288516,2023-09,336.893203
FR 4404288517,2023-09,722.135922
FR 4404288518,2023-09,435.825242
FR 4404288521,2023-09,979.805825
FR 4404288523,2023-09,8.834951
FR 4404288525,2023-09,88.252427
FR 4404288526,2023-09,868.058252
FR 4404659023,2023-09,97.475728
FR 4954409906,2023-09,1288.543689
FR 4954409920,2023-09,1410.582524
FR 4401572219,2023-10,475.145631
FR 4404288139,2023-10,1277.281553
FR 4404288185,2023-10,784.951456
FR 4404288210,2023-10,803.883495
FR 4404288220,2023-10,825.436893
FR 4404288237,2023-10,1069.708737
FR 4404288261,2023-10,911.553398
FR 4404288270,2023-10,1109.029126
FR 4404288276,2023-10,652.233009
FR 4404288279,2023-10,1386.504854
FR 4404288283,2023-10,567.087378
FR 4404288286,2023-10,718.349514
FR 4404288302,2023-10,1504.077669
FR 4404288305,2023-10,391.553398
FR 4404288306,2023-10,1096.310679
FR 4404288314,2023-10,731.067961
FR 4404288318,2023-10,1350.097087
FR 4404288339,2023-10,939.708737
FR 4404288341,2023-10,903.786407
FR 4404288344,2023-10,1470.194174
FR 4404288349,2023-10,378.834951
FR 4404288351,2023-10,1593.300970
FR 4404288352,2023-10,860.194174
FR 4404288354,2023-10,984.757281
FR 4404288357,2023-10,1329.514563
FR 4404288358,2023-10,395.339805
FR 4404288360,2023-10,1262.621359
FR 4404288362,2023-10,1047.961165
FR 4404288376,2023-10,1469.417475
FR 4404288389,2023-10,975.145631
FR 4404288391,2023-10,761.941747
FR 4404288392,2023-10,886.601941
FR 4404288393,2023-10,862.135922
FR 4404288395,2023-10,1378.737864
FR 4404288400,2023-10,1130.000000
FR 4404288401,2023-10,1346.699029
FR 4404288402,2023-10,1355.339805
FR 4404288404,2023-10,1248.543689
FR 4404288406,2023-10,1221.650485
FR 4404288407,2023-10,196.504854
FR 4404288409,2023-10,1512.815533
FR 4404288410,2023-10,1340.873786
FR 4404288412,2023-10,1048.932038
FR 4404288413,2023-10,1410.679611
FR 4404288414,2023-10,1230.582524
FR 4404288416,2023-10,397.864077
FR 4404288417,2023-10,836.504854
FR 4404288418,2023-10,393.203883
FR 4404288422,2023-10,867.669902
FR 4404288424,2023-10,848.058252
FR 4404288428,2023-10,1198.737864
FR 4404288430,2023-10,905.728155
FR 4404288431,2023-10,907.281553
FR 4404288432,2023-10,939.611650
FR 4404288434,2023-10,1286.796116
FR 4404288435,2023-10,105.145631
FR 4404288437,2023-10,847.572815
FR 4404288439,2023-10,443.398058
FR 4404288440,2023-10,936.990291
FR 4404288441,2023-10,1245.048543
FR 4404288442,2023-10,1473.106796
FR 4404288443,2023-10,1449.805825
FR 4404288445,2023-10,947.475728
FR 4404288448,2023-10,1211.067961
FR 4404288450,2023-10,1090.097087
FR 4404288451,2023-10,858.737864
FR 4404288456,2023-10,1536.116504
FR 4404288458,2023-10,1325.533980
FR 4404288459,2023-10,1.456310
FR 4404288460,2023-10,954.466019
FR 4404288461,2023-10,1178.349514
FR 4404288466,2023-10,1247.864077
FR 4404288468,2023-10,144.757281
FR 4404288469,2023-10,360.776699
FR 4404288470,2023-10,814.271844
FR 4404288472,2023-10,438.737864
FR 4404288473,2023-10,935.533980
FR 4404288474,2023-10,316.019417
FR 4404288476,2023-10,831.650485
FR 4404288477,2023-10,745.631067
FR 4404288478,2023-10,140.291262
FR 4404288479,2023-10,201.650485
FR 4404288480,2023-10,926.116504
FR 4404288482,2023-10,1003.592233
FR 4404288484,2023-10,933.203883
FR 4404288485,2023-10,1007.669902
FR 4404288486,2023-10,1015.922330
FR 4404288487,2023-10,864.757281
FR 4404288488,2023-10,995.922330
FR 4404288490,2023-10,1011.165048
FR 4404288491,2023-10,1117.378640
FR 4404288492,2023-10,1118.349514
FR 4404288493,2023-10,835.242718
FR 4404288494,2023-10,854.757281
FR 4404288495,2023-10,985.631067
FR 4404288496,2023-10,1034.660194
FR 4404288497,2023-10,1067.378640
FR 4404288498,2023-10,870.582524
FR 4404288500,2023-10,1020.970873
FR 4404288502,2023-10,1004.563106
FR 4404288503,2023-10,669.805825
FR 4404288504,2023-10,963.009708
FR 4404288505,2023-10,792.912621
FR 4404288506,2023-10,1033.883495
FR 4404288509,2023-10,196.407766
FR 4404288511,2023-10,1306.019417
FR 4404288512,2023-10,976.116504
FR 4404288514,2023-10,1105.242718
FR 4404288515,2023-10,995.436893
FR 4404288516,2023-10,995.436893
FR 4404288517,2023-10,970.679611
FR 4404288519,2023-10,870.194174
FR 4404288521,2023-10,1243.592233
FR 4404288523,2023-10,637.572815
FR 4404288524,2023-10,318.834951
FR 4404288525,2023-10,1090.097087
FR 4404288526,2023-10,1124.077669
FR 4404288531,2023-10,115.145631
FR 4954409906,2023-10,1361.456310
FR 4954409920,2023-10,1680.679611
FR 4954409921,2023-10,258.640776
FR 4401572219,2023-11,1517.475728
FR 4404288139,2023-11,1170.776699
FR 4404288185,2023-11,792.718446
FR 4404288210,2023-11,768.640776
FR 4404288220,2023-11,641.844660
FR 4404288237,2023-11,961.456310
FR 4404288251,2023-11,966.893203
FR 4404288261,2023-11,907.961165
FR 4404288270,2023-11,1077.281553
FR 4404288279,2023-11,1478.252427
FR 4404288286,2023-11,750.873786
FR 4404288302,2023-11,1424.174757
FR 4404288306,2023-11,1022.038834
FR 4404288314,2023-11,364.660194
FR 4404288318,2023-11,1484.368932
