"","InsId","InsNumber","InsDate","InsSirId","InsChargeNumber","InsSequenceNumber","InsLacId","InsConId","InsRemarks","AniLifeNumber","AniBirthday","AniKeep","AniGenId","AniActive","AniMotherLifeNumber","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","still_milking","LacAniId","LacRemarks","LacColostrumDate","PreDate","PreRemark","successful_insem"
"656",1669,2,2018-02-05,NA,NA,0,424,NA,"","FR4404288248",2016-08-18,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-11,NA,TRUE
"657",1670,2,2018-02-06,NA,NA,0,624,NA,"","FR4404288128",2013-01-07,TRUE,2,FALSE,"FR 4404288003",3,2,2017-10-22,"2017-10-22 00:00:00.000","2018-09-19 00:00:00.000",332,13734.8,"4.409459","3.287987","2018-09-19 00:00:00.000","143",0,"48","",2017-10-27 09:22:00,2018-03-16,NA,TRUE
"658",1671,1,2018-02-07,NA,NA,0,401,NA,"","FR4404288256",2016-10-22,TRUE,2,FALSE,"FR 4404288101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-11,NA,TRUE
"659",1672,1,2018-02-07,NA,NA,0,417,NA,"","FR4404288259",2016-11-01,TRUE,2,FALSE,"FR 4404288080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,NA,TRUE
"660",1673,1,2018-02-07,NA,NA,0,644,NA,"","FR4404658982",2014-03-30,TRUE,2,FALSE,"FR 4404658853",2,2,2017-11-25,"2017-11-25 00:00:00.000","2018-11-30 00:00:00.000",370,10838.6,"4.866145","3.459676","2018-11-30 00:00:00.000","165",0,"208","+ Bouchons UBROSEAL",2017-11-29 19:14:00,2018-03-16,NA,TRUE
"661",1674,4,2018-02-06,NA,NA,0,534,NA,"","FR4950954269",2011-11-03,TRUE,2,FALSE,"",4,2,2017-06-26,"2017-06-26 00:00:00.000","2018-09-05 00:00:00.000",436,12480.4,"3.878489","3.451052","2018-09-05 00:00:00.000","66",0,"120","+ Obturateur Mamiseal",2017-07-03 18:39:00,2018-04-11,NA,TRUE
"662",1675,1,2018-02-10,NA,NA,0,654,NA,"","FR4404288156",2014-05-05,TRUE,2,FALSE,"",2,2,2017-11-13,"2017-11-13 00:00:00.000","2018-11-22 00:00:00.000",374,13013.7,"4.686346","3.316373","2018-11-22 00:00:00.000","NULL",1,"74","",2017-11-20 10:12:00,2018-03-16,NA,TRUE
"663",1676,2,2018-02-08,NA,NA,0,641,NA,"","FR4404288180",2014-11-03,TRUE,2,TRUE,"FR 4404288088",2,2,2017-11-14,"2017-11-14 00:00:00.000","2018-09-19 00:00:00.000",309,11518.8,"3.046903","3.009741","2018-09-19 00:00:00.000","51",0,"96","",2017-11-18 12:56:00,2018-04-11,NA,TRUE
"664",1677,1,2018-02-09,NA,NA,0,660,NA,"","FR4404288188",2014-12-22,TRUE,2,FALSE,"",2,2,2017-12-13,"2017-12-13 00:00:00.000","2018-12-26 00:00:00.000",378,8324.5,"4.178891","3.209525","2018-12-26 00:00:00.000","70",0,"104","",2017-12-20 10:24:00,NA,NA,FALSE
"665",1678,1,2018-02-10,NA,NA,0,634,NA,"","FR4404288206",2015-07-14,TRUE,2,FALSE,"",1,1,2017-10-31,"2017-10-31 00:00:00.000","2018-10-29 00:00:00.000",363,9903.7,"4.359175","3.399423","2018-10-29 00:00:00.000","16",0,"143","",2017-11-07 09:10:00,2018-03-16,NA,TRUE
"666",1679,1,2018-02-09,NA,NA,0,652,NA,"","FR4404288214",2015-10-22,TRUE,2,FALSE,"FR 4404288088",1,1,2017-12-03,"2017-12-04 00:00:00.000","2018-12-27 00:00:00.000",388,11361.4,"3.975695","3.451649","2018-12-27 00:00:00.000","78",0,"150","",2017-12-05 19:22:00,NA,NA,FALSE
"667",1680,3,2018-02-10,NA,NA,0,630,NA,"","FR4404288218",2015-11-15,TRUE,2,FALSE,"FR 4404288059",1,1,2017-10-24,"2017-10-24 00:00:00.000","2018-10-02 00:00:00.000",343,9575.4,"4.239767","3.345726","2018-10-02 00:00:00.000","73",0,"154","",2017-10-31 07:45:00,NA,NA,FALSE
"668",1681,2,2018-02-12,NA,NA,0,636,NA,"","FR4958880509",2015-08-23,TRUE,2,FALSE,"",1,1,2017-11-05,"2017-11-06 00:00:00.000","2019-02-28 00:00:00.000",479,10552.4,"3.948104","3.299458","2019-02-28 00:00:00.000","NULL",1,"175","",2017-11-12 06:51:00,NA,NA,FALSE
"669",1682,1,2018-02-14,NA,NA,0,656,NA,"","FR4404288211",2015-09-14,TRUE,2,FALSE,"FR 4404288109",1,1,2017-12-07,"2017-12-08 00:00:00.000","2018-09-24 00:00:00.000",290,8359.3,"3.711786","3.223402","2018-09-24 00:00:00.000","64",0,"147","",2017-12-14 07:52:00,2018-03-16,NA,TRUE
"670",1683,9,2018-02-13,NA,NA,0,155,NA,"","FR4404288219",2015-11-15,TRUE,2,FALSE,"FR 4404288133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,NA,TRUE
"671",1684,2,2018-02-14,NA,NA,0,455,NA,"","FR4404288253",2016-09-14,TRUE,2,FALSE,"FR 4404288083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,NA,TRUE
"672",1685,5,2018-02-17,NA,NA,0,590,NA,"","FR4404288102",2012-04-09,TRUE,2,FALSE,"FR 4404281420",4,2,2017-08-31,"2017-08-31 00:00:00.000","2018-10-23 00:00:00.000",418,12833,"3.985369","3.344319","2018-10-23 00:00:00.000","93",0,"31","",2017-09-05 09:07:00,NA,NA,FALSE
"673",1686,6,2018-02-17,NA,NA,0,510,NA,"","FR4404288150",2014-01-16,TRUE,2,FALSE,"FR 4404288029",2,2,2017-04-24,"2017-04-24 00:00:00.000","2018-09-24 00:00:00.000",518,16326.2,"5.149768","3.214161","2018-09-24 00:00:00.000","61",0,"69","",2017-05-01 11:47:00,2018-04-11,NA,TRUE
"674",1687,1,2018-02-17,NA,NA,0,659,NA,"","FR4404288177",2014-10-20,TRUE,2,FALSE,"FR 4454691578",2,2,2017-12-12,"2017-12-12 00:00:00.000","2018-09-24 00:00:00.000",286,11506.5,"3.579059","3.385435","2018-09-24 00:00:00.000","63",0,"94","",2017-12-17 07:48:00,2018-04-11,NA,TRUE
"675",1688,3,2018-02-16,NA,NA,0,385,NA,"","FR4404288241",2016-06-14,TRUE,2,FALSE,"FR 4404288161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"676",1689,7,2018-02-17,NA,NA,0,548,NA,"","FR4404658920",2013-02-14,TRUE,2,FALSE,"FR 4404658792",3,2,2017-07-25,"2017-07-25 00:00:00.000","2018-09-24 00:00:00.000",426,16141.9,"4.907892","3.231381","2018-09-24 00:00:00.000","66",0,"110","",2017-07-28 10:51:00,2018-04-11,NA,TRUE
"677",1690,2,2018-02-21,NA,NA,0,380,NA,"","FR4404288240",2016-05-26,TRUE,2,FALSE,"FR 4404288019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"678",1691,3,2018-02-23,NA,NA,0,576,NA,"","FR4404288088",2011-10-01,TRUE,2,FALSE,"",5,2,2017-08-23,"2017-08-23 00:00:00.000","2018-09-19 00:00:00.000",392,12066.9,"3.794910","3.279058","2018-09-19 00:00:00.000","102",0,"23","",2017-08-30 09:55:00,NA,NA,FALSE
"679",1692,1,2018-02-27,NA,NA,0,663,NA,"","FR4404288175",2014-10-17,TRUE,2,FALSE,"FR 4954667338",2,2,2017-12-19,"2017-12-19 00:00:00.000","2018-10-05 00:00:00.000",290,9686.2,"3.542749","3.109690","2018-10-05 00:00:00.000","62",0,"92","Obturateur : Mamiseal",2017-12-26 07:45:00,2018-05-04,NA,TRUE
"680",1693,1,2018-02-28,NA,NA,0,646,NA,"","FR4404288215",2015-10-24,TRUE,2,FALSE,"FR 4404288080",1,1,2017-11-27,"2017-11-27 00:00:00.000","2018-10-05 00:00:00.000",312,10388.2,"4.736389","3.427284","2018-10-05 00:00:00.000","58",0,"151","Obturateur : Ubroseal",2017-12-04 11:02:00,2018-04-11,NA,TRUE
"681",1694,3,2018-03-01,NA,NA,0,380,NA,"","FR4404288240",2016-05-26,TRUE,2,FALSE,"FR 4404288019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"682",1695,2,2018-03-02,NA,NA,0,655,NA,"","FR4404288121",2012-10-05,TRUE,2,FALSE,"",3,2,2017-12-04,"2017-12-05 00:00:00.000","2018-10-02 00:00:00.000",301,10482.9,"4.182913","3.424006","2018-10-02 00:00:00.000","NULL",1,"43","",2017-12-11 08:34:00,NA,NA,FALSE
"683",1696,6,2018-03-03,NA,NA,0,552,NA,"","FR4404288200",2015-05-26,TRUE,2,FALSE,"",1,1,2017-08-10,"2017-08-11 00:00:00.000","2018-10-02 00:00:00.000",417,11104.6,"3.741770","3.022392","2018-10-02 00:00:00.000","69",0,"137","",2017-08-17 16:00:00,2018-04-11,NA,TRUE
"684",1697,4,2018-03-02,NA,NA,0,630,NA,"","FR4404288218",2015-11-15,TRUE,2,FALSE,"FR 4404288059",1,1,2017-10-24,"2017-10-24 00:00:00.000","2018-10-02 00:00:00.000",343,9575.4,"4.239767","3.345726","2018-10-02 00:00:00.000","73",0,"154","",2017-10-31 07:45:00,2018-04-11,NA,TRUE
"685",1698,3,2018-03-05,NA,NA,0,620,NA,"","FR4404288101",2012-03-18,TRUE,2,FALSE,"FR 4404287009",4,2,2017-10-09,"2017-10-09 00:00:00.000","2018-09-05 00:00:00.000",331,10140.3,"4.092018","3.396626","2018-09-05 00:00:00.000","94",0,"30","+ Obturateur Mamiseal",2017-10-15 18:22:00,2018-04-11,NA,TRUE
"686",1699,7,2018-03-05,NA,NA,0,502,NA,"","FR4404288146",2013-12-02,TRUE,2,FALSE,"",2,2,2017-03-29,"2017-03-29 00:00:00.000","2018-06-15 00:00:00.000",443,13692.4,"4.168716","3.422094","2018-06-15 00:00:00.000","NULL",1,"65","REFORME ->  vide",2017-04-05 16:26:00,2018-05-10,NA,TRUE
"687",1700,3,2018-03-06,NA,NA,0,593,NA,"","FR4404288130",2013-08-08,TRUE,2,FALSE,"",3,2,2017-09-04,"2017-09-05 00:00:00.000","2018-04-12 00:00:00.000",219,6224.9,"4.794200","3.377077","2018-04-12 00:00:00.000","NULL",1,"50","",2017-09-08 19:28:00,NA,NA,FALSE
"688",1701,2,2018-03-06,NA,NA,0,652,NA,"","FR4404288214",2015-10-22,TRUE,2,FALSE,"FR 4404288088",1,1,2017-12-03,"2017-12-04 00:00:00.000","2018-12-27 00:00:00.000",388,11361.4,"3.975695","3.451649","2018-12-27 00:00:00.000","78",0,"150","",2017-12-05 19:22:00,NA,NA,FALSE
"689",1702,3,2018-03-08,NA,NA,0,636,NA,"","FR4958880509",2015-08-23,TRUE,2,FALSE,"",1,1,2017-11-05,"2017-11-06 00:00:00.000","2019-02-28 00:00:00.000",479,10552.4,"3.948104","3.299458","2019-02-28 00:00:00.000","NULL",1,"175","",2017-11-12 06:51:00,NA,NA,FALSE
"690",1703,1,2018-03-12,NA,NA,0,670,NA,"","FR4404288137",2013-09-14,TRUE,2,FALSE,"",3,4,2018-01-09,"2018-01-09 00:00:00.000","2018-12-26 00:00:00.000",351,12051.6,"3.361590","3.127585","2018-12-26 00:00:00.000","NULL",1,"56","",2018-01-14 11:11:00,2018-04-11,NA,TRUE
"691",1704,2,2018-03-14,NA,NA,0,637,NA,"","FR4404288185",2014-12-10,TRUE,2,FALSE,"FR 4404288078",2,2,2017-11-12,"2017-11-12 00:00:00.000","2018-10-30 00:00:00.000",352,10757.7,"4.226676","3.365852","2018-10-30 00:00:00.000","53",0,"101","",2017-11-19 09:18:00,2018-05-26,NA,TRUE
"692",1705,2,2018-03-14,NA,NA,0,660,NA,"","FR4404288188",2014-12-22,TRUE,2,FALSE,"",2,2,2017-12-13,"2017-12-13 00:00:00.000","2018-12-26 00:00:00.000",378,8324.5,"4.178891","3.209525","2018-12-26 00:00:00.000","70",0,"104","",2017-12-20 10:24:00,NA,NA,FALSE
"693",1706,1,2018-03-15,NA,NA,0,674,NA,"","FR4404288141",2013-10-29,TRUE,2,FALSE,"FR 4404288081",3,3,2018-01-14,"2018-01-14 00:00:00.000","2018-10-02 00:00:00.000",261,9649.3,"4.110267","3.165687","2018-10-02 00:00:00.000","75",0,"193","",2018-01-17 12:00:00,2018-05-09,NA,TRUE
"694",1707,4,2018-03-16,NA,NA,0,542,NA,"","FR4404288151",2014-03-10,TRUE,2,FALSE,"FR 4950954269",2,2,2017-07-11,"2017-07-12 00:00:00.000","2018-10-02 00:00:00.000",447,13719.4,"4.776919","3.474508","2018-10-02 00:00:00.000","76",0,"70","",2017-07-18 23:17:00,2018-05-09,NA,TRUE
"695",1708,1,2018-03-17,NA,NA,0,459,NA,"","FR4404288263",2016-12-17,TRUE,2,FALSE,"FR 4404288174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-23,NA,TRUE
"696",1709,1,2018-03-17,NA,NA,0,467,NA,"","FR4404288266",2016-12-26,TRUE,2,FALSE,"FR 4404288134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-23,NA,TRUE
"697",1710,2,2018-03-17,NA,NA,0,644,NA,"","FR4404658982",2014-03-30,TRUE,2,FALSE,"FR 4404658853",2,2,2017-11-25,"2017-11-25 00:00:00.000","2018-11-30 00:00:00.000",370,10838.6,"4.866145","3.459676","2018-11-30 00:00:00.000","165",0,"208","+ Bouchons UBROSEAL",2017-11-29 19:14:00,NA,NA,FALSE
"698",1711,3,2018-03-17,NA,NA,0,601,NA,"","FR4958880362",2012-09-22,TRUE,2,FALSE,"FR 4958880064",3,2,2017-09-16,"2017-09-17 00:00:00.000","2018-12-26 00:00:00.000",465,13877.2,"4.975085","3.506051","2018-12-26 00:00:00.000","63",0,"125","",2017-09-21 17:04:00,NA,NA,FALSE
"699",1712,1,2018-03-20,NA,NA,0,669,NA,"","FR4404288221",2015-12-22,TRUE,2,FALSE,"FR 4404288082",1,1,2018-01-08,"2018-01-08 00:00:00.000","2018-10-29 00:00:00.000",294,8423.6,"4.787559","3.110271","2018-10-29 00:00:00.000","52",0,"157","",2018-01-15 14:01:00,2018-06-04,NA,TRUE
"700",1713,1,2018-03-21,NA,NA,0,672,NA,"","FR4404288050",2010-02-15,TRUE,2,FALSE,"",6,3,2018-01-10,"2018-01-10 00:00:00.000","2018-03-21 00:00:00.000",70,3658.5,"4.048450","3.331690","2018-03-21 00:00:00.000","NULL",1,"9","Mort",2018-01-14 10:03:00,NA,NA,FALSE
"701",1714,4,2018-03-21,NA,NA,0,576,NA,"","FR4404288088",2011-10-01,TRUE,2,FALSE,"",5,2,2017-08-23,"2017-08-23 00:00:00.000","2018-09-19 00:00:00.000",392,12066.9,"3.794910","3.279058","2018-09-19 00:00:00.000","102",0,"23","",2017-08-30 09:55:00,2018-05-26,NA,TRUE
"702",1715,1,2018-03-21,NA,NA,0,632,NA,"","FR4404288213",2015-10-14,TRUE,2,FALSE,"FR 4454691593",1,1,2017-10-25,"2017-10-25 00:00:00.000","2018-10-29 00:00:00.000",369,9566.6,"4.455027","3.644918","2018-10-29 00:00:00.000","116",0,"149","",2017-11-01 06:56:00,NA,NA,FALSE
"703",1716,4,2018-03-21,NA,NA,0,380,NA,"","FR4404288240",2016-05-26,TRUE,2,FALSE,"FR 4404288019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"704",1717,3,2018-03-22,NA,NA,0,624,NA,"","FR4404288128",2013-01-07,TRUE,2,FALSE,"FR 4404288003",3,2,2017-10-22,"2017-10-22 00:00:00.000","2018-09-19 00:00:00.000",332,13734.8,"4.409459","3.287987","2018-09-19 00:00:00.000","143",0,"48","",2017-10-27 09:22:00,NA,NA,FALSE
"705",1718,3,2018-03-22,NA,NA,0,652,NA,"","FR4404288214",2015-10-22,TRUE,2,FALSE,"FR 4404288088",1,1,2017-12-03,"2017-12-04 00:00:00.000","2018-12-27 00:00:00.000",388,11361.4,"3.975695","3.451649","2018-12-27 00:00:00.000","78",0,"150","",2017-12-05 19:22:00,NA,NA,FALSE
"706",1719,1,2018-03-22,NA,NA,0,403,NA,"","FR4404288257",2016-10-25,TRUE,2,FALSE,"FR 4404288159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"707",1720,1,2018-03-22,NA,NA,0,415,NA,"","FR4404288258",2016-10-28,TRUE,2,FALSE,"FR 4404288169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-23,NA,TRUE
"708",1721,2,2018-03-22,NA,NA,0,417,NA,"","FR4404288259",2016-11-01,TRUE,2,FALSE,"FR 4404288080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"709",1722,1,2018-03-22,NA,NA,0,469,NA,"","FR4404288267",2016-12-26,TRUE,2,FALSE,"FR 4404288136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"710",1723,4,2018-03-24,NA,NA,0,588,NA,"","FR4404288069",2010-12-16,TRUE,2,FALSE,"",5,2,2017-08-28,"2017-08-29 00:00:00.000","2018-08-25 00:00:00.000",361,10562.8,"3.577928","3.231823","2018-08-25 00:00:00.000","NULL",1,"13","",2017-09-03 12:00:00,NA,NA,FALSE
"711",1724,6,2018-03-24,NA,NA,0,590,NA,"","FR4404288102",2012-04-09,TRUE,2,FALSE,"FR 4404281420",4,2,2017-08-31,"2017-08-31 00:00:00.000","2018-10-23 00:00:00.000",418,12833,"3.985369","3.344319","2018-10-23 00:00:00.000","93",0,"31","",2017-09-05 09:07:00,NA,NA,FALSE
"712",1725,3,2018-03-23,NA,NA,0,655,NA,"","FR4404288121",2012-10-05,TRUE,2,FALSE,"",3,2,2017-12-04,"2017-12-05 00:00:00.000","2018-10-02 00:00:00.000",301,10482.9,"4.182913","3.424006","2018-10-02 00:00:00.000","NULL",1,"43","",2017-12-11 08:34:00,NA,NA,FALSE
"713",1726,2,2018-03-23,NA,NA,0,371,NA,"","FR4404288238",2016-05-12,TRUE,2,FALSE,"FR 4404288094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-23,NA,TRUE
"714",1727,3,2018-03-27,NA,NA,0,603,NA,"","FR4404288203",2015-06-14,TRUE,2,FALSE,"FR 4404288069",1,1,2017-09-17,"2017-09-17 00:00:00.000","2018-12-26 00:00:00.000",465,13529,"4.369034","3.447339","2018-12-26 00:00:00.000","46",0,"140","",2017-09-21 07:55:00,NA,NA,FALSE
"715",1728,4,2018-03-27,NA,NA,0,385,NA,"","FR4404288241",2016-06-14,TRUE,2,FALSE,"FR 4404288161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"716",1729,1,2018-03-28,NA,NA,0,471,NA,"","FR4404288268",2016-12-27,TRUE,2,FALSE,"FR 4404288177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"717",1730,4,2018-03-29,NA,NA,0,593,NA,"","FR4404288130",2013-08-08,TRUE,2,FALSE,"",3,2,2017-09-04,"2017-09-05 00:00:00.000","2018-04-12 00:00:00.000",219,6224.9,"4.794200","3.377077","2018-04-12 00:00:00.000","NULL",1,"50","",2017-09-08 19:28:00,NA,NA,FALSE
"718",1731,1,2018-03-31,NA,NA,0,678,NA,"","FR4404288134",2013-08-26,TRUE,2,FALSE,"FR 4404288050",3,2,2018-01-24,"2018-01-24 00:00:00.000","2018-11-22 00:00:00.000",302,11639.2,"4.131419","3.433630","2018-11-22 00:00:00.000","46",0,"54","",2018-01-31 09:02:00,2018-05-09,NA,TRUE
"719",1732,2,2018-03-31,NA,NA,0,654,NA,"","FR4404288156",2014-05-05,TRUE,2,FALSE,"",2,2,2017-11-13,"2017-11-13 00:00:00.000","2018-11-22 00:00:00.000",374,13013.7,"4.686346","3.316373","2018-11-22 00:00:00.000","NULL",1,"74","",2017-11-20 10:12:00,2018-12-11,NA,TRUE
"720",1733,4,2018-03-29,NA,NA,0,636,NA,"","FR4958880509",2015-08-23,TRUE,2,FALSE,"",1,1,2017-11-05,"2017-11-06 00:00:00.000","2019-02-28 00:00:00.000",479,10552.4,"3.948104","3.299458","2019-02-28 00:00:00.000","NULL",1,"175","",2017-11-12 06:51:00,2018-05-26,NA,TRUE
"721",1734,1,2018-04-02,NA,NA,0,448,NA,"","FR4404288262",2016-12-03,TRUE,2,FALSE,"FR 4454691593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"722",1735,1,2018-03-30,NA,NA,0,675,NA,"","FR4404288174",2014-09-24,TRUE,2,FALSE,"FR 4404288116",2,2,2018-01-16,"2018-01-16 00:00:00.000","2019-01-23 00:00:00.000",372,12440.1,"3.381662","3.256112","2019-01-23 00:00:00.000","34",0,"91","",2018-01-20 10:00:00,2018-05-25,NA,TRUE
"723",1736,1,2018-04-03,NA,NA,0,473,NA,"","FR4404288269",2017-01-09,TRUE,2,FALSE,"FR 4404288050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-04,NA,TRUE
"724",1737,5,2018-04-09,NA,NA,0,380,NA,"","FR4404288240",2016-05-26,TRUE,2,FALSE,"FR 4404288019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"725",1738,3,2018-04-10,NA,NA,0,417,NA,"","FR4404288259",2016-11-01,TRUE,2,FALSE,"FR 4404288080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-06-30,NA,TRUE
"726",1739,2,2018-04-11,NA,NA,0,469,NA,"","FR4404288267",2016-12-26,TRUE,2,FALSE,"FR 4404288136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-06-18,NA,TRUE
"727",1740,7,2018-04-14,NA,NA,0,590,NA,"","FR4404288102",2012-04-09,TRUE,2,FALSE,"FR 4404281420",4,2,2017-08-31,"2017-08-31 00:00:00.000","2018-10-23 00:00:00.000",418,12833,"3.985369","3.344319","2018-10-23 00:00:00.000","93",0,"31","",2017-09-05 09:07:00,NA,NA,FALSE
"728",1741,4,2018-04-13,NA,NA,0,655,NA,"","FR4404288121",2012-10-05,TRUE,2,FALSE,"",3,2,2017-12-04,"2017-12-05 00:00:00.000","2018-10-02 00:00:00.000",301,10482.9,"4.182913","3.424006","2018-10-02 00:00:00.000","NULL",1,"43","",2017-12-11 08:34:00,NA,NA,FALSE
"729",1742,4,2018-04-14,NA,NA,0,624,NA,"","FR4404288128",2013-01-07,TRUE,2,FALSE,"FR 4404288003",3,2,2017-10-22,"2017-10-22 00:00:00.000","2018-09-19 00:00:00.000",332,13734.8,"4.409459","3.287987","2018-09-19 00:00:00.000","143",0,"48","",2017-10-27 09:22:00,NA,NA,FALSE
"730",1743,1,2018-04-14,NA,NA,0,680,NA,"","FR4404288178",2014-10-22,TRUE,2,FALSE,"FR 4963097406",2,2,2018-01-30,"2018-01-31 00:00:00.000","2018-12-26 00:00:00.000",329,9688.5,"3.755333","3.192181","2018-12-26 00:00:00.000","67",0,"95","",2018-02-06 17:01:00,NA,NA,FALSE
"731",1744,2,2018-04-12,NA,NA,0,632,NA,"","FR4404288213",2015-10-14,TRUE,2,FALSE,"FR 4454691593",1,1,2017-10-25,"2017-10-25 00:00:00.000","2018-10-29 00:00:00.000",369,9566.6,"4.455027","3.644918","2018-10-29 00:00:00.000","116",0,"149","",2017-11-01 06:56:00,2018-05-26,NA,TRUE
"732",1745,4,2018-04-14,NA,NA,0,652,NA,"","FR4404288214",2015-10-22,TRUE,2,FALSE,"FR 4404288088",1,1,2017-12-03,"2017-12-04 00:00:00.000","2018-12-27 00:00:00.000",388,11361.4,"3.975695","3.451649","2018-12-27 00:00:00.000","78",0,"150","",2017-12-05 19:22:00,NA,NA,FALSE
"733",1746,2,2018-04-12,NA,NA,0,396,NA,"","FR4404288255",2016-10-02,TRUE,2,FALSE,"FR 4404288162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-06-01,NA,TRUE
"734",1747,4,2018-04-16,NA,NA,0,476,NA,"","FR4404288165",2014-06-27,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-02,NA,TRUE
"735",1748,3,2018-04-16,NA,NA,0,660,NA,"","FR4404288188",2014-12-22,TRUE,2,FALSE,"",2,2,2017-12-13,"2017-12-13 00:00:00.000","2018-12-26 00:00:00.000",378,8324.5,"4.178891","3.209525","2018-12-26 00:00:00.000","70",0,"104","",2017-12-20 10:24:00,2018-06-04,NA,TRUE
"736",1749,5,2018-04-16,NA,NA,0,385,NA,"","FR4404288241",2016-06-14,TRUE,2,FALSE,"FR 4404288161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"737",1750,2,2018-04-16,NA,NA,0,403,NA,"","FR4404288257",2016-10-25,TRUE,2,FALSE,"FR 4404288159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"738",1751,2,2018-04-16,NA,NA,0,471,NA,"","FR4404288268",2016-12-27,TRUE,2,FALSE,"FR 4404288177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"739",1752,4,2018-04-17,NA,NA,0,603,NA,"","FR4404288203",2015-06-14,TRUE,2,FALSE,"FR 4404288069",1,1,2017-09-17,"2017-09-17 00:00:00.000","2018-12-26 00:00:00.000",465,13529,"4.369034","3.447339","2018-12-26 00:00:00.000","46",0,"140","",2017-09-21 07:55:00,NA,NA,FALSE
"740",1753,8,2018-04-18,NA,NA,0,590,NA,"","FR4404288102",2012-04-09,TRUE,2,FALSE,"FR 4404281420",4,2,2017-08-31,"2017-08-31 00:00:00.000","2018-10-23 00:00:00.000",418,12833,"3.985369","3.344319","2018-10-23 00:00:00.000","93",0,"31","",2017-09-05 09:07:00,2018-06-04,NA,TRUE
"741",1754,2,2018-04-19,NA,NA,0,670,NA,"","FR4404288137",2013-09-14,TRUE,2,FALSE,"",3,4,2018-01-09,"2018-01-09 00:00:00.000","2018-12-26 00:00:00.000",351,12051.6,"3.361590","3.127585","2018-12-26 00:00:00.000","NULL",1,"56","",2018-01-14 11:11:00,NA,NA,FALSE
"742",1755,1,2018-04-19,NA,NA,0,475,NA,"","FR4404288270",2017-01-13,TRUE,2,TRUE,"FR 4404288165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
