"","InsId","InsSirId","InsNumber","InsRemarks","InsDate","InsLacId","AniId","AniLifeNumber","AniBirthday","AniGenId","AniMotherLifeNumber","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacRemarks","LacColostrumDate","dry_off_date","dry_off_interval","AniActive","category","customer_id","date","entry_code","entry_date","exit_code","exit_date","month","year"
"2037",2402,NA,1,"",2020-01-15,973,343,"FR4401572219",2016-07-24,2,"FR 4401572140",2,2,2019-10-17,"",2019-10-29,2020-08-21,62,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2038",3293,28,6,NA,2021-09-27,1436,343,"FR4401572219",2016-07-24,2,"FR 4401572140",3,3,2020-10-22,"",2020-10-29,2021-11-29,220,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2039",3207,28,4,NA,2021-08-05,1436,343,"FR4401572219",2016-07-24,2,"FR 4401572140",3,3,2020-10-22,"",2020-10-29,2021-11-29,220,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2040",3252,351,5,NA,2021-08-31,1436,343,"FR4401572219",2016-07-24,2,"FR 4401572140",3,3,2020-10-22,"",2020-10-29,2021-11-29,220,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2041",3154,28,3,NA,2021-07-05,1436,343,"FR4401572219",2016-07-24,2,"FR 4401572140",3,3,2020-10-22,"",2020-10-29,2021-11-29,220,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2042",3116,80,2,NA,2021-06-08,1436,343,"FR4401572219",2016-07-24,2,"FR 4401572140",3,3,2020-10-22,"",2020-10-29,2021-11-29,220,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2043",3094,307,1,NA,2021-05-13,1436,343,"FR4401572219",2016-07-24,2,"FR 4401572140",3,3,2020-10-22,"",2020-10-29,2021-11-29,220,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2044",1987,NA,1,"",2019-01-14,808,343,"FR4401572219",2016-07-24,2,"FR 4401572140",1,1,2018-11-07,"regis",2018-11-10,2019-08-27,51,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2045",3929,118,3,NA,2023-01-11,1902,343,"FR4401572219",2016-07-24,2,"FR 4401572140",4,4,2022-07-06,"",2022-07-13,2023-08-18,62,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2046",3808,80,2,NA,2022-10-06,1902,343,"FR4401572219",2016-07-24,2,"FR 4401572140",4,4,2022-07-06,"",2022-07-13,2023-08-18,62,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2047",3776,80,1,NA,2022-09-09,1902,343,"FR4401572219",2016-07-24,2,"FR 4401572140",4,4,2022-07-06,"",2022-07-13,2023-08-18,62,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2048",4584,460,2,NA,2024-05-18,2187,343,"FR4401572219",2016-07-24,2,"FR 4401572140",5,5,2023-10-18,"NULL",2023-10-26,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2049",4540,460,1,NA,2024-04-24,2187,343,"FR4401572219",2016-07-24,2,"FR 4401572140",5,5,2023-10-18,"NULL",2023-10-26,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,NA,NA,11,2018
"2050",3471,28,1,NA,2022-01-04,1733,344,"FR4401572218",2016-07-22,2,"FR 4401572120",4,4,2021-11-05,"+ ORBESEAL",2021-11-12,2022-08-05,71,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,"B",2023-04-11,11,2018
"2051",2019,NA,1,"",2019-01-21,810,344,"FR4401572218",2016-07-22,2,"FR 4401572120",1,1,2018-11-05,"regis",2018-11-08,2019-08-27,66,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,"B",2023-04-11,11,2018
"2052",2927,78,1,NA,2021-01-30,1425,344,"FR4401572218",2016-07-22,2,"FR 4401572120",3,3,2020-09-30,"",2020-10-07,2021-09-10,56,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,"B",2023-04-11,11,2018
"2053",2401,NA,1,"",2019-12-26,983,344,"FR4401572218",2016-07-22,2,"FR 4401572120",2,2,2019-10-31,"",2019-11-07,2020-07-29,63,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-11-23,"A",2018-11-23,"B",2023-04-11,11,2018
"2054",2596,41,1,NA,2020-06-20,819,346,"FR4404288370",2018-12-01,2,"FR 4404288215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055",2468,NA,1,NA,2020-04-02,831,349,"FR4404288373",2018-12-20,2,"FR 4404288266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2056",2541,41,2,NA,2020-05-18,831,349,"FR4404288373",2018-12-20,2,"FR 4404288266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057",2491,17,1,NA,2020-04-11,833,350,"FR4404288374",2018-12-18,2,"FR 4404288258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058",2492,4,2,NA,2020-04-13,835,351,"FR4404288375",2018-12-22,2,"FR 4404288221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059",2459,NA,1,NA,2020-03-28,835,351,"FR4404288375",2018-12-22,2,"FR 4404288221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060",2567,13,1,NA,2020-06-11,838,352,"FR4404288376",2018-12-24,2,"FR 4404288238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061",2621,59,2,NA,2020-07-03,838,352,"FR4404288376",2018-12-24,2,"FR 4404288238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062",3118,107,1,NA,2021-06-09,1573,352,"FR4404288376",2018-12-24,2,"FR 4404288238",1,1,2021-04-08,"+ ORBESEAL",2021-04-15,2022-02-11,50,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-08,"N",2018-12-24,"M",2025-02-22,4,2021
"2063",3151,322,2,NA,2021-07-03,1573,352,"FR4404288376",2018-12-24,2,"FR 4404288238",1,1,2021-04-08,"+ ORBESEAL",2021-04-15,2022-02-11,50,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-08,"N",2018-12-24,"M",2025-02-22,4,2021
"2064",3798,387,1,NA,2022-09-28,1843,352,"FR4404288376",2018-12-24,2,"FR 4404288238",2,2,2022-04-02,"",2022-04-06,2023-07-07,52,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-08,"N",2018-12-24,"M",2025-02-22,4,2021
"2065",3822,333,2,NA,2022-10-19,1843,352,"FR4404288376",2018-12-24,2,"FR 4404288238",2,2,2022-04-02,"",2022-04-06,2023-07-07,52,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-08,"N",2018-12-24,"M",2025-02-22,4,2021
"2066",3877,386,3,NA,2022-11-29,1843,352,"FR4404288376",2018-12-24,2,"FR 4404288238",2,2,2022-04-02,"",2022-04-06,2023-07-07,52,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-08,"N",2018-12-24,"M",2025-02-22,4,2021
"2067",4398,438,2,NA,2023-12-21,2141,352,"FR4404288376",2018-12-24,2,"FR 4404288238",3,3,2023-08-27,"+ ORBESEAL",2023-09-03,2024-07-26,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-08,"N",2018-12-24,"M",2025-02-22,4,2021
"2068",4317,438,1,NA,2023-11-10,2141,352,"FR4404288376",2018-12-24,2,"FR 4404288238",3,3,2023-08-27,"+ ORBESEAL",2023-09-03,2024-07-26,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-08,"N",2018-12-24,"M",2025-02-22,4,2021
"2069",2562,12,1,NA,2020-06-06,841,353,"FR4404288377",2019-01-06,2,"FR 4404288134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070",2474,4,1,NA,2020-04-03,845,354,"FR4404288378",2019-01-14,2,"FR 4404288255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071",3028,14,1,NA,2021-03-23,1515,354,"FR4404288378",2019-01-14,2,"FR 4404288255",1,1,2021-01-14,"+ ORBESEAL",2021-01-24,2021-10-29,63,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-01-13,"N",2019-01-14,"M",2022-02-09,1,2021
"2072",3142,322,1,NA,2021-06-25,1572,356,"FR4404288379",2019-01-31,2,"FR 4404288171",1,1,2021-04-07,"",2021-04-14,2022-02-04,53,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-07,"N",2019-01-31,"B",2023-11-22,4,2021
"2073",2563,12,1,NA,2020-06-06,851,356,"FR4404288379",2019-01-31,2,"FR 4404288171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2074",2613,12,2,NA,2020-06-29,851,356,"FR4404288379",2019-01-31,2,"FR 4404288171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2075",3807,80,5,NA,2022-10-06,1836,356,"FR4404288379",2019-01-31,2,"FR 4404288171",2,2,2022-03-29,"+ ORBESEAL",2022-04-05,2023-03-10,134,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-07,"N",2019-01-31,"B",2023-11-22,4,2021
"2076",3781,351,4,NA,2022-09-15,1836,356,"FR4404288379",2019-01-31,2,"FR 4404288171",2,2,2022-03-29,"+ ORBESEAL",2022-04-05,2023-03-10,134,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-07,"N",2019-01-31,"B",2023-11-22,4,2021
"2077",3762,394,3,NA,2022-08-23,1836,356,"FR4404288379",2019-01-31,2,"FR 4404288171",2,2,2022-03-29,"+ ORBESEAL",2022-04-05,2023-03-10,134,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-07,"N",2019-01-31,"B",2023-11-22,4,2021
"2078",3744,389,2,NA,2022-08-04,1836,356,"FR4404288379",2019-01-31,2,"FR 4404288171",2,2,2022-03-29,"+ ORBESEAL",2022-04-05,2023-03-10,134,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-07,"N",2019-01-31,"B",2023-11-22,4,2021
"2079",3667,394,1,NA,2022-06-01,1836,356,"FR4404288379",2019-01-31,2,"FR 4404288171",2,2,2022-03-29,"+ ORBESEAL",2022-04-05,2023-03-10,134,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-07,"N",2019-01-31,"B",2023-11-22,4,2021
"2080",2623,62,1,NA,2020-07-06,853,357,"FR4404288380",2019-02-04,2,"FR 4404288231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2081",2565,4,2,NA,2020-06-08,855,358,"FR4404288381",2019-02-04,2,"FR 4404288120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2082",2542,41,1,NA,2020-05-18,855,358,"FR4404288381",2019-02-04,2,"FR 4404288120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2083",2580,4,1,NA,2020-06-02,857,359,"FR4404288382",2019-02-08,2,"FR 4404288128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2084",2609,58,1,NA,2020-06-27,861,361,"FR4404288384",2019-02-09,2,"FR 4404288159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2085",2638,58,2,NA,2020-07-18,861,361,"FR4404288384",2019-02-09,2,"FR 4404288159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2086",2696,68,3,NA,2020-09-02,861,361,"FR4404288384",2019-02-09,2,"FR 4404288159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087",2898,105,4,NA,2021-01-09,861,361,"FR4404288384",2019-02-09,2,"FR 4404288159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2088",3645,346,2,NA,2022-05-06,1723,361,"FR4404288384",2019-02-09,2,"FR 4404288159",1,1,2021-10-16,"NULL",2021-10-23,2022-11-14,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-10-15,"N",2019-02-09,"E",2022-11-15,10,2021
"2089",3617,346,1,NA,2022-04-09,1723,361,"FR4404288384",2019-02-09,2,"FR 4404288159",1,1,2021-10-16,"NULL",2021-10-23,2022-11-14,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-10-15,"N",2019-02-09,"E",2022-11-15,10,2021
"2090",2584,12,2,NA,2020-06-13,863,362,"FR4404288385",2019-02-09,2,"FR 4404288203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2091",2546,12,1,NA,2020-05-19,863,362,"FR4404288385",2019-02-09,2,"FR 4404288203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2092",2561,26,1,NA,2020-06-04,865,363,"FR4404288386",2019-02-13,2,"FR 4404288225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2093",2590,4,1,NA,2020-06-17,868,364,"FR4404288387",2019-02-20,2,"FR 4404288224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2094",2683,44,2,NA,2020-08-21,872,366,"FR4404288388",2019-02-21,2,"FR 4404288213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095",2824,90,3,NA,2020-11-24,872,366,"FR4404288388",2019-02-21,2,"FR 4404288213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096",2535,44,1,NA,2020-05-15,872,366,"FR4404288388",2019-02-21,2,"FR 4404288213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097",2919,110,4,NA,2021-01-22,872,366,"FR4404288388",2019-02-21,2,"FR 4404288213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098",2947,116,5,NA,2021-02-08,872,366,"FR4404288388",2019-02-21,2,"FR 4404288213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099",3512,350,1,NA,2022-01-28,1749,366,"FR4404288388",2019-02-21,2,"FR 4404288213",1,1,2021-11-25,"+ ORBESEAL",2021-11-29,2022-09-09,59,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-11-25,"N",2019-02-21,"B",2024-01-03,11,2021
"2100",3913,118,1,NA,2022-12-27,1970,366,"FR4404288388",2019-02-21,2,"FR 4404288213",2,2,2022-11-06,"",2022-11-14,2023-09-22,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-11-25,"N",2019-02-21,"B",2024-01-03,11,2021
"2101",3730,80,1,NA,2022-07-20,1880,368,"FR4404288389",2019-02-26,2,"FR 4404288240",2,2,2022-05-20,"+ ORBESEAL",2022-05-27,2023-01-27,97,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021
"2102",4296,331,6,NA,2023-10-24,2088,368,"FR4404288389",2019-02-26,2,"FR 4404288240",3,3,2023-05-04,"+ ORBESEAL",2023-05-11,2024-06-28,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021
"2103",4336,424,7,NA,2023-11-16,2088,368,"FR4404288389",2019-02-26,2,"FR 4404288240",3,3,2023-05-04,"+ ORBESEAL",2023-05-11,2024-06-28,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021
"2104",4382,359,8,NA,2023-12-08,2088,368,"FR4404288389",2019-02-26,2,"FR 4404288240",3,3,2023-05-04,"+ ORBESEAL",2023-05-11,2024-06-28,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021
"2105",4119,441,1,NA,2023-07-06,2088,368,"FR4404288389",2019-02-26,2,"FR 4404288240",3,3,2023-05-04,"+ ORBESEAL",2023-05-11,2024-06-28,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021
"2106",4257,449,5,NA,2023-10-04,2088,368,"FR4404288389",2019-02-26,2,"FR 4404288240",3,3,2023-05-04,"+ ORBESEAL",2023-05-11,2024-06-28,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021
"2107",4189,441,3,NA,2023-08-19,2088,368,"FR4404288389",2019-02-26,2,"FR 4404288240",3,3,2023-05-04,"+ ORBESEAL",2023-05-11,2024-06-28,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021
"2108",4216,80,4,NA,2023-09-13,2088,368,"FR4404288389",2019-02-26,2,"FR 4404288240",3,3,2023-05-04,"+ ORBESEAL",2023-05-11,2024-06-28,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021
"2109",4145,118,2,NA,2023-07-28,2088,368,"FR4404288389",2019-02-26,2,"FR 4404288240",3,3,2023-05-04,"+ ORBESEAL",2023-05-11,2024-06-28,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021
"2110",3222,111,1,NA,2021-08-13,1585,368,"FR4404288389",2019-02-26,2,"FR 4404288240",1,1,2021-04-26,"+ ORBESEAL",2021-04-29,2022-03-25,57,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021
"2111",2641,59,2,NA,2020-07-20,877,368,"FR4404288389",2019-02-26,2,"FR 4404288240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112",2615,15,1,NA,2020-07-01,877,368,"FR4404288389",2019-02-26,2,"FR 4404288240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113",2599,12,1,NA,2020-06-20,879,369,"FR4404288390",2019-02-26,2,"FR 4404288174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114",3230,307,1,NA,2021-08-17,1562,369,"FR4404288390",2019-02-26,2,"FR 4404288174",1,1,2021-03-30,"+ ORBESEAL",2021-04-03,2022-05-27,133,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2115",3265,28,2,NA,2021-09-08,1562,369,"FR4404288390",2019-02-26,2,"FR 4404288174",1,1,2021-03-30,"+ ORBESEAL",2021-04-03,2022-05-27,133,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2116",3368,111,3,NA,2021-11-12,1562,369,"FR4404288390",2019-02-26,2,"FR 4404288174",1,1,2021-03-30,"+ ORBESEAL",2021-04-03,2022-05-27,133,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2117",4085,424,7,NA,2023-05-29,1947,369,"FR4404288390",2019-02-26,2,"FR 4404288174",2,2,2022-10-07,"",2022-10-11,2023-08-18,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2118",4067,351,6,NA,2023-05-11,1947,369,"FR4404288390",2019-02-26,2,"FR 4404288174",2,2,2022-10-07,"",2022-10-11,2023-08-18,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2119",4023,118,5,NA,2023-04-03,1947,369,"FR4404288390",2019-02-26,2,"FR 4404288174",2,2,2022-10-07,"",2022-10-11,2023-08-18,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2120",3917,118,2,NA,2023-01-03,1947,369,"FR4404288390",2019-02-26,2,"FR 4404288174",2,2,2022-10-07,"",2022-10-11,2023-08-18,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2121",3868,118,1,NA,2022-11-24,1947,369,"FR4404288390",2019-02-26,2,"FR 4404288174",2,2,2022-10-07,"",2022-10-11,2023-08-18,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2122",3963,423,3,NA,2023-02-15,1947,369,"FR4404288390",2019-02-26,2,"FR 4404288174",2,2,2022-10-07,"",2022-10-11,2023-08-18,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2123",3995,307,4,NA,2023-03-10,1947,369,"FR4404288390",2019-02-26,2,"FR 4404288174",2,2,2022-10-07,"",2022-10-11,2023-08-18,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2124",3443,365,4,NA,2021-12-20,1562,369,"FR4404288390",2019-02-26,2,"FR 4404288174",1,1,2021-03-30,"+ ORBESEAL",2021-04-03,2022-05-27,133,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-30,"N",2019-02-26,"B",2023-11-22,3,2021
"2125",3601,393,1,NA,2022-03-25,1742,370,"FR4404288391",2019-03-01,2,"FR 4404288236",1,1,2021-11-22,"+ ORBESEAL",2021-11-26,2023-01-06,116,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-11-21,"N",2019-03-01,"B",2025-02-03,11,2021
"2126",3656,391,2,NA,2022-05-14,1742,370,"FR4404288391",2019-03-01,2,"FR 4404288236",1,1,2021-11-22,"+ ORBESEAL",2021-11-26,2023-01-06,116,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-11-21,"N",2019-03-01,"B",2025-02-03,11,2021
"2127",3690,391,3,"",2022-06-18,1742,370,"FR4404288391",2019-03-01,2,"FR 4404288236",1,1,2021-11-22,"+ ORBESEAL",2021-11-26,2023-01-06,116,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-11-21,"N",2019-03-01,"B",2025-02-03,11,2021
"2128",3732,51,4,NA,2022-07-25,1742,370,"FR4404288391",2019-03-01,2,"FR 4404288236",1,1,2021-11-22,"+ ORBESEAL",2021-11-26,2023-01-06,116,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-11-21,"N",2019-03-01,"B",2025-02-03,11,2021
"2129",2949,116,5,NA,2021-02-08,882,370,"FR4404288391",2019-03-01,2,"FR 4404288236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130",2885,26,4,NA,2020-12-29,882,370,"FR4404288391",2019-03-01,2,"FR 4404288236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131",2857,26,3,NA,2020-12-11,882,370,"FR4404288391",2019-03-01,2,"FR 4404288236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132",2604,26,1,NA,2020-06-24,882,370,"FR4404288391",2019-03-01,2,"FR 4404288236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133",2632,26,2,NA,2020-07-14,882,370,"FR4404288391",2019-03-01,2,"FR 4404288236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134",2581,54,1,NA,2020-06-09,884,371,"FR4404288392",2019-03-03,2,"FR 4404288178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135",3213,80,2,NA,2021-08-10,1552,371,"FR4404288392",2019-03-03,2,"FR 4404288178",1,1,2021-03-10,"+ ORBESEAL",2021-03-17,2022-01-28,103,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-10,"N",2019-03-03,NA,NA,3,2021
"2136",3141,87,1,NA,2021-06-25,1552,371,"FR4404288392",2019-03-03,2,"FR 4404288178",1,1,2021-03-10,"+ ORBESEAL",2021-03-17,2022-01-28,103,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-10,"N",2019-03-03,NA,NA,3,2021
"2137",3737,28,2,NA,2022-07-28,1871,371,"FR4404288392",2019-03-03,2,"FR 4404288178",2,2,2022-05-11,"+ ORBESEAL",2022-05-18,2023-01-27,252,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-10,"N",2019-03-03,NA,NA,3,2021
"2138",3709,28,1,NA,2022-06-30,1871,371,"FR4404288392",2019-03-03,2,"FR 4404288178",2,2,2022-05-11,"+ ORBESEAL",2022-05-18,2023-01-27,252,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-10,"N",2019-03-03,NA,NA,3,2021
"2139",3758,111,3,NA,2022-08-20,1871,371,"FR4404288392",2019-03-03,2,"FR 4404288178",2,2,2022-05-11,"+ ORBESEAL",2022-05-18,2023-01-27,252,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-10,"N",2019-03-03,NA,NA,3,2021
"2140",3778,406,4,NA,2022-09-13,1871,371,"FR4404288392",2019-03-03,2,"FR 4404288178",2,2,2022-05-11,"+ ORBESEAL",2022-05-18,2023-01-27,252,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-10,"N",2019-03-03,NA,NA,3,2021
