LacId,LacAniId,LacNumber,LacDryOffDate,LacCalvingDate,LacColostrumDate,LacRemarks,AniLifeNumber,AniBirthday,AniKeep,AniGenId,AniActive,AniMotherLifeNumber,lactation_length_days,colostrum_length_days,age_at_first_calving.x,age_at_first_calving.y
382,43,2,10/19/17,8/23/16,8/30/16,Ord 706004044,FR 4404288121,10/5/12,TRUE,2,FALSE,,422,7,25,25
43,43,0,NA,10/5/12,NA,NA,FR 4404288121,10/5/12,TRUE,2,FALSE,,NA,NA,25,25
290,43,1,NA,12/4/14,12/11/14,NA,FR 4404288121,10/5/12,TRUE,2,FALSE,,NA,7,25,25
291,44,1,NA,12/15/14,12/22/14,NA,FR 4404288122,10/8/12,TRUE,2,FALSE,,NA,7,26,26
292,44,2,8/31/17,5/12/16,5/19/16,,FR 4404288122,10/8/12,TRUE,2,FALSE,,476,7,26,26
44,44,0,NA,10/8/12,NA,NA,FR 4404288122,10/8/12,TRUE,2,FALSE,,NA,NA,26,26
45,45,0,NA,10/15/12,NA,NA,FR 4404288123,10/15/12,TRUE,2,FALSE,,NA,NA,27,27
293,45,1,NA,2/9/15,2/16/15,NA,FR 4404288123,10/15/12,TRUE,2,FALSE,,NA,7,27,27
294,45,2,NA,1/21/16,1/28/16,NA,FR 4404288123,10/15/12,TRUE,2,FALSE,,NA,7,27,27
295,46,1,NA,11/17/14,11/24/14,NA,FR 4404288126,11/21/12,TRUE,2,FALSE,,NA,7,23,23
296,46,2,6/27/17,4/25/16,5/2/16,"Avortement à 6 mois -> veau mort
A mis deux semaines à l'expulser : le 09/07/2017",FR 4404288126,11/21/12,TRUE,2,FALSE,,428,7,23,23
46,46,0,NA,11/21/12,NA,NA,FR 4404288126,11/21/12,TRUE,2,FALSE,,NA,NA,23,23
47,47,0,NA,12/30/12,NA,NA,FR 4404288127,12/30/12,TRUE,2,FALSE,,NA,NA,33,33
297,47,1,10/15/16,10/1/15,10/8/15,NA,FR 4404288127,12/30/12,TRUE,2,FALSE,,380,7,33,33
422,47,2,NA,11/13/16,11/20/16,NA,FR 4404288127,12/30/12,TRUE,2,FALSE,,NA,7,33,33
624,48,3,9/19/18,10/22/17,10/27/17,,FR 4404288128,1/7/13,TRUE,2,FALSE,FR 4404288003,332,5,23,23
298,48,1,NA,12/16/14,12/23/14,NA,FR 4404288128,1/7/13,TRUE,2,FALSE,FR 4404288003,NA,7,23,23
299,48,2,7/21/17,2/15/16,2/22/16,aucun traitament,FR 4404288128,1/7/13,TRUE,2,FALSE,FR 4404288003,522,7,23,23
48,48,0,NA,1/7/13,NA,NA,FR 4404288128,1/7/13,TRUE,2,FALSE,FR 4404288003,NA,NA,23,23
858,48,4,10/28/19,2/8/19,2/15/19,,FR 4404288128,1/7/13,TRUE,2,FALSE,FR 4404288003,262,7,23,23
1025,48,5,2/25/21,1/16/20,1/23/20,Ordonnance 0210226221 du 23.02.2021,FR 4404288128,1/7/13,TRUE,2,FALSE,FR 4404288003,406,7,23,23
1605,48,6,1/28/22,6/1/21,6/8/21,#NAME?,FR 4404288128,1/7/13,TRUE,2,FALSE,FR 4404288003,241,7,23,23
49,49,0,NA,5/16/13,NA,NA,FR 4404288129,5/16/13,TRUE,2,FALSE,,NA,NA,29,29
300,49,1,10/5/16,10/25/15,11/1/15,NA,FR 4404288129,5/16/13,TRUE,2,FALSE,,346,7,29,29
398,49,2,NA,10/16/16,10/23/16,NA,FR 4404288129,5/16/13,TRUE,2,FALSE,,NA,7,29,29
390,50,2,7/13/17,9/6/16,9/13/16,,FR 4404288130,8/8/13,TRUE,2,FALSE,,310,7,25,25
593,50,3,4/12/18,9/4/17,9/8/17,,FR 4404288130,8/8/13,TRUE,2,FALSE,,220,4,25,25
301,50,1,NA,10/4/15,10/11/15,NA,FR 4404288130,8/8/13,TRUE,2,FALSE,,NA,7,25,25
50,50,0,NA,8/8/13,NA,NA,FR 4404288130,8/8/13,TRUE,2,FALSE,,NA,NA,25,25
51,51,0,NA,8/14/13,NA,NA,FR 4404288131,8/14/13,TRUE,2,FALSE,,NA,NA,24,24
302,51,1,12/2/16,9/1/15,9/8/15,NA,FR 4404288131,8/14/13,TRUE,2,FALSE,,458,7,24,24
477,51,2,11/10/17,1/14/17,1/19/17,Ordo :706004044,FR 4404288131,8/14/13,TRUE,2,FALSE,,300,5,24,24
487,52,2,4/1/18,2/14/17,2/21/17,pas de traitement,FR 4404288132,8/18/13,TRUE,2,FALSE,,411,7,28,28
303,52,1,1/7/17,1/9/16,1/16/16,NA,FR 4404288132,8/18/13,TRUE,2,FALSE,,364,7,28,28
52,52,0,NA,8/18/13,NA,NA,FR 4404288132,8/18/13,TRUE,2,FALSE,,NA,NA,28,28
724,52,3,NA,6/8/18,6/15/18,NA,FR 4404288132,8/18/13,TRUE,2,FALSE,,NA,7,28,28
712,53,3,7/29/19,5/7/18,5/14/18,,FR 4404288133,8/20/13,TRUE,2,FALSE,,448,7,26,26
53,53,0,NA,8/20/13,NA,NA,FR 4404288133,8/20/13,TRUE,2,FALSE,,NA,NA,26,26
304,53,1,12/2/16,11/15/15,11/22/15,NA,FR 4404288133,8/20/13,TRUE,2,FALSE,,383,7,26,26
505,53,2,3/12/18,4/2/17,4/9/17,,FR 4404288133,8/20/13,TRUE,2,FALSE,,344,7,26,26
468,54,2,12/1/17,12/26/16,1/2/17,,FR 4404288134,8/26/13,TRUE,2,FALSE,FR 4404288050,340,7,25,25
678,54,3,11/22/18,1/24/18,1/31/18,,FR 4404288134,8/26/13,TRUE,2,FALSE,FR 4404288050,302,7,25,25
305,54,1,10/28/16,10/21/15,10/28/15,NA,FR 4404288134,8/26/13,TRUE,2,FALSE,FR 4404288050,373,7,25,25
54,54,0,NA,8/26/13,NA,NA,FR 4404288134,8/26/13,TRUE,2,FALSE,FR 4404288050,NA,NA,25,25
842,54,4,NA,1/7/19,1/11/19,NA,FR 4404288134,8/26/13,TRUE,2,FALSE,FR 4404288050,NA,4,25,25
963,55,4,9/15/20,9/27/19,10/2/19,,FR 4404288136,9/10/13,TRUE,2,FALSE,FR 4404288079,354,5,28,28
700,55,3,4/17/19,3/26/18,3/30/18,,FR 4404288136,9/10/13,TRUE,2,FALSE,FR 4404288079,387,4,28,28
55,55,0,NA,9/10/13,NA,NA,FR 4404288136,9/10/13,TRUE,2,FALSE,FR 4404288079,NA,NA,28,28
306,55,1,11/7/16,1/13/16,1/20/16,NA,FR 4404288136,9/10/13,TRUE,2,FALSE,FR 4404288079,299,7,28,28
470,55,2,12/1/17,12/26/16,1/2/17,,FR 4404288136,9/10/13,TRUE,2,FALSE,FR 4404288079,340,7,28,28
1517,55,5,8/11/21,1/17/21,1/28/21,,FR 4404288136,9/10/13,TRUE,2,FALSE,FR 4404288079,206,11,28,28
464,56,2,11/10/17,12/22/16,12/29/16,Ordonnance: 701008251,FR 4404288137,9/14/13,TRUE,2,FALSE,,323,7,26,26
670,56,3,12/26/18,1/9/18,1/14/18,,FR 4404288137,9/14/13,TRUE,2,FALSE,,351,5,26,26
307,56,1,11/7/16,11/14/15,11/21/15,NA,FR 4404288137,9/14/13,TRUE,2,FALSE,,359,7,26,26
56,56,0,NA,9/14/13,NA,NA,FR 4404288137,9/14/13,TRUE,2,FALSE,,NA,NA,26,26
57,57,0,NA,9/23/13,NA,NA,FR 4404288138,9/23/13,TRUE,2,FALSE,,NA,NA,24,24
308,57,1,9/1/16,10/5/15,10/12/15,NA,FR 4404288138,9/23/13,TRUE,2,FALSE,,332,7,24,24
399,57,2,1/12/18,10/17/16,10/24/16,Reformes,FR 4404288138,9/23/13,TRUE,2,FALSE,,452,7,24,24
383,58,2,7/13/17,8/23/16,8/30/16,,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,324,7,24,24
597,58,3,7/30/18,9/9/17,9/16/17,,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,324,7,24,24
309,58,1,NA,10/2/15,10/9/15,NA,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,NA,7,24,24
58,58,0,NA,9/23/13,NA,NA,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,NA,NA,24,24
771,58,4,8/14/19,9/18/18,9/25/18,,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,330,7,24,24
970,58,5,7/29/20,10/9/19,10/13/19,,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,294,4,24,24
1409,58,6,7/27/21,9/17/20,9/24/20,,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,313,7,24,24
1710,58,7,7/22/22,9/26/21,10/3/21,#NAME?,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,299,7,24,24
1935,58,8,6/9/23,9/23/22,9/30/22,#NAME?,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,259,7,24,24
2152,58,9,6/14/24,8/31/23,9/7/23,#NAME?,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,288,7,24,24
2353,58,10,NA,9/2/24,9/14/24,NA,FR 4404288139,9/23/13,TRUE,2,TRUE,FR 4404288060,NA,12,24,24
1808,59,6,NA,1/23/22,1/30/22,NA,FR 4404288140,10/27/13,TRUE,2,FALSE,FR 4404288035,NA,7,31,31
1433,59,5,10/4/21,10/15/20,10/22/20,#NAME?,FR 4404288140,10/27/13,TRUE,2,FALSE,FR 4404288035,354,7,31,31
738,59,3,7/29/19,7/30/18,8/6/18,,FR 4404288140,10/27/13,TRUE,2,FALSE,FR 4404288035,364,7,31,31
961,59,4,8/21/20,9/20/19,9/27/19,,FR 4404288140,10/27/13,TRUE,2,FALSE,FR 4404288035,336,7,31,31
59,59,0,NA,10/27/13,NA,NA,FR 4404288140,10/27/13,TRUE,2,FALSE,FR 4404288035,NA,NA,31,31
310,59,1,1/18/17,6/12/16,6/19/16,NA,FR 4404288140,10/27/13,TRUE,2,FALSE,FR 4404288035,220,7,31,31
541,59,2,6/1/18,7/11/17,7/18/17,,FR 4404288140,10/27/13,TRUE,2,FALSE,FR 4404288035,325,7,31,31
311,60,1,NA,12/24/15,12/31/15,NA,FR 4404288141,10/29/13,TRUE,2,FALSE,,NA,7,25,25
60,60,0,NA,10/29/13,NA,NA,FR 4404288141,10/29/13,TRUE,2,FALSE,,NA,NA,25,25
61,61,0,NA,11/3/13,NA,NA,FR 4404288142,11/3/13,TRUE,2,FALSE,,NA,NA,24,24
312,61,1,12/17/16,11/18/15,11/25/15,NA,FR 4404288142,11/3/13,TRUE,2,FALSE,,395,7,24,24
497,61,2,4/12/18,3/11/17,3/18/17,,FR 4404288142,11/3/13,TRUE,2,FALSE,,397,7,24,24
313,62,1,NA,4/16/16,4/23/16,NA,FR 4404288143,11/19/13,TRUE,2,FALSE,,NA,7,28,28
62,62,0,NA,11/19/13,NA,NA,FR 4404288143,11/19/13,TRUE,2,FALSE,,NA,NA,28,28
63,63,0,NA,11/19/13,NA,NA,FR 4404288144,11/19/13,TRUE,2,FALSE,,NA,NA,25,25
314,63,1,NA,12/19/15,12/26/15,NA,FR 4404288144,11/19/13,TRUE,2,FALSE,,NA,7,25,25
315,64,1,5/11/17,6/6/16,6/13/16,,FR 4404288145,11/22/13,TRUE,2,FALSE,FR 4404288068,339,7,30,30
64,64,0,NA,11/22/13,NA,NA,FR 4404288145,11/22/13,TRUE,2,FALSE,FR 4404288068,NA,NA,30,30
538,64,2,4/12/18,7/1/17,7/5/17,,FR 4404288145,11/22/13,TRUE,2,FALSE,FR 4404288068,285,4,30,30
962,64,4,7/29/20,9/23/19,9/30/19,"Ordonnance n° 0200721179, du 08/07/2020",FR 4404288145,11/22/13,TRUE,2,FALSE,FR 4404288068,310,7,30,30
740,64,3,7/16/19,7/30/18,8/6/18,,FR 4404288145,11/22/13,TRUE,2,FALSE,FR 4404288068,351,7,30,30
1414,64,5,9/21/21,9/22/20,9/29/20,#NAME?,FR 4404288145,11/22/13,TRUE,2,FALSE,FR 4404288068,364,7,30,30
1800,64,6,NA,1/19/22,1/26/22,NA,FR 4404288145,11/22/13,TRUE,2,FALSE,FR 4404288068,NA,7,30,30
502,65,2,6/15/18,3/29/17,4/5/17,REFORME ->  vide,FR 4404288146,12/2/13,TRUE,2,FALSE,,443,7,24,24
65,65,0,NA,12/2/13,NA,NA,FR 4404288146,12/2/13,TRUE,2,FALSE,,NA,NA,24,24
316,65,1,2/8/17,12/15/15,12/22/15,NA,FR 4404288146,12/2/13,TRUE,2,FALSE,,421,7,24,24
66,66,0,NA,12/14/13,NA,NA,FR 4404288147,12/14/13,TRUE,2,FALSE,,NA,NA,NA,NA
67,67,0,NA,1/8/14,NA,NA,FR 4404288148,1/8/14,TRUE,2,FALSE,,NA,NA,29,29
317,67,1,NA,6/9/16,6/16/16,NA,FR 4404288148,1/8/14,TRUE,2,FALSE,,NA,7,29,29
318,68,1,4/22/17,6/10/16,6/17/16,,FR 4404288149,1/14/14,TRUE,2,FALSE,,316,7,28,28
68,68,0,NA,1/14/14,NA,NA,FR 4404288149,1/14/14,TRUE,2,FALSE,,NA,NA,28,28
525,68,2,6/1/18,6/11/17,6/18/17,,FR 4404288149,1/14/14,TRUE,2,FALSE,,355,7,28,28
750,68,3,7/21/19,8/14/18,8/21/18,,FR 4404288149,1/14/14,TRUE,2,FALSE,,341,7,28,28
811,69,3,9/15/20,11/24/18,11/29/18,REFORME,FR 4404288150,1/16/14,TRUE,2,FALSE,FR 4404288029,661,5,28,28
510,69,2,9/24/18,4/24/17,5/1/17,,FR 4404288150,1/16/14,TRUE,2,FALSE,FR 4404288029,518,7,28,28
69,69,0,NA,1/16/14,NA,NA,FR 4404288150,1/16/14,TRUE,2,FALSE,FR 4404288029,NA,NA,28,28
319,69,1,2/27/17,5/16/16,5/23/16,NA,FR 4404288150,1/16/14,TRUE,2,FALSE,FR 4404288029,287,7,28,28
320,70,1,2/27/17,3/26/16,4/2/16,NA,FR 4404288151,3/10/14,TRUE,2,FALSE,FR 4950954269,338,7,24,24
70,70,0,NA,3/10/14,NA,NA,FR 4404288151,3/10/14,TRUE,2,FALSE,FR 4950954269,NA,NA,24,24
542,70,2,10/2/18,7/11/17,7/18/17,,FR 4404288151,3/10/14,TRUE,2,FALSE,FR 4950954269,448,7,24,24
827,70,3,9/15/20,12/17/18,12/24/18,REFORME,FR 4404288151,3/10/14,TRUE,2,FALSE,FR 4950954269,638,7,24,24
71,71,0,NA,4/10/14,NA,NA,FR 4404288153,4/10/14,TRUE,2,FALSE,,NA,NA,23,23
321,71,1,2/8/17,3/21/16,3/28/16,NA,FR 4404288153,4/10/14,TRUE,2,FALSE,,324,7,23,23
322,72,1,4/22/17,4/3/16,4/10/16,,FR 4404288154,4/12/14,TRUE,2,FALSE,FR 4404288102,384,7,23,23
72,72,0,NA,4/12/14,NA,NA,FR 4404288154,4/12/14,TRUE,2,FALSE,FR 4404288102,NA,NA,23,23
524,72,2,3/12/18,6/8/17,6/13/17,,FR 4404288154,4/12/14,TRUE,2,FALSE,FR 4404288102,277,5,23,23
912,72,4,3/8/20,6/2/19,6/9/19,,FR 4404288154,4/12/14,TRUE,2,FALSE,FR 4404288102,280,7,23,23
714,72,3,2/28/19,5/8/18,5/15/18,,FR 4404288154,4/12/14,TRUE,2,FALSE,FR 4404288102,296,7,23,23
1303,72,5,5/22/20,5/14/20,5/18/20,"VELAGE DIFFICILE / NERFS + MUSCLE ABIME BOITERIE
REFORME",FR 4404288154,4/12/14,TRUE,2,FALSE,FR 4404288102,8,4,23,23
733,73,3,2/28/19,7/21/18,7/28/18,,FR 4404288155,4/14/14,TRUE,2,FALSE,FR 4404288093,222,7,27,27
927,73,4,5/12/20,7/15/19,7/22/19,,FR 4404288155,4/14/14,TRUE,2,FALSE,FR 4404288093,302,7,27,27
544,73,2,5/23/18,7/19/17,7/23/17,,FR 4404288155,4/14/14,TRUE,2,FALSE,FR 4404288093,308,4,27,27
372,73,1,5/29/17,8/13/16,8/20/16,,FR 4404288155,4/14/14,TRUE,2,FALSE,FR 4404288093,289,7,27,27
73,73,0,NA,4/14/14,NA,NA,FR 4404288155,4/14/14,TRUE,2,FALSE,FR 4404288093,NA,NA,27,27
74,74,0,NA,5/5/14,NA,NA,FR 4404288156,5/5/14,TRUE,2,FALSE,,NA,NA,25,25
323,74,1,9/18/17,6/23/16,6/30/16,,FR 4404288156,5/5/14,TRUE,2,FALSE,,452,7,25,25
654,74,2,11/22/18,11/13/17,11/20/17,,FR 4404288156,5/5/14,TRUE,2,FALSE,,374,7,25,25
830,74,3,12/11/18,12/10/18,NA,,FR 4404288156,5/5/14,TRUE,2,FALSE,,1,NA,25,25
735,75,3,5/14/19,7/23/18,7/27/18,,FR 4404288157,5/9/14,TRUE,2,FALSE,,295,4,27,27
550,75,2,6/1/18,8/8/17,8/14/17,,FR 4404288157,5/9/14,TRUE,2,FALSE,,297,6,27,27
379,75,1,6/14/17,8/18/16,8/25/16,,FR 4404288157,5/9/14,TRUE,2,FALSE,,300,7,27,27
75,75,0,NA,5/9/14,NA,NA,FR 4404288157,5/9/14,TRUE,2,FALSE,,NA,NA,27,27
76,76,0,NA,5/9/14,NA,NA,FR 4404288158,5/9/14,TRUE,2,FALSE,,NA,NA,26,26
324,76,1,5/29/17,7/22/16,7/29/16,,FR 4404288158,5/9/14,TRUE,2,FALSE,,311,7,26,26
549,76,2,7/30/18,7/28/17,8/1/17,,FR 4404288158,5/9/14,TRUE,2,FALSE,,367,4,26,26
776,76,3,2/5/19,9/26/18,10/30/18,,FR 4404288158,5/9/14,TRUE,2,FALSE,,132,34,26,26
688,77,2,12/26/18,3/2/18,3/9/18,,FR 4404288159,5/24/14,TRUE,2,FALSE,,299,7,29,29
862,77,3,NA,2/9/19,2/16/19,NA,FR 4404288159,5/24/14,TRUE,2,FALSE,,NA,7,29,29
404,77,1,12/1/17,10/25/16,10/31/16,,FR 4404288159,5/24/14,TRUE,2,FALSE,,402,6,29,29
77,77,0,NA,5/24/14,NA,NA,FR 4404288159,5/24/14,TRUE,2,FALSE,,NA,NA,29,29
78,78,0,NA,5/27/14,NA,NA,FR 4404288161,5/27/14,TRUE,2,FALSE,FR 4404288092,NA,NA,24,24
325,78,1,5/11/17,6/14/16,6/21/16,,FR 4404288161,5/27/14,TRUE,2,FALSE,FR 4404288092,331,7,24,24
540,78,2,5/6/18,7/8/17,7/15/17,,FR 4404288161,5/27/14,TRUE,2,FALSE,FR 4404288092,302,7,24,24
917,78,4,6/19/20,6/8/19,6/15/19,Ordonnance : 0200520154,FR 4404288161,5/27/14,TRUE,2,FALSE,FR 4404288092,377,7,24,24
725,78,3,4/15/19,6/21/18,6/28/18,,FR 4404288161,5/27/14,TRUE,2,FALSE,FR 4404288092,298,7,24,24
1385,78,5,6/28/21,8/16/20,8/23/20,"Ordonnance n° 000852, du 14/06/2021",FR 4404288161,5/27/14,TRUE,2,FALSE,FR 4404288092,316,7,24,24
1684,78,6,1/4/22,8/29/21,9/6/21,#NAME?,FR 4404288161,5/27/14,TRUE,2,FALSE,FR 4404288092,128,8,24,24
685,79,2,2/28/19,2/26/18,3/5/18,,FR 4404288162,6/4/14,TRUE,2,FALSE,,367,7,27,27
397,79,1,1/3/18,10/2/16,10/9/16,,FR 4404288162,6/4/14,TRUE,2,FALSE,,458,7,27,27
79,79,0,NA,6/4/14,NA,NA,FR 4404288162,6/4/14,TRUE,2,FALSE,,NA,NA,27,27
80,80,0,NA,6/16/14,NA,NA,FR 4404288163,6/16/14,TRUE,2,FALSE,,NA,NA,29,29
447,80,1,1/23/18,12/3/16,12/10/16,Orbeseal ARg trayon sphinctere abimé suite ancienne blessure,FR 4404288163,6/16/14,TRUE,2,FALSE,,416,7,29,29
693,80,2,2/5/19,3/10/18,3/17/18,,FR 4404288163,6/16/14,TRUE,2,FALSE,,332,7,29,29
780,81,3,1/8/20,10/3/18,10/8/18,,FR 4404288164,6/22/14,TRUE,2,FALSE,FR 4404287007,462,5,27,27
1237,81,4,11/23/20,2/21/20,2/28/20,"Ordonnance n° 0201124020, du 09/11/2020",FR 4404288164,6/22/14,TRUE,2,FALSE,FR 4404287007,276,7,27,27
395,81,1,7/21/17,10/11/16,10/18/16,aucun traitament,FR 4404288164,6/22/14,TRUE,2,FALSE,FR 4404287007,283,7,27,27
604,81,2,8/3/18,9/19/17,9/23/17,,FR 4404288164,6/22/14,TRUE,2,FALSE,FR 4404287007,318,4,27,27
81,81,0,NA,6/22/14,NA,NA,FR 4404288164,6/22/14,TRUE,2,FALSE,FR 4404287007,NA,NA,27,27
1881,81,6,9/24/22,5/30/22,6/5/22,#NAME?,FR 4404288164,6/22/14,TRUE,2,FALSE,FR 4404287007,117,6,27,27
1522,81,5,4/1/22,1/22/21,1/27/21,#NAME?,FR 4404288164,6/22/14,TRUE,2,FALSE,FR 4404287007,434,5,27,27
82,82,0,NA,6/27/14,NA,NA,FR 4404288165,6/27/14,TRUE,2,FALSE,,NA,NA,30,30
476,82,1,NA,1/13/17,1/20/17,NA,FR 4404288165,6/27/14,TRUE,2,FALSE,,NA,7,30,30
745,82,2,NA,3/20/18,NA,NA,FR 4404288165,6/27/14,TRUE,2,FALSE,,NA,NA,30,30
423,83,1,3/11/17,11/13/16,11/20/16,NA,FR 4404288166,8/11/14,TRUE,2,FALSE,,118,7,27,27
83,83,0,NA,8/11/14,NA,NA,FR 4404288166,8/11/14,TRUE,2,FALSE,,NA,NA,27,27
84,84,0,NA,8/19/14,NA,NA,FR 4404288167,8/19/14,TRUE,2,FALSE,FR 4404288112,NA,NA,27,27
451,84,1,10/19/17,12/7/16,12/11/16,ord 706004044,FR 4404288167,8/19/14,TRUE,2,FALSE,FR 4404288112,316,4,27,27
658,84,2,9/11/18,12/10/17,12/15/17,,FR 4404288167,8/19/14,TRUE,2,FALSE,FR 4404288112,275,5,27,27
791,84,3,11/8/19,11/6/18,11/13/18,,FR 4404288167,8/19/14,TRUE,2,FALSE,FR 4404288112,367,7,27,27
1016,84,4,12/3/20,1/9/20,1/9/20,"Ordonnace n 0201124440, du 28/11/2020",FR 4404288167,8/19/14,TRUE,2,FALSE,FR 4404288112,329,0,27,27
1528,84,5,2/11/22,1/31/21,2/5/21,#NAME?,FR 4404288167,8/19/14,TRUE,2,FALSE,FR 4404288112,376,5,27,27
718,85,2,11/22/18,5/16/18,5/21/18,#NAME?,FR 4404288168,8/20/14,TRUE,2,FALSE,,190,5,27,27
443,85,1,3/30/18,12/2/16,12/9/16,Ord 706004044,FR 4404288168,8/20/14,TRUE,2,FALSE,,483,7,27,27
85,85,0,NA,8/20/14,NA,NA,FR 4404288168,8/20/14,TRUE,2,FALSE,,NA,NA,27,27
86,86,0,NA,8/22/14,NA,NA,FR 4404288169,8/22/14,TRUE,2,FALSE,,NA,NA,26,26
416,86,1,10/19/17,10/28/16,11/2/16,Ord 706004044,FR 4404288169,8/22/14,TRUE,2,FALSE,,356,5,26,26
649,86,2,2/28/19,12/3/17,12/7/17,,FR 4404288169,8/22/14,TRUE,2,FALSE,,452,4,26,26
501,87,1,NA,3/19/17,3/26/17,NA,FR 4404288170,8/23/14,TRUE,2,FALSE,,NA,7,30,30
87,87,0,NA,8/23/14,NA,NA,FR 4404288170,8/23/14,TRUE,2,FALSE,,NA,NA,30,30
88,88,0,NA,9/7/14,NA,NA,FR 4404288171,9/7/14,TRUE,2,FALSE,FR 4952860131,NA,NA,30,30
499,88,1,12/12/17,3/12/17,3/19/17,,FR 4404288171,9/7/14,TRUE,2,FALSE,FR 4952860131,275,7,30,30
681,88,2,12/11/18,2/15/18,2/22/18,,FR 4404288171,9/7/14,TRUE,2,FALSE,FR 4952860131,299,7,30,30
852,88,3,3/8/20,1/31/19,2/5/19,,FR 4404288171,9/7/14,TRUE,2,FALSE,FR 4952860131,402,5,30,30
1311,88,4,3/2/21,5/20/20,5/27/20,,FR 4404288171,9/7/14,TRUE,2,FALSE,FR 4952860131,286,7,30,30
1594,88,5,7/2/22,5/7/21,5/14/21,Reforme,FR 4404288171,9/7/14,TRUE,2,FALSE,FR 4952860131,421,7,30,30
481,89,1,5/12/17,1/25/17,1/30/17,,FR 4404288172,9/11/14,TRUE,2,FALSE,,107,5,28,28
89,89,0,NA,9/11/14,NA,NA,FR 4404288172,9/11/14,TRUE,2,FALSE,,NA,NA,28,28
90,90,0,NA,9/12/14,NA,NA,FR 4404288173,9/12/14,TRUE,2,FALSE,,NA,NA,NA,NA
91,91,0,NA,9/24/14,NA,NA,FR 4404288174,9/24/14,TRUE,2,FALSE,FR 4404288116,NA,NA,26,26
460,91,1,11/17/17,12/17/16,12/24/16,,FR 4404288174,9/24/14,TRUE,2,FALSE,FR 4404288116,335,7,26,26
675,91,2,1/23/19,1/16/18,1/20/18,,FR 4404288174,9/24/14,TRUE,2,FALSE,FR 4404288116,372,4,26,26
880,91,3,12/30/19,2/26/19,3/11/19,,FR 4404288174,9/24/14,TRUE,2,FALSE,FR 4404288116,307,13,26,26
1233,91,4,12/3/20,2/17/20,2/22/20,"Ordonnace n 0201124440, du 28/11/2020",FR 4404288174,9/24/14,TRUE,2,FALSE,FR 4404288116,290,5,26,26
1533,91,5,11/2/21,2/7/21,2/14/21,#NAME?,FR 4404288174,9/24/14,TRUE,2,FALSE,FR 4404288116,268,7,26,26
1588,92,5,NA,4/28/21,5/3/21,NA,FR 4404288175,10/17/14,TRUE,2,FALSE,FR 4954667338,NA,5,25,25
1033,92,4,2/25/21,1/20/20,1/27/20,Ordonnance 0210226221 du 23.02.2021,FR 4404288175,10/17/14,TRUE,2,FALSE,FR 4954667338,402,7,25,25
821,92,3,12/2/19,12/5/18,12/12/18,,FR 4404288175,10/17/14,TRUE,2,FALSE,FR 4954667338,362,7,25,25
663,92,2,10/5/18,12/19/17,12/26/17,Obturateur : Mamiseal,FR 4404288175,10/17/14,TRUE,2,FALSE,FR 4954667338,290,7,25,25
457,92,1,11/10/17,12/15/16,12/22/16,Ordo :706004044,FR 4404288175,10/17/14,TRUE,2,FALSE,FR 4954667338,330,7,25,25
92,92,0,NA,10/17/14,NA,NA,FR 4404288175,10/17/14,TRUE,2,FALSE,FR 4954667338,NA,NA,25,25
93,93,0,NA,10/19/14,NA,NA,FR 4404288176,10/19/14,TRUE,2,FALSE,,NA,NA,25,25
450,93,1,9/18/17,12/5/16,12/10/16,,FR 4404288176,10/19/14,TRUE,2,FALSE,,287,5,25,25
613,93,2,9/30/17,9/26/17,11/3/17,"Avortement
Reforme",FR 4404288176,10/19/14,TRUE,2,FALSE,,4,38,25,25
659,94,2,9/24/18,12/12/17,12/17/17,,FR 4404288177,10/20/14,TRUE,2,FALSE,FR 4454691578,286,5,26,26
472,94,1,10/19/17,12/27/16,1/3/17,ord 706004044,FR 4404288177,10/20/14,TRUE,2,FALSE,FR 4454691578,296,7,26,26
94,94,0,NA,10/20/14,NA,NA,FR 4404288177,10/20/14,TRUE,2,FALSE,FR 4454691578,NA,NA,26,26
812,94,3,10/8/19,11/25/18,11/30/18,,FR 4404288177,10/20/14,TRUE,2,FALSE,FR 4454691578,317,5,26,26
1008,94,4,10/20/20,12/17/19,12/24/19,,FR 4404288177,10/20/14,TRUE,2,FALSE,FR 4454691578,308,7,26,26
1543,94,5,1/3/22,2/27/21,3/6/21,#NAME?,FR 4404288177,10/20/14,TRUE,2,FALSE,FR 4454691578,310,7,26,26
1831,94,6,4/14/23,3/7/22,3/14/22,,FR 4404288177,10/20/14,TRUE,2,FALSE,FR 4454691578,403,7,26,26
680,95,2,12/26/18,1/30/18,2/6/18,,FR 4404288178,10/22/14,TRUE,2,FALSE,FR 4963097406,330,7,28,28
885,95,3,10/31/19,3/3/19,3/7/19,,FR 4404288178,10/22/14,TRUE,2,FALSE,FR 4963097406,242,4,28,28
