"","AniLifeNumber","lac_number_calculated","AniBirthday","AniActive","milk_production_start_date","milk_production_end_date","last_milk_date","total_milk_prod","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","still_milking","LacCalvingDate","age_at_first_calving","lactation_duration"
"753","FR4404288448",1,2020-04-16,TRUE,2022-06-23,2023-05-05,2023-05-05,9858.2,4.07996875,3.27203125,2023-05-05,55,FALSE,2022-06-22,26,316
"754","FR4404288448",2,2020-04-16,TRUE,2023-06-29,2024-09-13,2024-09-13,14753.9,4.60975446428571,3.40006696428571,2024-09-13,NA,FALSE,2023-06-28,26,442
"755","FR4404288450",1,2020-05-04,TRUE,2022-06-24,2023-03-31,2023-03-31,10005.4,3.93517605633803,3.45003521126761,2023-03-31,56,FALSE,2022-06-24,25,280
"756","FR4404288450",2,2020-05-04,TRUE,2023-05-26,2024-06-14,2024-06-14,14524.7,4.27048593350384,3.63526854219949,2024-06-14,55,FALSE,2023-05-25,25,385
"757","FR4404288450",3,2020-05-04,TRUE,2024-08-08,2024-09-19,2024-09-19,2066.7,3.77795454545455,3.69613636363636,2024-09-19,NA,TRUE,2024-08-07,25,42
"758","FR4404288451",1,2020-05-09,TRUE,2022-07-05,2023-11-17,2023-11-17,17011.3,4.5980396039604,3.50954455445545,2023-11-17,44,FALSE,2022-07-05,25,500
"759","FR4404288451",2,2020-05-09,TRUE,2023-12-31,2024-09-18,2024-09-18,10900.3,4.32237735849057,3.61467924528302,2024-09-18,NA,TRUE,2023-12-31,25,262
"760","FR4404288454",1,2020-06-13,FALSE,2022-10-01,2023-06-29,2023-06-29,10318.3,3.8264,3.33723636363636,2023-06-29,64,FALSE,2022-09-30,27,271
"761","FR4404288454",2,2020-06-13,FALSE,2023-09-01,2023-09-13,2023-09-13,388.6,4.42538461538462,3.56692307692308,2023-09-13,NA,FALSE,2023-09-01,27,12
"762","FR4404288455",1,2020-06-16,FALSE,2022-09-26,2023-03-31,2023-03-31,4990.2,4.20771276595745,3.4006914893617,2023-03-31,148,FALSE,2022-09-26,27,186
"763","FR4404288455",2,2020-06-16,FALSE,2023-08-26,2023-09-13,2023-09-13,661.2,4.036,3.472,2023-09-13,NA,FALSE,2023-08-26,27,18
"764","FR4404288456",1,2020-06-24,TRUE,2022-09-26,2023-03-24,2023-03-24,6251.3,4.81060773480663,3.60022099447514,2023-03-24,171,FALSE,2022-09-26,27,179
"765","FR4404288456",2,2020-06-24,TRUE,2023-09-11,2024-03-22,2024-03-22,8423.3,5.12035714285714,3.58147959183673,2024-03-22,137,FALSE,2023-09-11,27,193
"766","FR4404288456",3,2020-06-24,TRUE,2024-08-06,2024-09-19,2024-09-19,2165.5,5.57173913043478,3.08913043478261,2024-09-19,NA,TRUE,2024-08-06,27,44
"767","FR4404288458",1,2020-07-01,TRUE,2022-08-14,2023-05-05,2023-05-05,7893.1,4.75477611940298,3.48458955223881,2023-05-05,62,FALSE,2022-08-13,25,264
"768","FR4404288458",2,2020-07-01,TRUE,2023-07-06,2024-07-19,2024-07-19,14110.8,5.06106770833333,3.51776041666667,2024-07-19,NA,FALSE,2023-07-05,25,379
"769","FR4404288459",1,2020-07-26,FALSE,2022-10-21,2023-09-08,2023-09-08,10703.4,4.52871559633027,3.34678899082569,2023-09-08,42,FALSE,2022-10-20,26,322
"770","FR4404288459",2,2020-07-26,FALSE,2023-10-20,2023-10-20,2023-10-20,1.5,1.94,5.37,2023-10-20,NA,FALSE,2023-10-20,26,0
"771","FR4404288460",1,2020-07-29,FALSE,2022-11-27,2023-11-18,2023-11-18,13000.9,4.63438888888889,3.54080555555556,2023-11-18,55,FALSE,2022-11-26,27,356
"772","FR4404288460",2,2020-07-29,FALSE,2024-01-12,2024-08-10,2024-08-10,10094.1,4.35117370892019,3.55342723004695,2024-08-10,NA,FALSE,2024-01-12,27,211
"773","FR4404288461",1,2020-08-15,TRUE,2022-08-22,2023-06-16,2023-06-16,9736.9,4.66778877887789,3.64013201320132,2023-06-16,28,FALSE,2022-08-21,24,298
"774","FR4404288461",2,2020-08-15,TRUE,2023-07-14,2024-05-24,2024-05-24,11088.5,4.76294670846395,3.72811912225705,2024-05-24,81,FALSE,2023-07-14,24,315
"775","FR4404288461",3,2020-08-15,TRUE,2024-08-13,2024-09-18,2024-09-18,1626.3,3.80243243243243,3.67486486486486,2024-09-18,NA,TRUE,2024-08-12,24,36
"776","FR4404288462",1,2020-08-26,FALSE,2022-11-10,2023-06-06,2023-06-06,7430.1,4.09806603773585,3.37877358490566,2023-06-06,NA,FALSE,2022-11-10,26,208
"777","FR4404288463",1,2020-08-31,FALSE,2022-12-05,2023-07-04,2023-07-04,8209.6,4.85074418604651,3.3953488372093,2023-07-04,NA,FALSE,2022-12-05,27,211
"778","FR4404288465",1,2020-09-04,FALSE,2023-01-23,2023-09-12,2023-09-12,7126.7,4.4721186440678,3.43419491525424,2023-09-12,NA,FALSE,2023-01-23,28,232
"779","FR4404288466",1,2020-09-08,TRUE,2022-10-09,2023-06-29,2023-06-29,9751.1,4.2221722846442,3.44333333333333,2023-06-29,60,FALSE,2022-10-08,25,263
"780","FR4404288466",2,2020-09-08,TRUE,2023-08-28,2024-07-19,2024-07-19,13605.9,4.56915407854985,3.54915407854985,2024-07-19,47,FALSE,2023-08-27,25,326
"781","FR4404288466",3,2020-09-08,TRUE,2024-09-04,2024-09-19,2024-09-19,537.6,4.81071428571429,3.93357142857143,2024-09-19,NA,TRUE,2024-09-05,25,15
"782","FR4404288467",1,2020-09-17,FALSE,2022-11-14,2023-09-29,2023-09-29,10460.3,4.64438271604938,3.24854938271605,2023-09-29,61,FALSE,2022-11-13,25,319
"783","FR4404288467",2,2020-09-17,FALSE,2023-11-29,2023-12-05,2023-12-05,135,4.24428571428571,4.45857142857143,2023-12-05,NA,FALSE,2023-11-28,25,6
"784","FR4404288468",1,2020-09-18,TRUE,2022-11-08,2023-10-07,2023-10-07,10085.4,4.6120178041543,3.40857566765579,2023-10-07,59,FALSE,2022-11-07,25,333
"785","FR4404288468",2,2020-09-18,TRUE,2023-12-05,2024-09-13,2024-09-13,11983.6,4.53658536585366,3.42498257839721,2024-09-13,NA,FALSE,2023-12-05,25,283
"786","FR4404288469",1,2020-09-22,FALSE,2022-10-18,2023-07-21,2023-07-21,8249.4,4.23414285714286,3.58425,2023-07-21,45,FALSE,2022-10-17,24,276
"787","FR4404288469",2,2020-09-22,FALSE,2023-09-04,2023-10-10,2023-10-10,1134.1,4.22675675675676,3.66837837837838,2023-10-10,NA,FALSE,2023-09-03,24,36
"788","FR4404288470",1,2020-09-23,TRUE,2022-11-03,2023-12-15,2023-12-15,11751,4.68102189781022,3.51656934306569,2023-12-15,67,FALSE,2022-11-02,25,407
"789","FR4404288470",2,2020-09-23,TRUE,2024-02-20,2024-09-19,2024-09-19,10318.4,3.93935185185185,3.34814814814815,2024-09-19,NA,TRUE,2024-02-20,25,212
"790","FR4404288471",1,2020-09-24,FALSE,2022-11-05,2023-09-08,2023-09-08,10474,4.42897435897436,3.17464743589744,2023-09-08,NA,FALSE,2022-11-05,25,307
"791","FR4404288472",1,2020-09-24,FALSE,2023-01-13,2023-10-15,2023-10-15,9498.5,3.97609318996416,3.52182795698925,2023-10-15,NA,FALSE,2023-01-12,27,275
"792","FR4404288473",1,2020-09-29,TRUE,2023-02-06,2024-04-12,2024-04-12,15466.4,4.2337299771167,3.35199084668192,2024-04-12,117,FALSE,2023-02-05,28,431
"793","FR4404288473",2,2020-09-29,TRUE,2024-08-07,2024-09-19,2024-09-19,1839.9,3.5,3.36933333333333,2024-09-19,NA,TRUE,2024-08-06,28,43
"794","FR4404288474",1,2020-09-30,TRUE,2023-03-31,2023-10-20,2023-10-20,5564.6,5.1669756097561,3.36551219512195,2023-10-20,135,FALSE,2023-03-30,30,203
"795","FR4404288474",2,2020-09-30,TRUE,2024-03-03,2024-09-19,2024-09-19,7454.6,4.93472906403941,3.5123645320197,2024-09-19,NA,TRUE,2024-03-02,30,200
"796","FR4404288475",1,2020-10-08,TRUE,2022-12-06,2023-09-22,2023-09-22,9802.3,4.32064406779661,3.51552542372881,2023-09-22,51,FALSE,2022-12-06,25,290
"797","FR4404288475",2,2020-10-08,TRUE,2023-11-12,2024-09-19,2024-09-19,13845.2,4.21422712933754,3.57577287066246,2024-09-19,NA,TRUE,2023-11-11,25,312
"798","FR4404288476",1,2020-10-17,TRUE,2023-01-17,2023-10-27,2023-10-27,10326.8,4.59414634146341,3.28522648083624,2023-10-27,50,FALSE,2023-01-17,27,283
"799","FR4404288476",2,2020-10-17,TRUE,2023-12-16,2024-09-19,2024-09-19,12415.6,4.65812056737589,3.39141843971631,2024-09-19,NA,TRUE,2023-12-16,27,278
"800","FR4404288477",1,2020-10-27,TRUE,2022-12-26,2023-12-01,2023-12-01,10372.7,4.77607558139535,3.4105523255814,2023-12-01,57,FALSE,2022-12-26,25,340
"801","FR4404288477",2,2020-10-27,TRUE,2024-01-27,2024-09-19,2024-09-19,10769.6,4.71958333333333,3.15833333333333,2024-09-19,NA,TRUE,2024-01-27,25,236
"802","FR4404288478",1,2020-11-03,TRUE,2023-01-02,2023-10-07,2023-10-07,6873.9,4.92971428571429,3.34389285714286,2023-10-07,67,FALSE,2023-01-02,25,278
"803","FR4404288478",2,2020-11-03,TRUE,2023-12-13,2024-09-18,2024-09-18,8973.1,4.99542253521127,3.36996478873239,2024-09-18,NA,TRUE,2023-12-13,25,280
"804","FR4404288479",1,2020-11-05,FALSE,2022-10-28,2023-08-18,2023-08-18,11235.6,3.52479865771812,3.32057046979866,2023-08-18,68,FALSE,2022-10-27,23,294
"805","FR4404288479",2,2020-11-05,FALSE,2023-10-25,2024-07-19,2024-07-19,12400.3,3.44231617647059,3.25106617647059,2024-07-19,NA,FALSE,2023-10-25,23,268
"806","FR4404288480",1,2020-11-25,FALSE,2023-03-26,2024-01-29,2024-01-29,9485.7,5.43255591054313,3.58421725239617,2024-01-29,NA,FALSE,2023-03-26,NA,309
"807","FR4404288481",1,2020-12-02,FALSE,2023-01-13,2023-09-29,2023-09-29,8482.7,4.34764258555133,3.5825855513308,2023-09-29,60,FALSE,2023-01-13,25,259
"808","FR4404288482",1,2020-12-05,TRUE,2023-01-02,2024-04-12,2024-04-12,16465.2,3.99110169491525,3.45834745762712,2024-04-12,NA,FALSE,2023-01-01,24,466
"809","FR4404288483",1,2020-12-05,TRUE,2023-03-15,2023-06-12,2023-06-12,3626,2.76648351648352,3.2,2023-06-12,NA,FALSE,2023-03-15,27,89
"810","FR4404288484",1,2020-12-09,TRUE,2023-05-02,2024-03-18,2024-03-18,10998.4,4.83006134969325,3.29960122699387,2024-03-18,49,FALSE,2023-05-01,28,321
"811","FR4404288484",2,2020-12-09,TRUE,2024-05-06,2024-09-19,2024-09-19,6796.9,3.83482014388489,3.19942446043165,2024-09-19,NA,TRUE,2024-05-06,28,136
"812","FR4404288485",1,2020-12-11,TRUE,2023-03-20,2023-12-15,2023-12-15,9012.4,3.8848905109489,3.34784671532847,2023-12-15,61,FALSE,2023-03-19,27,270
"813","FR4404288485",2,2020-12-11,TRUE,2024-02-14,2024-09-19,2024-09-19,9800.3,3.38531531531532,3.35882882882883,2024-09-19,NA,TRUE,2024-02-14,27,218
"814","FR4404288486",1,2020-12-19,FALSE,2023-05-06,2024-06-21,2024-06-21,13561.3,4.48906698564593,3.66062200956938,2024-06-21,60,FALSE,2023-05-05,28,412
"815","FR4404288486",2,2020-12-19,FALSE,2024-08-20,2024-09-12,2024-09-12,911,3.90333333333333,3.89458333333333,2024-09-12,NA,FALSE,2024-08-20,28,23
"816","FR4404288487",1,2020-12-21,TRUE,2023-04-11,2024-01-12,2024-01-12,7680.6,4.70678571428571,3.36032142857143,2024-01-12,67,FALSE,2023-04-11,27,276
"817","FR4404288487",2,2020-12-21,TRUE,2024-03-19,2024-09-19,2024-09-19,7639.9,4.35705882352941,3.31866310160428,2024-09-19,NA,TRUE,2024-03-19,27,184
"818","FR4404288488",1,2021-01-10,TRUE,2023-03-26,2024-01-12,2024-01-12,11191,3.874,3.418,2024-01-12,62,FALSE,2023-03-25,26,292
"819","FR4404288488",2,2021-01-10,TRUE,2024-03-14,2024-09-19,2024-09-19,10001.8,3.25177083333333,3.34661458333333,2024-09-19,NA,TRUE,2024-03-14,26,189
"820","FR4404288490",1,2021-01-18,TRUE,2023-04-30,2024-02-10,2024-02-10,8949.4,3.56311418685121,3.24823529411765,2024-02-10,56,FALSE,2023-04-29,27,286
"821","FR4404288490",2,2021-01-18,TRUE,2024-04-06,2024-09-19,2024-09-19,7456.6,3.12846153846154,3.12479289940828,2024-09-19,NA,TRUE,2024-04-06,27,166
"822","FR4404288491",1,2021-01-30,TRUE,2023-04-21,2024-07-26,2024-07-26,15690.1,5.51273504273504,3.63155982905983,2024-07-26,52,FALSE,2023-04-21,26,462
"823","FR4404288491",2,2021-01-30,TRUE,2024-09-16,2024-09-18,2024-09-18,42.2,3.91666666666667,5.22666666666667,2024-09-18,NA,TRUE,2024-09-16,26,2
"824","FR4404288492",1,2021-02-03,TRUE,2023-05-16,2024-07-17,2024-07-17,15145,4.43509216589862,3.31331797235023,2024-07-17,59,FALSE,2023-05-16,27,428
"825","FR4404288492",2,2021-02-03,TRUE,2024-09-14,2024-09-19,2024-09-19,127.2,4.655,4.10833333333333,2024-09-19,NA,TRUE,2024-09-14,27,5
"826","FR4404288493",1,2021-02-04,FALSE,2023-03-16,2024-03-22,2024-03-22,10581.7,4.90140583554377,3.56684350132626,2024-03-22,143,FALSE,2023-03-15,25,372
"827","FR4404288493",2,2021-02-04,FALSE,2024-08-12,2024-09-12,2024-09-12,1240.3,4.65636363636364,3.5030303030303,2024-09-12,NA,FALSE,2024-08-11,25,31
"828","FR4404288494",1,2021-02-16,TRUE,2023-03-10,2023-12-15,2023-12-15,8377.1,4.49151943462898,3.26971731448763,2023-12-15,52,FALSE,2023-03-10,24,280
"829","FR4404288494",2,2021-02-16,TRUE,2024-02-05,2024-09-19,2024-09-19,9314.9,4.11277056277056,3.25744588744589,2024-09-19,NA,TRUE,2024-02-05,24,227
"830","FR4404288495",1,2021-03-10,TRUE,2023-04-02,2024-01-12,2024-01-12,8669.2,4.18778546712803,3.49034602076125,2024-01-12,63,FALSE,2023-04-02,24,285
"831","FR4404288495",2,2021-03-10,TRUE,2024-03-15,2024-09-19,2024-09-19,7972.5,3.82675392670157,3.4048167539267,2024-09-19,NA,TRUE,2024-03-15,24,188
"832","FR4404288496",1,2021-03-28,TRUE,2023-05-22,2024-03-29,2024-03-29,10692.3,4.24788643533123,3.45473186119874,2024-03-29,60,FALSE,2023-05-21,25,312
"833","FR4404288496",2,2021-03-28,TRUE,2024-05-28,2024-09-19,2024-09-19,5895.7,3.84140350877193,3.45,2024-09-19,NA,TRUE,2024-05-28,25,114
"834","FR4404288497",1,2021-03-27,TRUE,2023-04-03,2024-02-23,2024-02-23,10573.1,4.85551515151515,3.20448484848485,2024-02-23,54,FALSE,2023-04-01,24,326
"835","FR4404288497",2,2021-03-27,TRUE,2024-04-17,2024-09-19,2024-09-19,7098.8,4.29803797468354,3.16,2024-09-19,NA,TRUE,2024-04-17,24,155
"836","FR4404288498",1,2021-03-30,TRUE,2023-03-14,2023-12-22,2023-12-22,8016.8,4.60339160839161,3.48286713286713,2023-12-22,56,FALSE,2023-03-13,23,283
"837","FR4404288498",2,2021-03-30,TRUE,2024-02-16,2024-09-19,2024-09-19,9168.8,3.86627272727273,3.51786363636364,2024-09-19,NA,TRUE,2024-02-16,23,216
"838","FR4404288499",1,2021-04-05,FALSE,2023-03-29,2023-04-06,2023-04-06,145.5,5.37777777777778,3.64222222222222,2023-04-06,NA,FALSE,2023-03-27,23,8
"839","FR4404288500",1,2021-04-07,FALSE,2023-05-30,2024-08-26,2024-08-26,14072.9,4.83474945533769,3.51553376906318,2024-08-26,NA,FALSE,2023-05-29,25,454
"840","FR4404288502",1,2021-04-22,TRUE,2023-03-27,2024-06-28,2024-06-28,14561.6,4.6904525862069,3.4075,2024-06-28,68,FALSE,2023-03-26,23,459
"841","FR4404288502",2,2021-04-22,TRUE,2024-09-04,2024-09-04,2024-09-04,0,NA,NA,2024-09-04,8,FALSE,2024-09-12,23,0
"842","FR4404288502",3,2021-04-22,TRUE,2024-09-12,2024-09-19,2024-09-19,182.7,4.7625,3.83,2024-09-19,NA,TRUE,2024-09-12,23,7
"843","FR4404288503",1,2021-04-26,TRUE,2023-05-03,2024-03-22,2024-03-22,9302.4,4.0141641337386,3.4054103343465,2024-03-22,133,FALSE,2023-05-02,24,324
"844","FR4404288503",2,2021-04-26,TRUE,2024-08-02,2024-09-19,2024-09-19,2083.9,3.261,3.4004,2024-09-19,NA,TRUE,2024-08-02,24,48
"845","FR4404288504",1,2021-04-29,TRUE,2023-04-21,2024-02-10,2024-02-10,8814.89999999999,4.4,3.52543624161074,2024-02-10,63,FALSE,2023-04-20,23,295
"846","FR4404288504",2,2021-04-29,TRUE,2024-04-13,2024-09-19,2024-09-19,7411.8,3.5320987654321,3.48191358024691,2024-09-19,NA,TRUE,2024-04-12,23,159
"847","FR4404288505",1,2021-05-07,TRUE,2023-05-04,2024-01-26,2024-01-26,7972.8,4.84483394833948,3.38867158671587,2024-01-26,61,FALSE,2023-05-03,23,267
"848","FR4404288505",2,2021-05-07,TRUE,2024-03-27,2024-09-19,2024-09-19,7681.9,4.44374301675978,3.25776536312849,2024-09-19,NA,TRUE,2024-03-27,23,176
"849","FR4404288506",1,2021-05-09,FALSE,2023-05-26,2024-02-12,2024-02-12,8596.2,4.37170454545455,3.33431818181818,2024-02-12,NA,FALSE,2023-05-24,24,262
"850","FR4404288507",1,2021-05-19,FALSE,2023-07-03,2023-09-13,2023-09-13,2273.9,4.5527027027027,3.42364864864865,2023-09-13,NA,FALSE,2023-07-02,25,72
"851","FR4404288509",1,2021-06-12,FALSE,2023-10-14,2023-10-27,2023-10-27,202.3,4.91857142857143,3.60642857142857,2023-10-27,NA,FALSE,2023-10-13,28,13
"852","FR4404288511",1,2021-06-21,TRUE,2023-08-14,2024-05-30,2024-05-30,11946.7,3.61877551020408,3.25017006802721,2024-05-30,57,FALSE,2023-08-13,25,290
"853","FR4404288511",2,2021-06-21,TRUE,2024-07-26,2024-09-19,2024-09-19,2868.4,3.08859649122807,3.2380701754386,2024-09-19,NA,TRUE,2024-07-25,25,55
"854","FR4404288512",1,2021-06-25,TRUE,2023-09-16,2024-09-01,2024-09-01,11491.5,4.66362359550562,3.53966292134831,2024-09-01,NA,FALSE,2023-09-15,26,351
"855","FR4404288513",1,2021-06-25,FALSE,2023-07-21,2023-07-22,2023-07-22,14.4,7.82,4.75,2023-07-22,NA,FALSE,2023-07-21,24,1
"856","FR4404288514",1,2021-07-12,FALSE,2023-09-11,2023-10-31,2023-10-31,1605.2,3.68588235294118,3.67803921568627,2023-10-31,NA,FALSE,2023-09-09,25,50
"857","FR4404288515",1,2021-07-18,TRUE,2023-09-01,2024-08-03,2024-08-03,11519.9,4.40536656891496,3.45557184750733,2024-08-03,NA,FALSE,2023-08-30,25,337
"858","FR4404288516",1,2021-07-18,TRUE,2023-09-13,2024-04-12,2024-04-12,6746.7,4.49688372093023,3.52520930232558,2024-04-12,NA,FALSE,2023-09-12,25,212
"859","FR4404288517",1,2021-08-01,TRUE,2023-09-01,2024-07-19,2024-07-19,11725.1,4.66334355828221,3.40819018404908,2024-07-19,56,FALSE,2023-08-31,24,322
"860","FR4404288517",2,2021-08-01,TRUE,2024-09-13,2024-09-19,2024-09-19,234,3.72142857142857,4.37,2024-09-19,NA,TRUE,2024-09-13,24,6
"861","FR4404288518",1,2021-08-01,FALSE,2023-08-14,2023-09-13,2023-09-13,967.7,4.324375,3.4978125,2023-09-13,NA,FALSE,2023-08-13,24,30
"862","FR4404288519",1,2021-08-07,TRUE,2023-10-05,2023-12-16,2023-12-16,2794,3.86630136986301,3.47054794520548,2023-12-16,NA,FALSE,2023-10-05,25,72
"863","FR4404288521",1,2021-08-17,TRUE,2023-09-01,2024-06-14,2024-06-14,11803.3,3.56951890034364,3.11752577319588,2024-06-14,62,FALSE,2023-08-28,24,287
"864","FR4404288521",2,2021-08-17,TRUE,2024-08-15,2024-09-18,2024-09-18,1374.5,3.70305555555556,3.4975,2024-09-18,NA,TRUE,2024-08-14,24,34
"865","FR4404288522",1,2021-08-25,TRUE,2024-01-22,2024-09-19,2024-09-19,9541.3,4.97248979591837,3.26412244897959,2024-09-19,NA,TRUE,2024-01-22,28,241
"866","FR4404288523",1,2021-08-30,FALSE,2023-09-30,2023-11-08,2023-11-08,892.1,4.36375,3.6395,2023-11-08,NA,FALSE,2023-09-28,24,39
"867","FR4404288524",1,2021-09-05,TRUE,2023-10-11,2024-06-28,2024-06-28,6983.1,5.47481060606061,3.58003787878788,2024-06-28,67,FALSE,2023-10-11,25,261
"868","FR4404288524",2,2021-09-05,TRUE,2024-09-03,2024-09-19,2024-09-19,506.7,4.62294117647059,3.89941176470588,2024-09-19,NA,TRUE,2024-09-03,25,16
"869","FR4404288525",1,2021-09-05,TRUE,2023-09-26,2024-09-19,2024-09-19,15059.8,4.59285714285714,3.4539010989011,2024-09-19,NA,TRUE,2023-09-25,24,359
"870","FR4404288526",1,2021-09-07,TRUE,2023-08-29,2024-08-09,2024-08-09,13340.1,4.57071428571429,3.29745714285714,2024-08-09,36,FALSE,2023-08-31,23,346
"871","FR4404288526",2,2021-09-07,TRUE,2024-09-14,2024-09-18,2024-09-18,19.8,2.47666666666667,4.00333333333333,2024-09-18,NA,TRUE,2024-09-12,23,4
"872","FR4404288527",1,2021-09-08,TRUE,2024-01-07,2024-09-19,2024-09-19,9099.59999999999,4.20092664092664,3.26733590733591,2024-09-19,NA,TRUE,2024-01-06,27,256
"873","FR4404288528",1,2021-09-08,TRUE,2023-12-08,2024-09-18,2024-09-18,10480.7,4.88688581314879,3.76141868512111,2024-09-18,NA,TRUE,2023-12-07,26,285
"874","FR4404288529",1,2021-09-14,TRUE,2024-01-04,2024-09-19,2024-09-19,9897.89999999999,5.28300380228137,3.4451711026616,2024-09-19,NA,TRUE,2024-01-04,27,259
"875","FR4404288530",1,2021-09-22,TRUE,2023-11-07,2024-08-09,2024-08-09,9650.8,4.06114285714286,3.46657142857143,2024-08-09,NA,FALSE,2023-11-06,25,276
"876","FR4404288531",1,2021-10-02,TRUE,2023-10-23,2024-07-19,2024-07-19,9668.9,4.91589743589744,3.47945054945055,2024-07-19,57,FALSE,2023-10-23,24,270
"877","FR4404288531",2,2021-10-02,TRUE,2024-09-14,2024-09-18,2024-09-18,52.9,4.008,4.51,2024-09-18,NA,TRUE,2024-09-14,24,4
"878","FR4404288532",1,2021-10-04,TRUE,2024-01-15,2024-09-19,2024-09-19,7799.8,4.45597609561753,3.37557768924303,2024-09-19,NA,TRUE,2024-01-15,27,248
"879","FR4404288533",1,2021-10-26,TRUE,2023-11-14,2024-09-19,2024-09-19,12666.4,5.378,3.22044444444444,2024-09-19,NA,TRUE,2023-11-14,24,310
"880","FR4404288534",1,2021-10-28,TRUE,2023-11-12,2024-09-19,2024-09-19,11065.3,4.87715189873418,3.53,2024-09-19,NA,TRUE,2023-11-11,24,312
"881","FR4404288537",1,2021-11-27,TRUE,2024-01-19,2024-09-19,2024-09-19,11778.1,3.75376518218624,3.33623481781377,2024-09-19,NA,TRUE,2024-01-19,25,244
"882","FR4404288538",1,2021-12-01,TRUE,2023-12-13,2024-09-19,2024-09-19,11663.8,3.62133333333333,3.27831578947368,2024-09-19,NA,TRUE,2023-12-13,24,281
"883","FR4404288539",1,2021-12-03,TRUE,2024-03-22,2024-09-19,2024-09-19,7005,3.26326086956522,2.97440217391304,2024-09-19,NA,TRUE,2024-03-22,27,181
"884","FR4404288540",1,2021-12-04,TRUE,2024-03-30,2024-09-19,2024-09-19,6379.1,6.01414772727273,3.21420454545455,2024-09-19,NA,TRUE,2024-03-30,27,173
"885","FR4404288541",1,2021-12-05,TRUE,2024-01-09,2024-04-12,2024-04-12,1539.9,4.58875,3.6496875,2024-04-12,NA,FALSE,2024-01-09,25,94
"886","FR4404288542",1,2021-12-25,TRUE,2024-04-01,2024-09-19,2024-09-19,5898.6,3.27258620689655,3.55022988505747,2024-09-19,NA,TRUE,2024-03-31,27,171
"887","FR4404288543",1,2021-12-25,TRUE,2023-12-19,2024-09-18,2024-09-18,9425.19999999999,4.25334532374101,3.35672661870504,2024-09-18,NA,TRUE,2023-12-19,23,274
"888","FR4404288544",1,2021-12-31,TRUE,2024-02-05,2024-09-19,2024-09-19,6609.6,4.8153711790393,3.43397379912664,2024-09-19,NA,TRUE,2024-02-04,25,227
"889","FR4404288545",1,2022-01-02,TRUE,2024-03-25,2024-09-19,2024-09-19,7525.2,4.7082320441989,3.40353591160221,2024-09-19,NA,TRUE,2024-03-24,26,178
"890","FR4404288546",1,2022-01-04,TRUE,2024-01-27,2024-09-19,2024-09-19,8223.5,4.80483333333333,3.52925,2024-09-19,NA,TRUE,2024-01-26,24,236
"891","FR4404288548",1,2022-01-19,TRUE,2024-09-12,2024-09-18,2024-09-18,182.5,6.59857142857143,4.17142857142857,2024-09-18,NA,TRUE,2024-09-12,31,6
"892","FR4404288549",1,2022-01-20,TRUE,2024-04-07,2024-09-19,2024-09-19,5524.9,5.16196428571429,3.46636904761905,2024-09-19,NA,TRUE,2024-04-07,26,165
"893","FR4404288557",1,2022-04-02,TRUE,2024-03-18,2024-09-19,2024-09-19,5016,4.65941176470588,3.66614973262032,2024-09-19,NA,TRUE,2024-03-18,23,185
"894","FR4404288559",1,2022-04-06,TRUE,2024-04-24,2024-09-19,2024-09-19,5339.4,3.93549668874172,3.48503311258278,2024-09-19,NA,TRUE,2024-04-22,24,148
"895","FR4404288572",1,2022-07-05,TRUE,2024-09-08,2024-09-19,2024-09-19,258.9,4.50416666666667,3.89833333333333,2024-09-19,NA,TRUE,2024-09-08,26,11
"896","FR4404288578",1,2022-09-19,TRUE,2024-09-11,2024-09-19,2024-09-19,145.5,5.12888888888889,4.17,2024-09-19,NA,TRUE,2024-09-11,23,8
"897","FR4404288580",1,2022-09-27,TRUE,2024-09-05,2024-09-19,2024-09-19,307.4,4.01466666666667,3.64066666666667,2024-09-19,NA,TRUE,2024-09-05,23,14
"898","FR4404658920",2,2013-02-14,FALSE,2017-07-25,2018-09-24,2018-09-24,16502.6,4.90344827586207,3.22963218390805,2018-09-24,66,FALSE,2017-07-25,27,426
"899","FR4404658920",3,2013-02-14,FALSE,2018-11-29,2019-09-13,2019-09-13,10871.9,5.17666666666667,3.1643537414966,2019-09-13,48,FALSE,2018-11-29,27,288
"900","FR4404658920",4,2013-02-14,FALSE,2019-10-31,2020-07-29,2020-07-29,9281.5,4.93297101449275,3.44307971014493,2020-07-29,57,FALSE,2019-10-31,27,272
"901","FR4404658920",5,2013-02-14,FALSE,2020-09-24,2021-08-24,2021-08-24,10694.3,4.92529585798817,3.45526627218935,2021-08-24,58,FALSE,2020-09-24,27,334
"902","FR4404658920",6,2013-02-14,FALSE,2021-10-21,2022-09-12,2022-09-12,13985.2,5.53398791540786,3.14350453172205,2022-09-12,8,FALSE,2021-10-21,27,326
"903","FR4404658920",8,2013-02-14,FALSE,2022-11-17,2022-11-17,2022-11-17,0,NA,NA,2022-11-17,21,FALSE,2022-11-15,27,0
"904","FR4404658938",2,2013-06-22,FALSE,2017-08-29,2018-06-28,2018-06-28,11160.6,4.50530546623794,3.32083601286174,2018-06-28,13,FALSE,2017-08-28,24,303
"905","FR4404658938",4,2013-06-22,FALSE,2018-08-20,2019-05-17,2019-05-17,6308,4.22076086956522,3.56913043478261,2019-05-17,NA,FALSE,2018-08-20,24,270
