InsId,InsNumber,InsDate,InsItyId,InsSirId,InsChargeNumber,InsSequenceNumber,InsLacId,InsConId,InsRemarks,InsEdiStatus,InsRowTimeStamp,InsDprId,LacAniId,LacCalvingDate,LacNumber,LacDryOffDate,LacColostrumDate,LacRemarks,AniLifeNumber,AniBirthday,AniKeep,AniGenId,AniActive,AniMotherLifeNumber,lactation_length_days,colostrum_length_days,age_at_first_calving,calving_to_insem,next_lactation_dry_days,number_lactations,PreLacId,PreDate,PreRemark
2638,2,7/18/20,1,58,NA,1,861,0,NA,NA,7/18/20 00:00,1,361,2/9/19,0,NA,NA,NA,FR 4404288384,2/9/19,TRUE,2,FALSE,FR 4404288159,NA,NA,32,NA,NA,1,861,8/17/20 00:00,
2696,3,9/2/20,1,68,NA,1,861,0,NA,NA,9/2/20 00:00,1,361,2/9/19,0,NA,NA,NA,FR 4404288384,2/9/19,TRUE,2,FALSE,FR 4404288159,NA,NA,32,NA,NA,1,861,10/6/20 00:00,
2696,3,9/2/20,1,68,NA,1,861,0,NA,NA,9/2/20 00:00,1,361,2/9/19,0,NA,NA,NA,FR 4404288384,2/9/19,TRUE,2,FALSE,FR 4404288159,NA,NA,32,NA,NA,1,861,10/21/20 00:00,
2898,4,1/9/21,1,105,NA,1,861,0,NA,NA,1/9/21 00:00,1,361,2/9/19,0,NA,NA,NA,FR 4404288384,2/9/19,TRUE,2,FALSE,FR 4404288159,NA,NA,32,NA,NA,1,861,3/12/21 00:00,
2584,2,6/13/20,1,12,NA,1,863,0,NA,NA,6/13/20 00:00,1,362,2/9/19,0,NA,NA,NA,FR 4404288385,2/9/19,TRUE,2,FALSE,FR 4404288203,NA,NA,NA,NA,NA,0,863,7/27/20 00:00,
2584,2,6/13/20,1,12,NA,1,863,0,NA,NA,6/13/20 00:00,1,362,2/9/19,0,NA,NA,NA,FR 4404288385,2/9/19,TRUE,2,FALSE,FR 4404288203,NA,NA,NA,NA,NA,0,863,11/16/20 00:00,
2546,1,5/19/20,1,12,NA,1,863,0,NA,NA,5/19/20 00:00,1,362,2/9/19,0,NA,NA,NA,FR 4404288385,2/9/19,TRUE,2,FALSE,FR 4404288203,NA,NA,NA,NA,NA,0,NA,NA,NA
2561,1,6/4/20,1,26,NA,1,865,0,NA,NA,6/4/20 00:00,1,363,2/13/19,0,NA,NA,NA,FR 4404288386,2/13/19,TRUE,2,FALSE,FR 4404288225,NA,NA,NA,NA,NA,0,865,7/27/20 00:00,
2561,1,6/4/20,1,26,NA,1,865,0,NA,NA,6/4/20 00:00,1,363,2/13/19,0,NA,NA,NA,FR 4404288386,2/13/19,TRUE,2,FALSE,FR 4404288225,NA,NA,NA,NA,NA,0,865,11/23/20 00:00,
2590,1,6/17/20,1,4,NA,1,868,0,NA,NA,6/17/20 00:00,1,364,2/20/19,0,NA,NA,NA,FR 4404288387,2/20/19,TRUE,2,FALSE,FR 4404288224,NA,NA,NA,NA,NA,0,868,7/27/20 00:00,
2590,1,6/17/20,1,4,NA,1,868,0,NA,NA,6/17/20 00:00,1,364,2/20/19,0,NA,NA,NA,FR 4404288387,2/20/19,TRUE,2,FALSE,FR 4404288224,NA,NA,NA,NA,NA,0,868,11/23/20 00:00,
2535,1,5/15/20,1,44,NA,1,872,0,NA,NA,5/15/20 00:00,1,366,2/21/19,0,NA,NA,NA,FR 4404288388,2/21/19,TRUE,2,FALSE,FR 4404288213,NA,NA,33,NA,NA,2,872,6/24/20 00:00,En train de couler ?
2535,1,5/15/20,1,44,NA,1,872,0,NA,NA,5/15/20 00:00,1,366,2/21/19,0,NA,NA,NA,FR 4404288388,2/21/19,TRUE,2,FALSE,FR 4404288213,NA,NA,33,NA,NA,2,872,7/1/20 00:00,
2535,1,5/15/20,1,44,NA,1,872,0,NA,NA,5/15/20 00:00,1,366,2/21/19,0,NA,NA,NA,FR 4404288388,2/21/19,TRUE,2,FALSE,FR 4404288213,NA,NA,33,NA,NA,2,872,7/27/20 00:00,CORPS JAUNE Ovaire Droit
2535,1,5/15/20,1,44,NA,1,872,0,NA,NA,5/15/20 00:00,1,366,2/21/19,0,NA,NA,NA,FR 4404288388,2/21/19,TRUE,2,FALSE,FR 4404288213,NA,NA,33,NA,NA,2,872,8/17/20 00:00,
2683,2,8/21/20,1,44,NA,1,872,0,NA,NA,8/21/20 00:00,1,366,2/21/19,0,NA,NA,NA,FR 4404288388,2/21/19,TRUE,2,FALSE,FR 4404288213,NA,NA,33,NA,NA,2,872,10/6/20 00:00,
2683,2,8/21/20,1,44,NA,1,872,0,NA,NA,8/21/20 00:00,1,366,2/21/19,0,NA,NA,NA,FR 4404288388,2/21/19,TRUE,2,FALSE,FR 4404288213,NA,NA,33,NA,NA,2,872,11/23/20 00:00,
2919,4,1/22/21,1,110,NA,1,872,0,NA,NA,1/22/21 00:00,1,366,2/21/19,0,NA,NA,NA,FR 4404288388,2/21/19,TRUE,2,FALSE,FR 4404288213,NA,NA,33,NA,NA,2,NA,NA,NA
2824,3,11/24/20,1,90,NA,1,872,0,NA,NA,11/24/20 00:00,1,366,2/21/19,0,NA,NA,NA,FR 4404288388,2/21/19,TRUE,2,FALSE,FR 4404288213,NA,NA,33,NA,NA,2,872,1/5/21 00:00,
2947,5,2/8/21,1,116,NA,1,872,0,NA,NA,2/8/21 00:00,1,366,2/21/19,0,NA,NA,NA,FR 4404288388,2/21/19,TRUE,2,FALSE,FR 4404288213,NA,NA,33,NA,NA,2,872,3/12/21 00:00,
2641,2,7/20/20,1,59,NA,1,877,0,NA,NA,7/20/20 00:00,1,368,2/26/19,0,NA,NA,NA,FR 4404288389,2/26/19,TRUE,2,TRUE,FR 4404288240,NA,NA,26,NA,NA,3,877,9/3/20 00:00,
2641,2,7/20/20,1,59,NA,1,877,0,NA,NA,7/20/20 00:00,1,368,2/26/19,0,NA,NA,NA,FR 4404288389,2/26/19,TRUE,2,TRUE,FR 4404288240,NA,NA,26,NA,NA,3,877,9/2/20 00:00,
2615,1,7/1/20,1,15,NA,1,877,0,NA,NA,7/1/20 00:00,1,368,2/26/19,0,NA,NA,NA,FR 4404288389,2/26/19,TRUE,2,TRUE,FR 4404288240,NA,NA,26,NA,NA,3,NA,NA,NA
2599,1,6/20/20,1,12,NA,1,879,0,NA,NA,6/20/20 00:00,1,369,2/26/19,0,NA,NA,NA,FR 4404288390,2/26/19,TRUE,2,FALSE,FR 4404288174,NA,NA,25,NA,NA,2,879,7/27/20 00:00,
2599,1,6/20/20,1,12,NA,1,879,0,NA,NA,6/20/20 00:00,1,369,2/26/19,0,NA,NA,NA,FR 4404288390,2/26/19,TRUE,2,FALSE,FR 4404288174,NA,NA,25,NA,NA,2,879,11/16/20 00:00,
2604,1,6/24/20,1,26,NA,1,882,0,NA,NA,6/24/20 00:00,1,370,3/1/19,0,NA,NA,NA,FR 4404288391,3/1/19,TRUE,2,TRUE,FR 4404288236,NA,NA,32,NA,NA,1,NA,NA,NA
2632,2,7/14/20,1,26,NA,1,882,0,NA,NA,7/14/20 00:00,1,370,3/1/19,0,NA,NA,NA,FR 4404288391,3/1/19,TRUE,2,TRUE,FR 4404288236,NA,NA,32,NA,NA,1,882,8/17/20 00:00,
2632,2,7/14/20,1,26,NA,1,882,0,NA,NA,7/14/20 00:00,1,370,3/1/19,0,NA,NA,NA,FR 4404288391,3/1/19,TRUE,2,TRUE,FR 4404288236,NA,NA,32,NA,NA,1,882,11/16/20 00:00,
2949,5,2/8/21,1,116,NA,1,882,0,NA,NA,2/8/21 00:00,1,370,3/1/19,0,NA,NA,NA,FR 4404288391,3/1/19,TRUE,2,TRUE,FR 4404288236,NA,NA,32,NA,NA,1,882,3/10/21 00:00,
2857,3,12/11/20,1,26,NA,1,882,0,NA,NA,12/11/20 00:00,1,370,3/1/19,0,NA,NA,NA,FR 4404288391,3/1/19,TRUE,2,TRUE,FR 4404288236,NA,NA,32,NA,NA,1,NA,NA,NA
2885,4,12/29/20,1,26,NA,1,882,0,NA,NA,12/29/20 00:00,1,370,3/1/19,0,NA,NA,NA,FR 4404288391,3/1/19,TRUE,2,TRUE,FR 4404288236,NA,NA,32,NA,NA,1,NA,NA,NA
2581,1,6/9/20,1,54,NA,1,884,0,NA,NA,6/9/20 00:00,1,371,3/3/19,0,NA,NA,NA,FR 4404288392,3/3/19,TRUE,2,TRUE,FR 4404288178,NA,NA,24,NA,NA,3,884,7/27/20 00:00,
2600,1,6/20/20,1,43,NA,1,886,0,NA,NA,6/20/20 00:00,1,372,3/4/19,0,NA,NA,NA,FR 4404288393,3/4/19,TRUE,2,TRUE,FR 4404288197,NA,NA,25,NA,NA,2,NA,NA,NA
2630,2,7/13/20,1,38,NA,1,886,0,NA,NA,7/13/20 00:00,1,372,3/4/19,0,NA,NA,NA,FR 4404288393,3/4/19,TRUE,2,TRUE,FR 4404288197,NA,NA,25,NA,NA,2,886,8/17/20 00:00,
2557,1,5/29/20,1,14,NA,1,888,0,NA,NA,5/29/20 00:00,1,373,3/4/19,0,NA,NA,NA,FR 4404288394,3/4/19,TRUE,2,FALSE,FR 4404288265,NA,NA,NA,NA,NA,0,888,7/1/20 00:00,
2557,1,5/29/20,1,14,NA,1,888,0,NA,NA,5/29/20 00:00,1,373,3/4/19,0,NA,NA,NA,FR 4404288394,3/4/19,TRUE,2,FALSE,FR 4404288265,NA,NA,NA,NA,NA,0,888,11/16/20 00:00,
2564,1,6/8/20,1,23,NA,1,890,0,NA,NA,6/8/20 00:00,1,374,3/4/19,0,NA,NA,NA,FR 4404288395,3/4/19,TRUE,2,TRUE,FR 4404288270,NA,NA,24,NA,NA,3,890,7/27/20 00:00,
2611,1,6/27/20,1,43,NA,1,893,0,NA,NA,6/27/20 00:00,1,375,3/7/19,0,NA,NA,NA,FR 4404288396,3/7/19,TRUE,2,TRUE,FR 4404288115,NA,NA,24,NA,NA,3,893,7/27/20 00:00,
2695,1,9/2/20,1,82,NA,1,897,0,NA,NA,9/2/20 00:00,1,376,4/7/19,0,NA,NA,NA,FR 4404288397,4/7/19,TRUE,2,FALSE,FR 4404288237,NA,NA,NA,NA,NA,0,NA,NA,NA
2729,2,9/21/20,1,82,NA,1,897,0,NA,NA,9/21/20 00:00,1,376,4/7/19,0,NA,NA,NA,FR 4404288397,4/7/19,TRUE,2,FALSE,FR 4404288237,NA,NA,NA,NA,NA,0,897,10/21/20 00:00,
2720,4,9/19/20,1,12,NA,1,901,0,NA,NA,9/19/20 00:00,1,377,4/26/19,0,NA,NA,NA,FR 4404288398,4/26/19,TRUE,2,FALSE,FR 4404288275,NA,NA,28,NA,NA,1,901,10/21/20 00:00,A sans doute couller : we du 17/10/2020
2687,3,8/24/20,1,12,NA,1,901,0,NA,NA,8/24/20 00:00,1,377,4/26/19,0,NA,NA,NA,FR 4404288398,4/26/19,TRUE,2,FALSE,FR 4404288275,NA,NA,28,NA,NA,1,NA,NA,NA
2663,2,8/6/20,1,75,NA,1,901,0,NA,NA,8/6/20 00:00,1,377,4/26/19,0,NA,NA,NA,FR 4404288398,4/26/19,TRUE,2,FALSE,FR 4404288275,NA,NA,28,NA,NA,1,NA,NA,NA
2637,1,7/18/20,1,12,NA,1,901,0,NA,NA,7/18/20 00:00,1,377,4/26/19,0,NA,NA,NA,FR 4404288398,4/26/19,TRUE,2,FALSE,FR 4404288275,NA,NA,28,NA,NA,1,NA,NA,NA
2823,5,11/23/20,1,90,NA,1,901,0,NA,NA,11/23/20 00:00,1,377,4/26/19,0,NA,NA,NA,FR 4404288398,4/26/19,TRUE,2,FALSE,FR 4404288275,NA,NA,28,NA,NA,1,901,1/5/21 00:00,
2716,1,9/16/20,1,82,NA,1,903,0,NA,NA,9/16/20 00:00,1,378,4/29/19,0,NA,NA,NA,FR 4404288399,4/29/19,TRUE,2,FALSE,FR 4404288233,NA,NA,26,NA,NA,1,NA,NA,NA
2745,2,10/6/20,1,92,NA,1,903,0,NA,NA,10/6/20 00:00,1,378,4/29/19,0,NA,NA,NA,FR 4404288399,4/29/19,TRUE,2,FALSE,FR 4404288233,NA,NA,26,NA,NA,1,903,12/2/20 00:00,
2708,1,9/14/20,1,41,NA,1,907,0,NA,NA,9/14/20 00:00,1,379,5/22/19,0,NA,NA,NA,FR 4404288400,5/22/19,TRUE,2,TRUE,FR 4404288276,NA,NA,24,NA,NA,3,907,10/21/20 00:00,
2706,1,9/10/20,1,41,NA,1,913,0,NA,NA,9/10/20 00:00,1,380,6/7/19,0,NA,NA,NA,FR 4404288401,6/7/19,TRUE,2,TRUE,FR 4404288287,NA,NA,24,NA,NA,3,913,10/21/20 00:00,
2717,1,9/19/20,1,62,NA,1,915,0,NA,NA,9/19/20 00:00,1,381,6/11/19,0,NA,NA,NA,FR 4404288402,6/11/19,TRUE,2,TRUE,FR 4404288283,NA,NA,24,NA,NA,3,915,10/21/20 00:00,
2724,1,9/21/20,1,62,NA,1,918,0,NA,NA,9/21/20 00:00,1,382,6/8/19,0,NA,NA,NA,FR 4404288403,6/8/19,TRUE,2,FALSE,FR 4404288274,NA,NA,25,NA,NA,1,NA,NA,NA
2746,2,10/8/20,1,85,NA,1,918,0,NA,NA,10/8/20 00:00,1,382,6/8/19,0,NA,NA,NA,FR 4404288403,6/8/19,TRUE,2,FALSE,FR 4404288274,NA,NA,25,NA,NA,1,918,12/2/20 00:00,
2819,1,11/20/20,1,78,NA,1,924,0,NA,NA,11/20/20 00:00,1,383,7/5/19,0,NA,NA,NA,FR 4404288404,7/5/19,TRUE,2,TRUE,FR 4404288291,NA,NA,25,NA,NA,3,924,1/5/21 00:00,
2837,1,12/1/20,1,4,NA,1,931,0,NA,NA,12/1/20 00:00,1,385,7/30/19,0,NA,NA,NA,FR 4404288406,7/30/19,TRUE,2,TRUE,FR 4404288198,NA,NA,25,NA,NA,3,931,1/5/21 00:00,
2812,1,11/16/20,1,102,NA,1,933,0,NA,NA,11/16/20 00:00,1,386,8/1/19,0,NA,NA,NA,FR 4404288407,8/1/19,TRUE,2,FALSE,FR 4404288302,NA,NA,24,NA,NA,3,933,1/5/21 00:00,
2814,1,11/16/20,1,78,NA,1,936,0,NA,NA,11/16/20 00:00,1,387,8/2/19,0,NA,NA,NA,FR 4404288408,8/2/19,TRUE,2,TRUE,FR 4404659023,NA,NA,25,NA,NA,2,NA,NA,NA
2853,2,12/10/20,1,92,NA,1,936,0,NA,NA,12/10/20 00:00,1,387,8/2/19,0,NA,NA,NA,FR 4404288408,8/2/19,TRUE,2,TRUE,FR 4404659023,NA,NA,25,NA,NA,2,936,2/10/21 00:00,
2853,2,12/10/20,1,92,NA,1,936,0,NA,NA,12/10/20 00:00,1,387,8/2/19,0,NA,NA,NA,FR 4404288408,8/2/19,TRUE,2,TRUE,FR 4404659023,NA,NA,25,NA,NA,2,936,3/15/21 00:00,
2822,2,11/23/20,1,62,NA,1,937,0,NA,NA,11/23/20 00:00,1,388,8/2/19,0,NA,NA,NA,FR 4404288409,8/2/19,TRUE,2,TRUE,FR 4404659023,NA,NA,24,NA,NA,3,937,1/5/21 00:00,
2785,1,11/2/20,1,62,NA,1,937,0,NA,NA,11/2/20 00:00,1,388,8/2/19,0,NA,NA,NA,FR 4404288409,8/2/19,TRUE,2,TRUE,FR 4404659023,NA,NA,24,NA,NA,3,NA,NA,NA
2860,1,12/12/20,1,105,NA,1,940,0,NA,NA,12/12/20 00:00,1,389,8/3/19,0,NA,NA,NA,FR 4404288410,8/3/19,TRUE,2,TRUE,FR 4944526074,NA,NA,25,NA,NA,3,940,2/10/21 00:00,
2860,1,12/12/20,1,105,NA,1,940,0,NA,NA,12/12/20 00:00,1,389,8/3/19,0,NA,NA,NA,FR 4404288410,8/3/19,TRUE,2,TRUE,FR 4944526074,NA,NA,25,NA,NA,3,940,3/12/21 00:00,
2917,1,1/21/21,1,50,NA,1,944,0,NA,NA,1/21/21 00:00,1,390,8/13/19,0,NA,NA,NA,FR 4404288411,8/13/19,TRUE,2,FALSE,FR 4404659034,NA,NA,26,NA,NA,3,944,3/12/21 00:00,
2981,1,2/26/21,1,120,NA,1,946,0,NA,NA,2/26/21 00:00,1,391,8/20/19,0,NA,NA,NA,FR 4404288412,8/20/19,TRUE,2,TRUE,FR 4404288298,NA,NA,27,NA,NA,2,946,3/30/21 00:00,
2971,2,2/23/21,1,78,NA,1,953,0,NA,NA,2/23/21 00:00,1,393,9/6/19,0,NA,NA,NA,FR 4404288413,9/6/19,TRUE,2,TRUE,FR 4404288303,NA,NA,31,NA,NA,2,NA,NA,NA
3011,3,3/15/21,1,78,NA,1,953,0,NA,NA,3/15/21 00:00,1,393,9/6/19,0,NA,NA,NA,FR 4404288413,9/6/19,TRUE,2,TRUE,FR 4404288303,NA,NA,31,NA,NA,2,953,4/16/21 00:00,
2910,1,1/18/21,1,78,NA,1,953,0,NA,NA,1/18/21 00:00,1,393,9/6/19,0,NA,NA,NA,FR 4404288413,9/6/19,TRUE,2,TRUE,FR 4404288303,NA,NA,31,NA,NA,2,NA,NA,NA
3069,4,4/22/21,1,68,NA,1,953,0,NA,NA,4/24/21 13:54,1,393,9/6/19,0,NA,NA,NA,FR 4404288413,9/6/19,TRUE,2,TRUE,FR 4404288303,NA,NA,31,NA,NA,2,NA,NA,NA
3181,5,7/20/21,1,68,NA,1,953,0,NA,NA,7/22/21 06:01,1,393,9/6/19,0,NA,NA,NA,FR 4404288413,9/6/19,TRUE,2,TRUE,FR 4404288303,NA,NA,31,NA,NA,2,953,8/23/21 00:00,
3181,5,7/20/21,1,68,NA,1,953,0,NA,NA,7/22/21 06:01,1,393,9/6/19,0,NA,NA,NA,FR 4404288413,9/6/19,TRUE,2,TRUE,FR 4404288303,NA,NA,31,NA,NA,2,953,12/28/21 00:00,
3007,2,3/13/21,1,102,NA,1,960,0,NA,NA,3/13/21 00:00,1,394,9/20/19,0,NA,NA,NA,FR 4404288414,9/20/19,TRUE,2,TRUE,FR 4404288140,NA,NA,27,NA,NA,3,960,4/16/21 00:00,
2965,1,2/19/21,1,102,NA,1,960,0,NA,NA,2/19/21 00:00,1,394,9/20/19,0,NA,NA,NA,FR 4404288414,9/20/19,TRUE,2,TRUE,FR 4404288140,NA,NA,27,NA,NA,3,NA,NA,NA
2986,1,3/2/21,1,122,NA,1,968,0,NA,NA,3/2/21 00:00,1,396,10/9/19,0,NA,NA,NA,FR 4404288416,10/9/19,TRUE,2,TRUE,FR 4404288289,NA,NA,27,NA,NA,3,NA,NA,NA
3027,2,3/24/21,1,78,NA,1,968,0,NA,NA,3/24/21 00:00,1,396,10/9/19,0,NA,NA,NA,FR 4404288416,10/9/19,TRUE,2,TRUE,FR 4404288289,NA,NA,27,NA,NA,3,NA,NA,NA
3061,3,4/16/21,1,78,NA,1,968,0,NA,NA,4/20/21 11:47,1,396,10/9/19,0,NA,NA,NA,FR 4404288416,10/9/19,TRUE,2,TRUE,FR 4404288289,NA,NA,27,NA,NA,3,968,7/21/21 00:00,
2966,2,2/22/21,1,102,NA,1,974,0,NA,NA,2/22/21 00:00,1,397,10/20/19,0,NA,NA,NA,FR 4404288415,10/20/19,TRUE,2,FALSE,FR 4404288310,NA,NA,25,NA,NA,2,974,3/30/21 00:00,
2935,1,2/3/21,1,102,NA,1,974,0,NA,NA,2/3/21 00:00,1,397,10/20/19,0,NA,NA,NA,FR 4404288415,10/20/19,TRUE,2,FALSE,FR 4404288310,NA,NA,25,NA,NA,2,NA,NA,NA
2957,1,2/15/21,1,62,NA,1,977,0,NA,NA,2/15/21 00:00,1,398,10/29/19,0,NA,NA,NA,FR 4404288417,10/29/19,TRUE,2,FALSE,FR 4404288251,NA,NA,25,NA,NA,2,NA,NA,NA
2999,2,3/9/21,1,102,NA,1,977,0,NA,NA,3/9/21 00:00,1,398,10/29/19,0,NA,NA,NA,FR 4404288417,10/29/19,TRUE,2,FALSE,FR 4404288251,NA,NA,25,NA,NA,2,977,4/16/21 00:00,
2985,1,3/2/21,1,120,NA,1,979,0,NA,NA,3/2/21 00:00,1,399,10/30/19,0,NA,NA,NA,FR 4404288418,10/30/19,TRUE,2,FALSE,FR 4404658920,NA,NA,25,NA,NA,2,979,4/16/21 00:00,
3044,1,4/1/21,1,120,NA,1,988,0,NA,NA,4/1/21 00:00,1,403,11/10/19,0,NA,NA,NA,FR 4404288422,11/10/19,TRUE,2,TRUE,FR 4404288294,NA,NA,25,NA,NA,2,988,7/21/21 00:00,
2976,1,2/24/21,1,4,NA,1,991,0,NA,NA,2/24/21 00:00,1,404,11/12/19,0,NA,NA,NA,FR 4404288423,11/12/19,TRUE,2,TRUE,FR 4404288316,NA,NA,24,NA,NA,3,991,3/30/21 00:00,
3051,1,4/10/21,1,120,NA,1,994,0,NA,NA,4/13/21 09:38,1,405,11/16/19,0,NA,NA,NA,FR 4404288424,11/16/19,TRUE,2,FALSE,FR 4404288311,NA,NA,25,NA,NA,2,994,7/21/21 00:00,
3178,1,7/17/21,1,102,NA,1,997,0,NA,NA,7/20/21 06:01,1,406,11/23/19,0,NA,NA,NA,FR 4404288425,11/23/19,TRUE,2,FALSE,FR 4404288101,NA,NA,28,NA,NA,1,997,8/23/21 00:00,
3178,1,7/17/21,1,102,NA,1,997,0,NA,NA,7/20/21 06:01,1,406,11/23/19,0,NA,NA,NA,FR 4404288425,11/23/19,TRUE,2,FALSE,FR 4404288101,NA,NA,28,NA,NA,1,997,12/28/21 00:00,
3168,3,7/12/21,1,331,NA,1,1001,0,NA,NA,7/14/21 06:01,1,407,12/8/19,0,NA,NA,NA,FR 4404288426,12/8/19,TRUE,2,FALSE,FR 4404288263,NA,NA,28,NA,NA,2,1001,8/14/21 00:00,
3076,2,4/24/21,1,122,NA,1,1001,0,NA,NA,4/27/21 09:50,1,407,12/8/19,0,NA,NA,NA,FR 4404288426,12/8/19,TRUE,2,FALSE,FR 4404288263,NA,NA,28,NA,NA,2,NA,NA,NA
3012,1,3/15/21,1,120,NA,1,1001,0,NA,NA,3/15/21 00:00,1,407,12/8/19,0,NA,NA,NA,FR 4404288426,12/8/19,TRUE,2,FALSE,FR 4404288263,NA,NA,28,NA,NA,2,1001,4/16/21 00:00,
3006,1,3/12/21,1,120,NA,1,1006,0,NA,NA,3/12/21 00:00,1,409,12/17/19,0,NA,NA,NA,FR 4404288428,12/17/19,TRUE,2,TRUE,FR 4404288177,NA,NA,31,NA,NA,2,1006,4/16/21 00:00,
3344,2,10/26/21,1,322,NA,1,1006,0,NA,NA,10/28/21 06:01,1,409,12/17/19,0,NA,NA,NA,FR 4404288428,12/17/19,TRUE,2,TRUE,FR 4404288177,NA,NA,31,NA,NA,2,1006,1/17/22 00:00,
3026,1,3/24/21,1,4,NA,1,1007,0,NA,NA,3/24/21 00:00,1,410,12/17/19,0,NA,NA,NA,FR 4404288429,12/17/19,TRUE,2,TRUE,FR 4404288177,NA,NA,24,NA,NA,3,1007,7/21/21 00:00,
3092,1,5/12/21,1,102,NA,1,1012,0,NA,NA,5/14/21 09:10,1,411,1/1/20,0,NA,NA,NA,FR 4404288430,1/1/20,TRUE,2,TRUE,FR 4404288305,NA,NA,25,NA,NA,3,1012,8/14/21 00:00,
3160,1,7/7/21,1,78,NA,1,1017,0,NA,NA,7/9/21 06:01,1,412,1/9/20,0,NA,NA,NA,FR 4404288431,1/9/20,TRUE,2,TRUE,FR 4404288304,NA,NA,27,NA,NA,3,1017,8/14/21 00:00,
3166,2,7/9/21,1,121,NA,1,1024,0,NA,NA,7/13/21 06:02,1,413,1/15/20,0,NA,NA,NA,FR 4404288432,1/15/20,TRUE,2,TRUE,FR 4404288128,NA,NA,27,NA,NA,2,NA,NA,NA
3197,3,7/29/21,1,121,NA,1,1024,0,NA,NA,7/31/21 06:01,1,413,1/15/20,0,NA,NA,NA,FR 4404288432,1/15/20,TRUE,2,TRUE,FR 4404288128,NA,NA,27,NA,NA,2,1024,9/8/21 00:00,
3088,1,5/8/21,1,122,NA,1,1024,0,NA,NA,5/11/21 10:03,1,413,1/15/20,0,NA,NA,NA,FR 4404288432,1/15/20,TRUE,2,TRUE,FR 4404288128,NA,NA,27,NA,NA,2,NA,NA,NA
3210,1,8/6/21,1,4,NA,1,1028,0,NA,NA,8/10/21 06:01,1,414,1/19/20,0,NA,NA,NA,FR 4404288433,1/19/20,TRUE,2,FALSE,FR 4404288288,NA,NA,27,NA,NA,1,1028,9/14/21 00:00,
3226,2,8/16/21,1,341,NA,1,1030,0,NA,NA,8/18/21 06:01,1,415,1/20/20,0,NA,NA,NA,FR 4404288434,1/20/20,TRUE,2,TRUE,FR 4404288315,NA,NA,30,NA,NA,2,NA,NA,NA
3271,3,9/14/21,1,349,NA,1,1030,0,NA,NA,9/16/21 06:01,1,415,1/20/20,0,NA,NA,NA,FR 4404288434,1/20/20,TRUE,2,TRUE,FR 4404288315,NA,NA,30,NA,NA,2,NA,NA,NA
3310,4,10/8/21,1,349,NA,1,1030,0,NA,NA,10/12/21 06:02,1,415,1/20/20,0,NA,NA,NA,FR 4404288434,1/20/20,TRUE,2,TRUE,FR 4404288315,NA,NA,30,NA,NA,2,1030,12/18/21 00:00,
3185,1,7/21/21,1,122,NA,1,1030,0,NA,NA,7/23/21 06:02,1,415,1/20/20,0,NA,NA,NA,FR 4404288434,1/20/20,TRUE,2,TRUE,FR 4404288315,NA,NA,30,NA,NA,2,NA,NA,NA
3096,1,5/14/21,1,306,NA,1,1032,0,NA,NA,5/18/21 09:30,1,416,1/20/20,0,NA,NA,NA,FR 4404288435,1/20/20,TRUE,2,FALSE,FR 4404288175,NA,NA,24,NA,NA,1,1032,7/21/21 00:00,
3179,1,7/19/21,1,4,NA,1,1035,0,NA,NA,7/21/21 06:01,1,417,1/25/20,0,NA,NA,NA,FR 4404288436,1/25/20,TRUE,2,FALSE,FR 4404288321,NA,NA,27,NA,NA,1,1035,8/23/21 00:00,
2426,1,3/13/20,1,NA,NA,1,1038,0,NA,NA,3/13/20 00:00,1,418,12/31/17,0,NA,NA,NA,FR 4401541502,12/31/17,TRUE,2,FALSE,FR 4401550467,NA,NA,NA,NA,NA,0,1038,5/12/20 00:00,
2998,2,3/9/21,1,61,NA,0,1038,0,,NA,3/9/21 00:00,1,418,12/31/17,0,NA,NA,NA,FR 4401541502,12/31/17,TRUE,2,FALSE,FR 4401550467,NA,NA,NA,NA,NA,0,1038,4/9/21 00:00,
3330,1,10/19/21,1,71,NA,1,1039,0,NA,NA,10/21/21 05:11,1,419,10/8/19,0,NA,NA,NA,FR 4401541585,10/8/19,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,0,1039,11/25/21 00:00,
2878,1,12/26/20,1,106,NA,1,1040,0,NA,NA,12/26/20 00:00,1,420,12/12/16,0,NA,NA,NA,FR 4401541467,12/12/16,TRUE,2,FALSE,FR 4401541412,NA,NA,NA,NA,NA,0,1040,2/2/21 00:00,
3409,2,12/3/21,1,118,NA,1,1040,0,NA,NA,12/6/21 19:59,1,420,12/12/16,0,NA,NA,NA,FR 4401541467,12/12/16,TRUE,2,FALSE,FR 4401541412,NA,NA,NA,NA,NA,0,1040,1/13/22 00:00,
2340,1,1/15/20,1,NA,NA,1,1041,0,NA,NA,1/15/20 00:00,1,421,10/21/15,0,NA,NA,NA,FR 4401541434,10/21/15,TRUE,2,FALSE,FR 4401541358,NA,NA,NA,NA,NA,0,1041,2/27/20 00:00,
2881,3,12/28/20,1,12,NA,1,1042,0,NA,NA,12/28/20 00:00,1,422,2/28/16,0,NA,NA,NA,FR 4401541446,2/28/16,TRUE,2,FALSE,FR 5639763075,NA,NA,NA,NA,NA,0,1042,2/2/21 00:00,
2846,2,12/7/20,1,66,NA,1,1042,0,NA,NA,12/7/20 00:00,1,422,2/28/16,0,NA,NA,NA,FR 4401541446,2/28/16,TRUE,2,FALSE,FR 5639763075,NA,NA,NA,NA,NA,0,NA,NA,NA
